Batch	m_SP	12	N7a_L	N1b	N1c	N1a	N_2	N3	N4	N5	N6	Flvln	Nphln	Azln																					
0.0	1.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1
2.30419e-14	0.9999947949900001	0.1	2.30419e-14	2.210462e-09	0.1	2.30419e-14	8.760296e-10	0.1	2.30419e-14	5.921704e-10	0.1	2.30419e-14	1.053583e-11	0.1	2.30419e-14	6.214699e-08	0.1	2.30419e-14	1.814352e-09	0.1	2.30419e-14	5.222232e-09	0.1	2.30419e-14	2.613373e-09	0.1	2.30419e-14	1.14206e-07	0.1	2.30419e-14	3.304174e-07	0.1	2.30419e-14	2.139706e-06	0.1
1.216023e-13	0.99997229117	0.1	1.216023e-13	1.176406e-08	0.1	1.216023e-13	4.482342e-09	0.1	1.216023e-13	3.153285e-09	0.1	1.216023e-13	5.727546e-11	0.1	1.216023e-13	3.126594e-07	0.1	1.216023e-13	9.205773e-09	0.1	1.216023e-13	2.796838e-08	0.1	1.216023e-13	1.37267e-08	0.1	1.216023e-13	6.027198e-07	0.1	1.216023e-13	1.74375e-06	0.1	1.216023e-13	1.129199e-05	0.1
2.678978e-13	0.9999391461399999	0.1	2.678978e-13	2.621588e-08	0.1	2.678978e-13	9.437113e-09	0.1	2.678978e-13	7.038815e-09	0.1	2.678978e-13	1.316956e-10	0.1	2.678978e-13	6.424971e-07	0.1	2.678978e-13	1.914426e-08	0.1	2.678978e-13	6.284756e-08	0.1	2.678978e-13	2.998544e-08	0.1	2.678978e-13	1.327845e-06	0.1	2.678978e-13	3.841568e-06	0.1	2.678978e-13	2.487638e-05	0.1
5.502818e-13	0.99987513968	0.1	5.502818e-13	5.488566e-08	0.1	5.502818e-13	1.779606e-08	0.1	5.502818e-13	1.482143e-08	0.1	5.502818e-13	2.926614e-10	0.1	5.502818e-13	1.159436e-06	0.1	5.502818e-13	3.527331e-08	0.1	5.502818e-13	1.333334e-07	0.1	5.502818e-13	6.034007e-08	0.1	5.502818e-13	2.727544e-06	0.1	5.502818e-13	7.890735e-06	0.1	5.502818e-13	5.109553e-05	0.1
9.148043e-13	0.99979265003	0.1	9.148043e-13	9.304328e-08	0.1	9.148043e-13	2.659759e-08	0.1	9.148043e-13	2.541254e-08	0.1	9.148043e-13	5.349439e-10	0.1	9.148043e-13	1.646044e-06	0.1	9.148043e-13	5.123709e-08	0.1	9.148043e-13	2.290312e-07	0.1	9.148043e-13	9.70661e-08	0.1	9.148043e-13	4.534447e-06	0.1	9.148043e-13	1.311745e-05	0.1	9.148043e-13	8.493755e-05	0.1
1.403979e-12	0.99968221854	0.1	1.403979e-12	1.455417e-07	0.1	1.403979e-12	3.563112e-08	0.1	1.403979e-12	4.056862e-08	0.1	1.403979e-12	9.229379e-10	0.1	1.403979e-12	2.077106e-06	0.1	1.403979e-12	6.626659e-08	0.1	1.403979e-12	3.630863e-07	0.1	1.403979e-12	1.4141e-07	0.1	1.403979e-12	6.959348e-06	0.1	1.403979e-12	2.013098e-05	0.1	1.403979e-12	0.0001303458	0.1
2.01041e-12	0.9995456377099999	0.1	2.01041e-12	2.115408e-07	0.1	2.01041e-12	4.357095e-08	0.1	2.01041e-12	6.080079e-08	0.1	2.01041e-12	1.507121e-09	0.1	2.01041e-12	2.390539e-06	0.1	2.01041e-12	7.800293e-08	0.1	2.01041e-12	5.345799e-07	0.1	2.01041e-12	1.883219e-07	0.1	2.01041e-12	9.965663e-06	0.1	2.01041e-12	2.882469e-05	0.1	2.01041e-12	0.0001866283	0.1
2.75346e-12	0.9993785043300001	0.1	2.75346e-12	2.922916e-07	0.1	2.75346e-12	4.994697e-08	0.1	2.75346e-12	8.763832e-08	0.1	2.75346e-12	2.383616e-09	0.1	2.75346e-12	2.58972e-06	0.1	2.75346e-12	8.607146e-08	0.1	2.75346e-12	7.485957e-07	0.1	2.75346e-12	2.345204e-07	0.1	2.75346e-12	1.364949e-05	0.1	2.75346e-12	3.947531e-05	0.1	2.75346e-12	0.0002555747	0.1
3.49651e-12	0.99921154138	0.1	3.49651e-12	3.717091e-07	0.1	3.49651e-12	5.394254e-08	0.1	3.49651e-12	1.165495e-07	0.1	3.49651e-12	3.441817e-09	0.1	3.49651e-12	2.68549e-06	0.1	3.49651e-12	9.027028e-08	0.1	3.49651e-12	9.641121e-07	0.1	3.49651e-12	2.701387e-07	0.1	3.49651e-12	1.733361e-05	0.1	3.49651e-12	5.012401e-05	0.1	3.49651e-12	0.0003245042	0.1
