Batch	m_SP	13	P2	W1	W2	W3	W4	W5	W6	R	P1	P3	P4	P5	P6																							
2.813484e-11	9.7628414180018e-06	0.1	2.813484e-11	1.546383e-118	0.1	2.813484e-11	1.546383e-118	0.1	2.813484e-11	1.410579e-10	0.1	2.813484e-11	1.546383e-118	0.1	2.813484e-11	4.782349e-09	0.1	2.813484e-11	1.546383e-118	0.1	2.813484e-11	2.281492e-08	0.1	2.813484e-11	1.562206e-07	0.1	2.813484e-11	4.128642e-08	0.1	2.813484e-11	8.193131e-10	0.1	2.813484e-11	1.098545e-08	0.1	2.813484e-11	8.514928e-12	0.1
5.984783e-11	9.503207165617601e-06	0.1	5.984783e-11	3.421082e-118	0.1	5.984783e-11	3.421082e-118	0.1	5.984783e-11	2.966253e-10	0.1	5.984783e-11	3.421082e-118	0.1	5.984783e-11	1.006062e-08	0.1	5.984783e-11	3.421082e-118	0.1	5.984783e-11	4.819256e-08	0.1	5.984783e-11	3.280833e-07	0.1	5.984783e-11	8.537617e-08	0.1	5.984783e-11	1.723864e-09	0.1	5.984783e-11	2.29432e-08	0.1	5.984783e-11	1.783655e-11	0.1
1.345752e-10	8.921699644603201e-06	0.1	1.345752e-10	8.373545e-118	0.1	1.345752e-10	8.373545e-118	0.1	1.345752e-10	6.493453e-10	0.1	1.345752e-10	8.373545e-118	0.1	1.345752e-10	2.204372e-08	0.1	1.345752e-10	8.373545e-118	0.1	1.345752e-10	1.065893e-07	0.1	1.345752e-10	7.160604e-07	0.1	1.345752e-10	1.796414e-07	0.1	1.345752e-10	3.778613e-09	0.1	1.345752e-10	4.940243e-08	0.1	1.345752e-10	3.866957e-11	0.1
2.54139e-10	8.073123158015999e-06	0.1	2.54139e-10	1.778168e-117	0.1	2.54139e-10	1.778168e-117	0.1	2.54139e-10	1.175652e-09	0.1	2.54139e-10	1.778168e-117	0.1	2.54139e-10	3.996444e-08	0.1	2.54139e-10	1.778168e-117	0.1	2.54139e-10	1.960199e-07	0.1	2.54139e-10	1.290484e-06	0.1	2.54139e-10	3.051985e-07	0.1	2.54139e-10	6.854985e-09	0.1	2.54139e-10	8.701805e-08	0.1	2.54139e-10	6.882404e-11	0.1
3.288664e-10	7.5893756853546005e-06	0.1	3.288664e-10	2.453433e-117	0.1	3.288664e-10	2.453433e-117	0.1	3.288664e-10	1.482493e-09	0.1	3.288664e-10	2.453433e-117	0.1	3.288664e-10	5.043448e-08	0.1	3.288664e-10	2.453433e-117	0.1	3.288664e-10	2.494814e-07	0.1	3.288664e-10	1.622807e-06	0.1	3.288664e-10	3.697983e-07	0.1	3.288664e-10	8.654612e-09	0.1	3.288664e-10	1.077901e-07	0.1	3.288664e-10	8.578132e-11	0.1
4.35655e-10	6.9541957669032e-06	0.1	4.35655e-10	3.527243e-117	0.1	4.35655e-10	3.527243e-117	0.1	4.35655e-10	1.893774e-09	0.1	4.35655e-10	3.527243e-117	0.1	4.35655e-10	6.449345e-08	0.1	4.35655e-10	3.527243e-117	0.1	4.35655e-10	3.227407e-07	0.1	4.35655e-10	2.065167e-06	0.1	4.35655e-10	4.461241e-07	0.1	4.35655e-10	1.107426e-08	0.1	4.35655e-10	1.341181e-07	0.1	4.35655e-10	1.076387e-10	0.1
5.953129e-10	6.1142849018185e-06	0.1	5.953129e-10	5.353984e-117	0.1	5.953129e-10	5.353984e-117	0.1	5.953129e-10	2.454116e-09	0.1	5.953129e-10	5.353984e-117	0.1	5.953129e-10	8.369292e-08	0.1	5.953129e-10	5.353984e-117	0.1	5.953129e-10	4.256538e-07	0.1	5.953129e-10	2.661957e-06	0.1	5.953129e-10	5.305499e-07	0.1	5.953129e-10	1.438566e-08	0.1	5.953129e-10	1.668073e-07	0.1	5.953129e-10	1.354692e-10	0.1
7.848733e-10	5.2636153611056e-06	0.1	7.848733e-10	7.834128e-117	0.1	7.848733e-10	7.834128e-117	0.1	7.848733e-10	3.044035e-09	0.1	7.848733e-10	7.834128e-117	0.1	7.848733e-10	1.039583e-07	0.1	7.848733e-10	7.834128e-117	0.1	7.848733e-10	5.381239e-07	0.1	7.848733e-10	3.282559e-06	0.1	7.848733e-10	5.9402e-07	0.1	7.848733e-10	1.789209e-08	0.1	7.848733e-10	1.965539e-07	0.1	7.848733e-10	1.617128e-10	0.1
1.005759e-09	4.4384641974766004e-06	0.1	1.005759e-09	1.110018e-116	0.1	1.005759e-09	1.110018e-116	0.1	1.005759e-09	3.642278e-09	0.1	1.005759e-09	1.110018e-116	0.1	1.005759e-09	1.245568e-07	0.1	1.005759e-09	1.110018e-116	0.1	1.005759e-09	6.568513e-07	0.1	1.005759e-09	3.903453e-06	0.1	1.005759e-09	6.304989e-07	0.1	1.005759e-09	2.147189e-08	0.1	1.005759e-09	2.208137e-07	0.1	1.005759e-09	1.842009e-10	0.1
1.273633e-09	3.6299744605409996e-06	0.1	1.273633e-09	1.552958e-116	0.1	1.273633e-09	1.552958e-116	0.1	1.273633e-09	4.259195e-09	0.1	1.273633e-09	1.552958e-116	0.1	1.273633e-09	1.458331e-07	0.1	1.273633e-09	1.552958e-116	0.1	1.273633e-09	7.846642e-07	0.1	1.273633e-09	4.534369e-06	0.1	1.273633e-09	6.372671e-07	0.1	1.273633e-09	2.519249e-08	0.1	1.273633e-09	2.381848e-07	0.1	1.273633e-09	2.017228e-10	0.1
