Batch	m_SP	7	P4	W4_L	W3	R	P1	P2_L	P3											
2.19755e-13	9.831713681880001e-06	0.1	2.19755e-13	4.1121624999999995e-12	0.1	2.19755e-13	1.678627e-07	0.1	2.19755e-13	4.172858e-13	0.1	2.19755e-13	2.427845e-10	0.1	2.19755e-13	5.676414500000001e-12	0.1	2.19755e-13	6.297222e-13	0.1
5.367521e-13	9.59407505829e-06	0.1	5.367521e-13	9.92243e-12	0.1	5.367521e-13	4.050437e-07	0.1	5.367521e-13	1.006888e-12	0.1	5.367521e-13	5.858261e-10	0.1	5.367521e-13	1.36968885e-11	0.1	5.367521e-13	1.519486e-12	0.1
1.21106e-12	9.10750692402e-06	0.1	1.21106e-12	2.1819039999999997e-11	0.1	1.21106e-12	8.906748e-07	0.1	1.21106e-12	2.214107e-12	0.1	1.21106e-12	1.288209e-09	0.1	1.21106e-12	3.0118902999999995e-11	0.1	1.21106e-12	3.341289e-12	0.1
2.434478e-12	8.28684313074e-06	0.1	2.434478e-12	4.1884313e-11	0.1	2.434478e-12	1.709758e-06	0.1	2.434478e-12	4.250246e-12	0.1	2.434478e-12	2.472874e-09	0.1	2.434478e-12	5.7816876e-11	0.1	2.434478e-12	6.414008e-12	0.1
4.260799e-12	7.19728502643e-06	0.1	4.260799e-12	6.8524154e-11	0.1	4.260799e-12	2.797218e-06	0.1	4.260799e-12	6.953537e-12	0.1	4.260799e-12	4.045704e-09	0.1	4.260799e-12	9.459024800000001e-11	0.1	4.260799e-12	1.049352e-11	0.1
6.401446e-12	6.1011499878900005e-06	0.1	6.401446e-12	9.53249e-11	0.1	6.401446e-12	3.891242e-06	0.1	6.401446e-12	9.673147e-12	0.1	6.401446e-12	5.628033e-09	0.1	6.401446e-12	1.31585624e-10	0.1	6.401446e-12	1.459766e-11	0.1
8.659887e-12	5.125144748040001e-06	0.1	8.659887e-12	1.1918857e-10	0.1	8.659887e-12	4.865368e-06	0.1	8.659887e-12	1.209471e-11	0.1	8.659887e-12	7.036954e-09	0.1	8.659887e-12	1.64526509e-10	0.1	8.659887e-12	1.825201e-11	0.1
1.13895e-11	4.15151348445e-06	0.1	1.13895e-11	1.4299439e-10	0.1	1.13895e-11	5.837126e-06	0.1	1.13895e-11	1.451038e-11	0.1	1.13895e-11	8.442457e-09	0.1	1.13895e-11	1.9738738099999998e-10	0.1	1.13895e-11	2.189747e-11	0.1
1.411911e-11	3.36284337123e-06	0.1	1.411911e-11	1.6227793000000001e-10	0.1	1.411911e-11	6.624277e-06	0.1	1.411911e-11	1.646714e-11	0.1	1.411911e-11	9.580963e-09	0.1	1.411911e-11	2.24005546e-10	0.1	1.411911e-11	2.485041e-11	0.1
1.684872e-11	2.72399875974e-06	0.1	1.684872e-11	1.7789836e-10	0.1	1.684872e-11	7.261891e-06	0.1	1.684872e-11	1.805217e-11	0.1	1.684872e-11	1.050319e-08	0.1	1.684872e-11	2.45567174e-10	0.1	1.684872e-11	2.724237e-11	0.1
1.957834e-11	2.20651593462e-06	0.1	1.957834e-11	1.905515e-10	0.1	1.957834e-11	7.778377e-06	0.1	1.957834e-11	1.93361e-11	0.1	1.957834e-11	1.125023e-08	0.1	1.957834e-11	2.63032613e-10	0.1	1.957834e-11	2.917992e-11	0.1
2.275677e-11	1.726482735e-06	0.1	2.275677e-11	2.0228919999999998e-10	0.1	2.275677e-11	8.257487e-06	0.1	2.275677e-11	2.052711e-11	0.1	2.275677e-11	1.194322e-08	0.1	2.275677e-11	2.7923422400000004e-10	0.1	2.275677e-11	3.097726e-11	0.1
2.604742e-11	1.33923260754e-06	0.1	2.604742e-11	2.1175843999999998e-10	0.1	2.604742e-11	8.643991e-06	0.1	2.604742e-11	2.148792e-11	0.1	2.604742e-11	1.250228e-08	0.1	2.604742e-11	2.9230430000000004e-10	0.1	2.604742e-11	3.242721e-11	0.1
2.933807e-11	1.0388426114700002e-06	0.1	2.933807e-11	2.1910394000000002e-10	0.1	2.933807e-11	8.943803e-06	0.1	2.933807e-11	2.223322e-11	0.1	2.933807e-11	1.293595e-08	0.1	2.933807e-11	3.02442764e-10	0.1	2.933807e-11	3.355193e-11	0.1
3.262871e-11	8.0582994162e-07	0.1	3.262871e-11	2.2480208e-10	0.1	3.262871e-11	9.176366e-06	0.1	3.262871e-11	2.281135e-11	0.1	3.262871e-11	1.327236e-08	0.1	3.262871e-11	3.10307288e-10	0.1	3.262871e-11	3.442438e-11	0.1
3.605708e-11	6.18472615212e-07	0.1	3.605708e-11	2.2938402e-10	0.1	3.605708e-11	9.363363e-06	0.1	3.605708e-11	2.32762e-11	0.1	3.605708e-11	1.354287e-08	0.1	3.605708e-11	3.16630831e-10	0.1	3.605708e-11	3.512589e-11	0.1
4.003635e-11	4.54915550799e-07	0.1	4.003635e-11	2.3338433999999997e-10	0.1	4.003635e-11	9.526605e-06	0.1	4.003635e-11	2.368201e-11	0.1	4.003635e-11	1.377904e-08	0.1	4.003635e-11	3.22151176e-10	0.1	4.003635e-11	3.573828e-11	0.1
4.401562e-11	3.3461165385e-07	0.1	4.401562e-11	2.3632699e-10	0.1	4.401562e-11	9.646677e-06	0.1	4.401562e-11	2.39805e-11	0.1	4.401562e-11	1.395276e-08	0.1	4.401562e-11	3.26211681e-10	0.1	4.401562e-11	3.618873e-11	0.1
4.799489e-11	2.4612253875e-07	0.1	4.799489e-11	2.3849192e-10	0.1	4.799489e-11	9.734996e-06	0.1	4.799489e-11	2.420006e-11	0.1	4.799489e-11	1.408056e-08	0.1	4.799489e-11	3.29198414e-10	0.1	4.799489e-11	3.652006e-11	0.1
5.230549e-11	1.7646363534600003e-07	0.1	5.230549e-11	2.4019656e-10	0.1	5.230549e-11	9.804521e-06	0.1	5.230549e-11	2.43729e-11	0.1	5.230549e-11	1.418118e-08	0.1	5.230549e-11	3.31549684e-10	0.1	5.230549e-11	3.678089e-11	0.1
5.711308e-11	1.21758482403e-07	0.1	5.711308e-11	2.4153564000000004e-10	0.1	5.711308e-11	9.859121e-06	0.1	5.711308e-11	2.450864e-11	0.1	5.711308e-11	1.426023e-08	0.1	5.711308e-11	3.33396208e-10	0.1	5.711308e-11	3.698572e-11	0.1
