Batch	m_SP	2	P2_L	W4_L	
2.686517e-10	9.77690250258e-06	0.1	2.686517e-10	5.274944e-09	0.1
5.781429e-10	9.5273516380616e-06	0.1	5.781429e-10	1.122649e-08	0.1
1.331108e-09	8.950932816724799e-06	0.1	1.331108e-09	2.516584e-08	0.1
2.573351e-09	8.087180313132e-06	0.1	2.573351e-09	4.658924e-08	0.1
3.744246e-09	7.3613375746778e-06	0.1	3.744246e-09	6.513211e-08	0.1
4.624638e-09	6.8654988362196e-06	0.1	4.624638e-09	7.810678e-08	0.1
5.821064e-09	6.2526785597887e-06	0.1	5.821064e-09	9.451388e-08	0.1
7.508319e-09	5.4929632643628e-06	0.1	7.508319e-09	1.154687e-07	0.1
9.813305e-09	4.6202798762682e-06	0.1	9.813305e-09	1.404591e-07	0.1
1.211829e-08	3.9018728899112e-06	0.1	1.211829e-08	1.618394e-07	0.1
1.442328e-08	3.306553527373e-06	0.1	1.442328e-08	1.801517e-07	0.1
1.672826e-08	2.81031302473125e-06	0.1	1.672826e-08	1.958475e-07	0.1
1.903325e-08	2.39449538634138e-06	0.1	1.903325e-08	2.093056e-07	0.1
2.153074e-08	2.0178338116330304e-06	0.1	2.153074e-08	2.217311e-07	0.1
2.4317e-08	1.6710570104385902e-06	0.1	2.4317e-08	2.33352e-07	0.1
2.710326e-08	1.38666293367661e-06	0.1	2.710326e-08	2.429892e-07	0.1
3.012235e-08	1.13490468128856e-06	0.1	3.012235e-08	2.515708e-07	0.1
3.349067e-08	9.091209983958e-07	0.1	3.349067e-08	2.592673e-07	0.1
3.685899e-08	7.292457971161599e-07	0.1	3.685899e-08	2.65355e-07	0.1
4.077783e-08	5.64968615435e-07	0.1	4.077783e-08	2.708226e-07	0.1
4.483429e-08	4.3424311973064e-07	0.1	4.483429e-08	2.750432e-07	0.1
4.923101e-08	3.26761895595929e-07	0.1	4.923101e-08	2.78346e-07	0.1
5.413811e-08	2.380919998894e-07	0.1	5.413811e-08	2.808547e-07	0.1
5.90452e-08	1.73609788360155e-07	0.1	5.90452e-08	2.824452e-07	0.1
6.493549e-08	1.1894553910782399e-07	0.1	6.493549e-08	2.834858e-07	0.1
