Batch	m_SP	5	W2	W1	Pr1	Pr2	Pr3							
1.933174e-10	0.978908	0.1	1.933174e-10	0.005925752	0.1	1.933174e-10	0.007297826	0.1	1.933174e-10	8.330569e-05	0.1	1.933174e-10	0.0002020011	0.1
4.17794e-10	0.9551652	0.1	4.17794e-10	0.01259595	0.1	4.17794e-10	0.01551288	0.1	4.17794e-10	0.000177181	0.1	4.17794e-10	0.0004293774	0.1
7.208712e-10	0.9243246	0.1	7.208712e-10	0.02125989	0.1	7.208712e-10	0.02618396	0.1	7.208712e-10	0.0002993033	0.1	7.208712e-10	0.0007244974	0.1
1.157926e-09	0.8821576	0.1	1.157926e-09	0.03310574	0.1	1.157926e-09	0.04077463	0.1	1.157926e-09	0.0004666771	0.1	1.157926e-09	0.001127017	0.1
1.799313e-09	0.8247878	0.1	1.799313e-09	0.0492241	0.1	1.799313e-09	0.06062758	0.1	1.799313e-09	0.0006953362	0.1	1.799313e-09	0.001671136	0.1
2.632873e-09	0.7573437	0.1	2.632873e-09	0.06817899	0.1	2.632873e-09	0.08397108	0.1	2.632873e-09	0.0009659921	0.1	2.632873e-09	0.002301598	0.1
3.466433e-09	0.6968961	0.1	3.466433e-09	0.08517801	0.1	3.466433e-09	0.1048991	0.1	3.466433e-09	0.001210857	0.1	3.466433e-09	0.002852943	0.1
4.372862e-09	0.6380077	0.1	4.372862e-09	0.1017539	0.1	4.372862e-09	0.1252957	0.1	4.372862e-09	0.00145219	0.1	4.372862e-09	0.003371352	0.1
5.388594e-09	0.5792967	0.1	5.388594e-09	0.118302	0.1	5.388594e-09	0.145642	0.1	5.388594e-09	0.001696393	0.1	5.388594e-09	0.003862268	0.1
6.680018e-09	0.5140406	0.1	6.680018e-09	0.1367313	0.1	6.680018e-09	0.1682747	0.1	6.680018e-09	0.001973392	0.1	6.680018e-09	0.00436592	0.1
7.971442e-09	0.4575754	0.1	7.971442e-09	0.1527201	0.1	7.971442e-09	0.1878792	0.1	7.971442e-09	0.002219309	0.1	7.971442e-09	0.004753731	0.1
9.262866e-09	0.4084289	0.1	9.262866e-09	0.1666781	0.1	9.262866e-09	0.204963	0.1	9.262866e-09	0.002439475	0.1	9.262866e-09	0.005044038	0.1
1.055429e-08	0.3654327	0.1	1.055429e-08	0.1789286	0.1	1.055429e-08	0.2199283	0.1	1.055429e-08	0.002638001	0.1	1.055429e-08	0.005253	0.1
1.184571e-08	0.327648	0.1	1.184571e-08	0.1897305	0.1	1.184571e-08	0.2330979	0.1	1.184571e-08	0.002818112	0.1	1.184571e-08	0.005394709	0.1
1.313714e-08	0.2943119	0.1	1.313714e-08	0.1992933	0.1	1.313714e-08	0.2447337	0.1	1.313714e-08	0.002982376	0.1	1.313714e-08	0.005481317	0.1
1.442856e-08	0.264798	0.1	1.442856e-08	0.2077886	0.1	1.442856e-08	0.2550506	0.1	1.442856e-08	0.00313287	0.1	1.442856e-08	0.005523195	0.1
1.571999e-08	0.2385876	0.1	1.571999e-08	0.2153584	0.1	1.571999e-08	0.2642266	0.1	1.571999e-08	0.003271302	0.1	1.571999e-08	0.005529102	0.1
1.701141e-08	0.2152471	0.1	1.701141e-08	0.2221212	0.1	1.701141e-08	0.2724104	0.1	1.701141e-08	0.003399093	0.1	1.701141e-08	0.005506371	0.1
1.830283e-08	0.1944117	0.1	1.830283e-08	0.228177	0.1	1.830283e-08	0.2797271	0.1	1.830283e-08	0.003517447	0.1	1.830283e-08	0.005461095	0.1
1.981677e-08	0.1727628	0.1	1.981677e-08	0.2344894	0.1	1.981677e-08	0.2873424	0.1	1.981677e-08	0.003645549	0.1	1.981677e-08	0.005386028	0.1
2.138633e-08	0.1530587	0.1	2.138633e-08	0.2402536	0.1	2.138633e-08	0.2942865	0.1	2.138633e-08	0.003767653	0.1	2.138633e-08	0.005289725	0.1
2.295589e-08	0.1357597	0.1	2.295589e-08	0.2453298	0.1	2.295589e-08	0.3003948	0.1	2.295589e-08	0.003880176	0.1	2.295589e-08	0.005180246	0.1
2.452545e-08	0.1205392	0.1	2.452545e-08	0.2498086	0.1	2.452545e-08	0.3057798	0.1	2.452545e-08	0.003984258	0.1	2.452545e-08	0.005062021	0.1
2.609502e-08	0.1071219	0.1	2.609502e-08	0.2537666	0.1	2.609502e-08	0.3105364	0.1	2.609502e-08	0.00408088	0.1	2.609502e-08	0.004938459	0.1
2.766458e-08	0.09527441	0.1	2.766458e-08	0.2572693	0.1	2.766458e-08	0.3147451	0.1	2.766458e-08	0.004170894	0.1	2.766458e-08	0.004812167	0.1
2.923414e-08	0.08479753	0.1	2.923414e-08	0.2603725	0.1	2.923414e-08	0.3184748	0.1	2.923414e-08	0.00425504	0.1	2.923414e-08	0.004685121	0.1
3.08037e-08	0.07552065	0.1	3.08037e-08	0.2631244	0.1	3.08037e-08	0.3217847	0.1	3.08037e-08	0.004333966	0.1	3.08037e-08	0.004558805	0.1
3.237327e-08	0.06729689	0.1	3.237327e-08	0.2655669	0.1	3.237327e-08	0.3247256	0.1	3.237327e-08	0.004408243	0.1	3.237327e-08	0.004434322	0.1
3.394283e-08	0.05999925	0.1	3.394283e-08	0.267736	0.1	3.394283e-08	0.3273416	0.1	3.394283e-08	0.00447837	0.1	3.394283e-08	0.004312476	0.1
3.551239e-08	0.05351761	0.1	3.551239e-08	0.2696632	0.1	3.551239e-08	0.3296709	0.1	3.551239e-08	0.004544789	0.1	3.551239e-08	0.004193844	0.1
3.708195e-08	0.04775612	0.1	3.708195e-08	0.2713763	0.1	3.708195e-08	0.3317471	0.1	3.708195e-08	0.004607891	0.1	3.708195e-08	0.004078822	0.1
3.865152e-08	0.04263114	0.1	3.865152e-08	0.2728992	0.1	3.865152e-08	0.3335991	0.1	3.865152e-08	0.004668022	0.1	3.865152e-08	0.003967672	0.1
4.022108e-08	0.03806946	0.1	4.022108e-08	0.2742532	0.1	4.022108e-08	0.3352526	0.1	4.022108e-08	0.004725489	0.1	4.022108e-08	0.003860551	0.1
4.179064e-08	0.03400691	0.1	4.179064e-08	0.275457	0.1	4.179064e-08	0.33673	0.1	4.179064e-08	0.004780564	0.1	4.179064e-08	0.003757535	0.1
4.33602e-08	0.03038706	0.1	4.33602e-08	0.2765269	0.1	4.33602e-08	0.3380509	0.1	4.33602e-08	0.00483349	0.1	4.33602e-08	0.00365864	0.1
4.524532e-08	0.02655499	0.1	4.524532e-08	0.2776555	0.1	4.524532e-08	0.339455	0.1	4.524532e-08	0.004894518	0.1	4.524532e-08	0.003545266	0.1
4.713043e-08	0.02321516	0.1	4.713043e-08	0.278634	0.1	4.713043e-08	0.3406846	0.1	4.713043e-08	0.004953086	0.1	4.713043e-08	0.003437676	0.1
4.901555e-08	0.0203029	0.1	4.901555e-08	0.2794815	0.1	4.901555e-08	0.3417626	0.1	4.901555e-08	0.00500948	0.1	4.901555e-08	0.003335708	0.1
