Batch	m_SP	1	P1	
0.000000000000e+00	9.999900000000e-06	1.000000000000e-01
2.003000000000e-01	9.999900000000e-06	1.000000000000e-01
3.078643000000e+02	9.999294006060e-06	1.000000000000e-01
2.097634000000e+03	9.995925039750e-06	1.000000000000e-01
5.081686000000e+03	9.990845090550e-06	1.000000000000e-01
9.905446000000e+03	9.983875160250e-06	1.000000000000e-01
1.729371000000e+04	9.975611242890e-06	1.000000000000e-01
2.667071000000e+04	9.968235316650e-06	1.000000000000e-01
3.941066000000e+04	9.961922379780e-06	1.000000000000e-01
5.447938000000e+04	9.957756421440e-06	1.000000000000e-01
7.178016000000e+04	9.955331445690e-06	1.000000000000e-01
8.908093000000e+04	9.954164457360e-06	1.000000000000e-01
1.088013000000e+05	9.953552463480e-06	1.000000000000e-01
1.301348000000e+05	9.953273466270e-06	1.000000000000e-01
1.561081000000e+05	9.953146467540e-06	1.000000000000e-01
