Batch	m_SP	4	Pr3	W1	Pr1	Pr2					
4.487907e-10	9.7636414098418e-06	0.1	4.487907e-10	8.231188e-08	0.1	4.487907e-10	8.937907e-08	0.1	4.487907e-10	6.318888e-08	0.1
1.03158e-09	9.4651535079147e-06	0.1	1.03158e-09	1.863048e-07	0.1	1.03158e-09	2.023007e-07	0.1	1.03158e-09	1.430217e-07	0.1
2.428996e-09	8.7860811092992e-06	0.1	2.428996e-09	4.228933e-07	0.1	2.428996e-09	4.592026e-07	0.1	2.428996e-09	3.246444e-07	0.1
4.944345e-09	7.684168631044498e-06	0.1	4.944345e-09	8.068018e-07	0.1	4.944345e-09	8.760738e-07	0.1	4.944345e-09	6.193593e-07	0.1
7.34606e-09	6.761262187737601e-06	0.1	7.34606e-09	1.128347e-06	0.1	7.34606e-09	1.225228e-06	0.1	7.34606e-09	8.661978e-07	0.1
9.158098e-09	6.139065260725e-06	0.1	9.158098e-09	1.345125e-06	0.1	9.158098e-09	1.460619e-06	0.1	9.158098e-09	1.03261e-06	0.1
1.16203e-08	5.384357002449e-06	0.1	1.16203e-08	1.608074e-06	0.1	1.16203e-08	1.746147e-06	0.1	1.16203e-08	1.234463e-06	0.1
1.517964e-08	4.4543124205272005e-06	0.1	1.517964e-08	1.932117e-06	0.1	1.517964e-08	2.098014e-06	0.1	1.517964e-08	1.483211e-06	0.1
2.014089e-08	3.4197284391666e-06	0.1	2.014089e-08	2.292591e-06	0.1	2.014089e-08	2.489445e-06	0.1	2.014089e-08	1.759921e-06	0.1
2.510214e-08	2.6254431428664002e-06	0.1	2.510214e-08	2.56935e-06	0.1	2.510214e-08	2.789972e-06	0.1	2.510214e-08	1.97236e-06	0.1
3.006339e-08	2.0156433617552e-06	0.1	3.006339e-08	2.781836e-06	0.1	3.006339e-08	3.020709e-06	0.1	3.006339e-08	2.135458e-06	0.1
3.502463e-08	1.5474790137035003e-06	0.1	3.502463e-08	2.944979e-06	0.1	3.502463e-08	3.197867e-06	0.1	3.502463e-08	2.260673e-06	0.1
3.998588e-08	1.1880533472696e-06	0.1	3.998588e-08	3.070238e-06	0.1	3.998588e-08	3.333889e-06	0.1	3.998588e-08	2.356806e-06	0.1
4.494713e-08	9.121104972125e-07	0.1	4.494713e-08	3.166414e-06	0.1	4.494713e-08	3.438331e-06	0.1	4.494713e-08	2.43061e-06	0.1
4.990838e-08	7.002591956736e-07	0.1	4.990838e-08	3.240261e-06	0.1	4.990838e-08	3.518527e-06	0.1	4.990838e-08	2.487273e-06	0.1
5.52833e-08	5.2589513295204e-07	0.1	5.52833e-08	3.301051e-06	0.1	5.52833e-08	3.584546e-06	0.1	5.52833e-08	2.533909e-06	0.1
6.127872e-08	3.8210520979532e-07	0.1	6.127872e-08	3.351195e-06	0.1	6.127872e-08	3.639006e-06	0.1	6.127872e-08	2.572368e-06	0.1
6.727414e-08	2.7763027455275996e-07	0.1	6.727414e-08	3.387641e-06	0.1	6.727414e-08	3.678593e-06	0.1	6.727414e-08	2.600312e-06	0.1
7.326956e-08	2.0172091189554001e-07	0.1	7.326956e-08	3.414136e-06	0.1	7.326956e-08	3.707373e-06	0.1	7.326956e-08	2.620616e-06	0.1
8.024212e-08	1.3913191819911997e-07	0.1	8.024212e-08	3.435998e-06	0.1	8.024212e-08	3.731125e-06	0.1	8.024212e-08	2.637357e-06	0.1
