Batch	m_SP	2	P2_L	W4_L	
1.214866e-10	9.734262710852e-06	0.1	1.214866e-10	2.52817876e-07	0.1
2.605191e-10	9.439079514634e-06	0.1	2.605191e-10	5.339392399999999e-07	0.1
5.831098e-10	8.788429849009351e-06	0.1	5.831098e-10	1.15388073e-06	0.1
1.163773e-09	7.728887446239719e-06	0.1	1.163773e-09	2.16429971e-06	0.1
1.889057e-09	6.58402275848249e-06	0.1	1.889057e-09	3.2573764e-06	0.1
2.667743e-09	5.543858811789841e-06	0.1	2.667743e-09	4.2517277e-06	0.1
3.573541e-09	4.53970469611272e-06	0.1	3.573541e-09	5.2128597999999995e-06	0.1
4.564081e-09	3.64935981649183e-06	0.1	4.564081e-09	6.0661317999999996e-06	0.1
5.554621e-09	2.9342070543876143e-06	0.1	5.554621e-09	6.7523030000000004e-06	0.1
6.545161e-09	2.3596026390940378e-06	0.1	6.545161e-09	7.3041829e-06	0.1
7.615018e-09	1.8650044296415131e-06	0.1	7.615018e-09	7.779659e-06	0.1
8.80385e-09	1.436270189490404e-06	0.1	8.80385e-09	8.192177899999999e-06	0.1
9.992682e-09	1.106267721678084e-06	0.1	9.992682e-09	8.5099504e-06	0.1
1.118151e-08	8.52200644752188e-07	0.1	1.118151e-08	8.7547666e-06	0.1
1.237035e-08	6.565568559669e-07	0.1	1.237035e-08	8.9433962e-06	0.1
1.380624e-08	4.79200444111512e-07	0.1	1.380624e-08	9.114485000000001e-06	0.1
1.524214e-08	3.4979331707075883e-07	0.1	1.524214e-08	9.239380300000002e-06	0.1
1.667804e-08	2.5535604563039795e-07	0.1	1.667804e-08	9.330562300000001e-06	0.1
1.82299e-08	1.817525701719288e-07	0.1	1.82299e-08	9.4016518e-06	0.1
1.99557e-08	1.245374773836328e-07	0.1	1.99557e-08	9.4569297e-06	0.1
