Batch	m_SP	4	W1_L	Pr1	Pr2	Pr3					
0.0	0.99999996	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1
4.447553e-13	1.000000043	0.1	4.447553e-13	0.0	0.1	4.447553e-13	0.0	0.1	4.447553e-13	0.0	0.1
1.353809e-10	1.000000041	0.1	1.353809e-10	0.0	0.1	1.353809e-10	0.0	0.1	1.353809e-10	0.0	0.1
1.174511e-09	1.000000042	0.1	1.174511e-09	0.0	0.1	1.174511e-09	0.0	0.1	1.174511e-09	0.0	0.1
3.934353e-09	0.999999977	0.1	3.934353e-09	0.0	0.1	3.934353e-09	0.0	0.1	3.934353e-09	0.0	0.1
1.141468e-08	0.9999999949999999	0.1	1.141468e-08	0.0	0.1	1.141468e-08	0.0	0.1	1.141468e-08	0.0	0.1
2.188714e-08	0.999999981	0.1	2.188714e-08	0.0	0.1	2.188714e-08	0.0	0.1	2.188714e-08	0.0	0.1
2.936747e-08	1.000000031	0.1	2.936747e-08	0.0	0.1	2.936747e-08	0.0	0.1	2.936747e-08	0.0	0.1
3.990562e-08	1.0	0.1	3.990562e-08	0.0	0.1	3.990562e-08	0.0	0.1	3.990562e-08	0.0	0.1
5.633646e-08	0.999999952	0.1	5.633646e-08	0.0	0.1	5.633646e-08	0.0	0.1	5.633646e-08	0.0	0.1
7.424045e-08	0.99999998	0.1	7.424045e-08	0.0	0.1	7.424045e-08	0.0	0.1	7.424045e-08	0.0	0.1
9.752799e-08	1.000000043	0.1	9.752799e-08	0.0	0.1	9.752799e-08	0.0	0.1	9.752799e-08	0.0	0.1
1.244046e-07	1.000000013	0.1	1.244046e-07	0.0	0.1	1.244046e-07	0.0	0.1	1.244046e-07	0.0	0.1
1.512811e-07	0.9999999740000001	0.1	1.512811e-07	0.0	0.1	1.512811e-07	0.0	0.1	1.512811e-07	0.0	0.1
1.781577e-07	1.000000022	0.1	1.781577e-07	0.0	0.1	1.781577e-07	0.0	0.1	1.781577e-07	0.0	0.1
2.050342e-07	0.9999999820000001	0.1	2.050342e-07	0.0	0.1	2.050342e-07	0.0	0.1	2.050342e-07	0.0	0.1
2.319108e-07	1.000000046	0.1	2.319108e-07	0.0	0.1	2.319108e-07	0.0	0.1	2.319108e-07	0.0	0.1
2.587874e-07	0.999999957	0.1	2.587874e-07	0.0	0.1	2.587874e-07	0.0	0.1	2.587874e-07	0.0	0.1
2.856639e-07	0.99999998	0.1	2.856639e-07	0.0	0.1	2.856639e-07	0.0	0.1	2.856639e-07	0.0	0.1
3.125405e-07	0.999999964	0.1	3.125405e-07	0.0	0.1	3.125405e-07	0.0	0.1	3.125405e-07	0.0	0.1
3.39417e-07	0.9999999700000001	0.1	3.39417e-07	0.0	0.1	3.39417e-07	0.0	0.1	3.39417e-07	0.0	0.1
3.662936e-07	0.9999999540000001	0.1	3.662936e-07	0.0	0.1	3.662936e-07	0.0	0.1	3.662936e-07	0.0	0.1
3.931702e-07	0.9999999860000001	0.1	3.931702e-07	0.0	0.1	3.931702e-07	0.0	0.1	3.931702e-07	0.0	0.1
4.243545e-07	0.999999999	0.1	4.243545e-07	0.0	0.1	4.243545e-07	0.0	0.1	4.243545e-07	0.0	0.1
4.566157e-07	0.999999998	0.1	4.566157e-07	0.0	0.1	4.566157e-07	0.0	0.1	4.566157e-07	0.0	0.1
4.88877e-07	0.999999956	0.1	4.88877e-07	0.0	0.1	4.88877e-07	0.0	0.1	4.88877e-07	0.0	0.1
5.211383e-07	0.999999961	0.1	5.211383e-07	0.0	0.1	5.211383e-07	0.0	0.1	5.211383e-07	0.0	0.1
5.56051e-07	0.999999993	0.1	5.56051e-07	0.0	0.1	5.56051e-07	0.0	0.1	5.56051e-07	0.0	0.1
5.949411e-07	0.999999962	0.1	5.949411e-07	0.0	0.1	5.949411e-07	0.0	0.1	5.949411e-07	0.0	0.1
6.338311e-07	1.000000025	0.1	6.338311e-07	0.0	0.1	6.338311e-07	0.0	0.1	6.338311e-07	0.0	0.1
6.727211e-07	1.000000025	0.1	6.727211e-07	0.0	0.1	6.727211e-07	0.0	0.1	6.727211e-07	0.0	0.1
7.178951e-07	1.000000049	0.1	7.178951e-07	0.0	0.1	7.178951e-07	0.0	0.1	7.178951e-07	0.0	0.1
7.646402e-07	0.999999983	0.1	7.646402e-07	0.0	0.1	7.646402e-07	0.0	0.1	7.646402e-07	0.0	0.1
8.113852e-07	1.000000032	0.1	8.113852e-07	0.0	0.1	8.113852e-07	0.0	0.1	8.113852e-07	0.0	0.1
8.65737e-07	0.999999978	0.1	8.65737e-07	0.0	0.1	8.65737e-07	0.0	0.1	8.65737e-07	0.0	0.1
9.219905e-07	1.000000026	0.1	9.219905e-07	0.0	0.1	9.219905e-07	0.0	0.1	9.219905e-07	0.0	0.1
9.805688e-07	1.000000012	0.1	9.805688e-07	0.0	0.1	9.805688e-07	0.0	0.1	9.805688e-07	0.0	0.1
