Batch	m_SP	5	W1	W2	Pr1	Pr2	Pr3							
2.816194e-09	0.9897403	0.1	2.816194e-09	0.0003926918	0.1	2.816194e-09	0.001872449	0.1	2.816194e-09	0.001566914	0.1	2.816194e-09	0.001494119	0.1
4.228813e-09	0.9846425	0.1	4.228813e-09	0.0005467879	0.1	4.228813e-09	0.002824733	0.1	4.228813e-09	0.002345288	0.1	4.228813e-09	0.002235321	0.1
5.822512e-09	0.978932	0.1	5.822512e-09	0.0006929346	0.1	5.822512e-09	0.003906159	0.1	5.822512e-09	0.003217438	0.1	5.822512e-09	0.003063957	0.1
8.140525e-09	0.9707054	0.1	8.140525e-09	0.0008623278	0.1	8.140525e-09	0.005487926	0.1	8.140525e-09	0.004474841	0.1	8.140525e-09	0.004253352	0.1
1.045854e-08	0.9625755	0.1	1.045854e-08	0.0009909754	0.1	1.045854e-08	0.007075261	0.1	1.045854e-08	0.005719445	0.1	1.045854e-08	0.005422059	0.1
1.277655e-08	0.954544	0.1	1.277655e-08	0.001088092	0.1	1.277655e-08	0.008664042	0.1	1.277655e-08	0.006951742	0.1	1.277655e-08	0.006568147	0.1
1.509457e-08	0.9466123	0.1	1.509457e-08	0.001160819	0.1	1.509457e-08	0.0102513	0.1	1.509457e-08	0.00817226	0.1	1.509457e-08	0.007689888	0.1
1.741258e-08	0.9387808	0.1	1.741258e-08	0.001214691	0.1	1.741258e-08	0.01183495	0.1	1.741258e-08	0.009381545	0.1	1.741258e-08	0.008785737	0.1
1.973059e-08	0.93105	0.1	1.973059e-08	0.001253996	0.1	1.973059e-08	0.01341355	0.1	1.973059e-08	0.01058015	0.1	1.973059e-08	0.00985433	0.1
2.204861e-08	0.9234195	0.1	2.204861e-08	0.001282056	0.1	2.204861e-08	0.01498617	0.1	2.204861e-08	0.01176861	0.1	2.204861e-08	0.01089447	0.1
2.436662e-08	0.915889	0.1	2.436662e-08	0.001301444	0.1	2.436662e-08	0.01655224	0.1	2.436662e-08	0.01294745	0.1	2.436662e-08	0.01190512	0.1
2.668463e-08	0.9084578	0.1	2.668463e-08	0.001314153	0.1	2.668463e-08	0.01811145	0.1	2.668463e-08	0.01411716	0.1	2.668463e-08	0.01288541	0.1
2.900265e-08	0.9011252	0.1	2.900265e-08	0.001321724	0.1	2.900265e-08	0.01966369	0.1	2.900265e-08	0.01527823	0.1	2.900265e-08	0.0138346	0.1
3.169811e-08	0.8927213	0.1	3.169811e-08	0.001325638	0.1	3.169811e-08	0.02145995	0.1	3.169811e-08	0.01661806	0.1	3.169811e-08	0.01489851	0.1
3.448793e-08	0.8841604	0.1	3.448793e-08	0.001325579	0.1	3.448793e-08	0.02330939	0.1	3.448793e-08	0.01799378	0.1	3.448793e-08	0.01595385	0.1
3.727776e-08	0.8757369	0.1	3.727776e-08	0.001322492	0.1	3.727776e-08	0.02514925	0.1	3.727776e-08	0.01935892	0.1	3.727776e-08	0.01696215	0.1
4.006758e-08	0.8674486	0.1	4.006758e-08	0.001317233	0.1	4.006758e-08	0.02697986	0.1	4.006758e-08	0.02071402	0.1	4.006758e-08	0.01792319	0.1
4.343158e-08	0.8576309	0.1	4.343158e-08	0.001308883	0.1	4.343158e-08	0.02917543	0.1	4.343158e-08	0.02233539	0.1	4.343158e-08	0.01901926	0.1
4.679559e-08	0.8480021	0.1	4.679559e-08	0.001299062	0.1	4.679559e-08	0.03135861	0.1	4.679559e-08	0.0239436	0.1	4.679559e-08	0.02004722	0.1
5.015959e-08	0.8385575	0.1	5.015959e-08	0.001288306	0.1	5.015959e-08	0.03352985	0.1	5.015959e-08	0.02553924	0.1	5.015959e-08	0.02100801	0.1
5.408359e-08	0.8277674	0.1	5.408359e-08	0.001275059	0.1	5.408359e-08	0.0360479	0.1	5.408359e-08	0.02738523	0.1	5.408359e-08	0.02204564	0.1
5.814758e-08	0.8168421	0.1	5.814758e-08	0.001260924	0.1	5.814758e-08	0.03863952	0.1	5.814758e-08	0.02928028	0.1	5.814758e-08	0.0230287	0.1
6.221157e-08	0.8061626	0.1	6.221157e-08	0.001246629	0.1	6.221157e-08	0.04121471	0.1	6.221157e-08	0.03115861	0.1	6.221157e-08	0.02392204	0.1
6.715574e-08	0.7934898	0.1	6.715574e-08	0.001229251	0.1	6.715574e-08	0.04432533	0.1	6.715574e-08	0.03342151	0.1	6.715574e-08	0.02489364	0.1
7.209991e-08	0.7811538	0.1	7.209991e-08	0.001212041	0.1	7.209991e-08	0.04741093	0.1	7.209991e-08	0.03566008	0.1	7.209991e-08	0.02574608	0.1
7.744785e-08	0.7681729	0.1	7.744785e-08	0.00119371	0.1	7.744785e-08	0.05071933	0.1	7.744785e-08	0.0380539	0.1	7.744785e-08	0.02654346	0.1
