Batch	m_SP	7	P3	W4_L	W3	R	P1	P2_L	P4											
8.91082e-11	9.73562664276e-06	0.1	8.91082e-11	2.46258513e-07	0.1	8.91082e-11	1.902728e-11	0.1	8.91082e-11	1.01531e-09	0.1	8.91082e-11	8.591723e-09	0.1	8.91082e-11	8.3742868e-09	0.1	8.91082e-11	1.406418e-14	0.1
1.908434e-10	9.44243257473e-06	0.1	1.908434e-10	5.1962719e-07	0.1	1.908434e-10	4.015618e-11	0.1	1.908434e-10	2.141876e-09	0.1	1.908434e-10	1.823451e-08	0.1	1.908434e-10	1.7388406900000002e-08	0.1	1.908434e-10	2.96692e-14	0.1
4.264019e-10	8.79701402898e-06	0.1	4.264019e-10	1.12202722e-06	0.1	4.264019e-10	8.674292e-11	0.1	4.264019e-10	4.622404e-09	0.1	4.264019e-10	3.988956e-08	0.1	4.264019e-10	3.61632749e-08	0.1	4.264019e-10	6.402784e-14	0.1
8.504073e-10	7.744400780762099e-06	0.1	8.504073e-10	2.10645826e-06	0.1	8.504073e-10	1.629589e-10	0.1	8.504073e-10	8.669719e-09	0.1	8.504073e-10	7.656451e-08	0.1	8.504073e-10	6.3393038e-08	0.1	8.504073e-10	1.200848e-13	0.1
1.382676e-09	6.5994613447672e-06	0.1	1.382676e-09	3.1803579999999998e-06	0.1	1.382676e-09	2.462352e-10	0.1	1.382676e-09	1.307494e-08	0.1	1.382676e-09	1.185977e-07	0.1	1.382676e-09	8.766105099999999e-08	0.1	1.382676e-09	1.810929e-13	0.1
1.955712e-09	5.555303335328e-06	0.1	1.955712e-09	4.1630202e-06	0.1	1.955712e-09	3.225767e-10	0.1	1.955712e-09	1.709548e-08	0.1	1.955712e-09	1.591844e-07	0.1	1.955712e-09	1.04158255e-07	0.1	1.955712e-09	2.367673e-13	0.1
2.621903e-09	4.5472366177134e-06	0.1	2.621903e-09	5.1152535e-06	0.1	2.621903e-09	3.967046e-10	0.1	2.621903e-09	2.09804e-08	0.1	2.621903e-09	2.007864e-07	0.1	2.621903e-09	1.1403168900000001e-07	0.1	2.621903e-09	2.905573e-13	0.1
3.350196e-09	3.6532653709791e-06	0.1	3.350196e-09	5.963230599999999e-06	0.1	3.350196e-09	4.628654e-10	0.1	3.350196e-09	2.442899e-08	0.1	3.350196e-09	2.400812e-07	0.1	3.350196e-09	1.1676923400000001e-07	0.1	3.350196e-09	3.382996e-13	0.1
4.078489e-09	2.9350487686863e-06	0.1	4.078489e-09	6.6474454999999995e-06	0.1	4.078489e-09	5.163733e-10	0.1	4.078489e-09	2.720246e-08	0.1	4.078489e-09	2.736578e-07	0.1	4.078489e-09	1.13930633e-07	0.1	4.078489e-09	3.766903e-13	0.1
4.806783e-09	2.3580317120231998e-06	0.1	4.806783e-09	7.1995034e-06	0.1	4.806783e-09	5.596449e-10	0.1	4.806783e-09	2.943299e-08	0.1	4.806783e-09	3.022343e-07	0.1	4.806783e-09	1.07625127e-07	0.1	4.806783e-09	4.075616e-13	0.1
5.564961e-09	1.877515473636e-06	0.1	5.564961e-09	7.6612302e-06	0.1	5.564961e-09	5.959192e-10	0.1	5.564961e-09	3.12925e-08	0.1	5.564961e-09	3.273804e-07	0.1	5.564961e-09	9.897745399999999e-08	0.1	5.564961e-09	4.332945e-13	0.1
6.442681e-09	1.4421620013592e-06	0.1	6.442681e-09	8.0815291e-06	0.1	6.442681e-09	6.290206e-10	0.1	6.442681e-09	3.297925e-08	0.1	6.442681e-09	3.514915e-07	0.1	6.442681e-09	8.778996e-08	0.1	6.442681e-09	4.566336e-13	0.1
7.320401e-09	1.107758479192e-06	0.1	7.320401e-09	8.4059957e-06	0.1	7.320401e-09	6.546417e-10	0.1	7.320401e-09	3.427657e-08	0.1	7.320401e-09	3.711042e-07	0.1	7.320401e-09	7.6432575e-08	0.1	7.320401e-09	4.74582e-13	0.1
8.198121e-09	8.508966505828001e-07	0.1	8.198121e-09	8.656471800000001e-06	0.1	8.198121e-09	6.744712e-10	0.1	8.198121e-09	3.527441e-08	0.1	8.198121e-09	3.870014e-07	0.1	8.198121e-09	6.5597721e-08	0.1	8.198121e-09	4.883851e-13	0.1
9.075841e-09	6.5359560253504e-07	0.1	9.075841e-09	8.849818700000002e-06	0.1	9.075841e-09	6.898169e-10	0.1	9.075841e-09	3.604191e-08	0.1	9.075841e-09	3.998461e-07	0.1	9.075841e-09	5.5662423999999995e-08	0.1	9.075841e-09	4.990008e-13	0.1
1.009806e-08	4.8070760058896e-07	0.1	1.009806e-08	9.0201394e-06	0.1	1.009806e-08	7.03371e-10	0.1	1.009806e-08	3.671546e-08	0.1	1.009806e-08	4.116931e-07	0.1	1.009806e-08	4.544584e-08	0.1	1.009806e-08	5.083159e-13	0.1
1.11564e-08	3.4973442774994996e-07	0.1	1.11564e-08	9.149910699999999e-06	0.1	1.11564e-08	7.137283e-10	0.1	1.11564e-08	3.722658e-08	0.1	1.11564e-08	4.211568e-07	0.1	1.11564e-08	3.6452449e-08	0.1	1.11564e-08	5.153839e-13	0.1
