Batch	m_SP	11	W4_L	W2	W3	W6	R	P1	P2	P3	P4	P5	P6																			
1265.561	0.9873451719999999	0.1	1265.561	9.943268e-11	0.1	1265.561	3.85146e-06	0.1	1265.561	0.0002022895	0.1	1265.561	1.228459e-09	0.1	1265.561	0.006224302	0.1	1265.561	6.244646e-09	0.1	1265.561	8.205554e-11	0.1	1265.561	1.049502e-14	0.1	1265.561	1.452192e-11	0.1	1265.561	4.265605e-22	0.1
1824.459	0.981744738	0.1	1824.459	1.135296e-10	0.1	1824.459	5.40772e-06	0.1	1824.459	0.0002011674	0.1	1824.459	1.223243e-09	0.1	1824.459	0.009024348	0.1	1824.459	6.218132e-09	0.1	1824.459	8.170714e-11	0.1	1824.459	1.788038e-14	0.1	1824.459	1.446027e-11	0.1	1824.459	4.247493e-22	0.1
2595.958	0.9740913900000001	0.1	2595.958	1.317409e-10	0.1	2595.958	7.421107e-06	0.1	2595.958	0.0001996461	0.1	2595.958	1.216111e-09	0.1	2595.958	0.01285075	0.1	2595.958	6.181878e-09	0.1	2595.958	8.123076e-11	0.1	2595.958	3.014754e-14	0.1	2595.958	1.437596e-11	0.1	2595.958	4.222729e-22	0.1
3546.811	0.964780767	0.1	3546.811	1.523247e-10	0.1	3546.811	9.70137e-06	0.1	3546.811	0.0001978145	0.1	3546.811	1.207428e-09	0.1	3546.811	0.01750588	0.1	3546.811	6.137739e-09	0.1	3546.811	8.065077e-11	0.1	3546.811	4.728623e-14	0.1	3546.811	1.427331e-11	0.1	3546.811	4.192579e-22	0.1
4734.668	0.953334292	0.1	4734.668	1.753901e-10	0.1	4734.668	1.226357e-05	0.1	4734.668	0.0001955922	0.1	4734.668	1.196743e-09	0.1	4734.668	0.02322892	0.1	4734.668	6.083425e-09	0.1	4734.668	7.993707e-11	0.1	4734.668	6.915003e-14	0.1	4734.668	1.4147e-11	0.1	4734.668	4.155478e-22	0.1
5972.918	0.941615934	0.1	5972.918	1.965997e-10	0.1	5972.918	1.46279e-05	0.1	5972.918	0.0001933513	0.1	5972.918	1.185792e-09	0.1	5972.918	0.02908806	0.1	5972.918	6.02776e-09	0.1	5972.918	7.920563e-11	0.1	5972.918	8.954776e-14	0.1	5972.918	1.401756e-11	0.1	5972.918	4.117455e-22	0.1
7364.736	0.9286975180000001	0.1	7364.736	2.173562e-10	0.1	7364.736	1.695179e-05	0.1	7364.736	0.0001909218	0.1	7364.736	1.173706e-09	0.1	7364.736	0.03554732	0.1	7364.736	5.966322e-09	0.1	7364.736	7.839833e-11	0.1	7364.736	1.076752e-13	0.1	7364.736	1.387468e-11	0.1	7364.736	4.075488e-22	0.1
8446.182	0.9188401210000001	0.1	8446.182	2.314672e-10	0.1	8446.182	1.85391e-05	0.1	8446.182	0.0001890974	0.1	8446.182	1.164474e-09	0.1	8446.182	0.0404761	0.1	8446.182	5.919391e-09	0.1	8446.182	7.778164e-11	0.1	8446.182	1.18277e-13	0.1	8446.182	1.376554e-11	0.1	8446.182	4.04343e-22	0.1
9875.761	0.90604516	0.1	9875.761	2.477109e-10	0.1	9875.761	2.037638e-05	0.1	9875.761	0.0001867681	0.1	9875.761	1.152476e-09	0.1	9875.761	0.04687386	0.1	9875.761	5.858403e-09	0.1	9875.761	7.698025e-11	0.1	9875.761	1.285875e-13	0.1	9875.761	1.362372e-11	0.1	9875.761	4.001771e-22	0.1
11492.08	0.8918926899999999	0.1	11492.08	2.63154e-10	0.1	11492.08	2.213689e-05	0.1	11492.08	0.0001842437	0.1	11492.08	1.139187e-09	0.1	11492.08	0.05395046	0.1	11492.08	5.790851e-09	0.1	11492.08	7.609261e-11	0.1	11492.08	1.366899e-13	0.1	11492.08	1.346662e-11	0.1	11492.08	3.955627e-22	0.1
