Batch	m_SP	11	W4_L	W2	W3	W6	R	P1	P2	P3	P4	P5	P6																			
0.0001904772	0.98928738	0.1	0.0001904772	2.694437e-08	0.1	0.0001904772	4.90387e-06	0.1	0.0001904772	0.0009746074	0.1	0.0001904772	1.501485e-05	0.1	0.0001904772	0.004826722	0.1	0.0001904772	2.223869e-05	0.1	0.0001904772	2.008338e-06	0.1	0.0001904772	7.440661e-10	0.1	0.0001904772	5.952278e-07	0.1	0.0001904772	1.341273e-13	0.1
0.0002071949	0.9882828200000001	0.1	0.0002071949	2.694543e-08	0.1	0.0002071949	5.333897e-06	0.1	0.0002071949	0.0009810932	0.1	0.0002071949	1.500347e-05	0.1	0.0002071949	0.005325501	0.1	0.0002071949	2.222182e-05	0.1	0.0002071949	2.006815e-06	0.1	0.0002071949	8.126127e-10	0.1	0.0002071949	5.947764e-07	0.1	0.0002071949	1.340256e-13	0.1
0.000225321	0.9871934	0.1	0.000225321	2.694651e-08	0.1	0.000225321	5.799206e-06	0.1	0.000225321	0.0009858436	0.1	0.000225321	1.499111e-05	0.1	0.000225321	0.005867702	0.1	0.000225321	2.220352e-05	0.1	0.000225321	2.005162e-06	0.1	0.000225321	8.874093e-10	0.1	0.000225321	5.942864e-07	0.1	0.000225321	1.339151e-13	0.1
0.0002455597	0.98597698	0.1	0.0002455597	2.694764e-08	0.1	0.0002455597	6.317565e-06	0.1	0.0002455597	0.0009891632	0.1	0.0002455597	1.49773e-05	0.1	0.0002455597	0.006474001	0.1	0.0002455597	2.218307e-05	0.1	0.0002455597	2.003315e-06	0.1	0.0002455597	9.715032e-10	0.1	0.0002455597	5.937391e-07	0.1	0.0002455597	1.337918e-13	0.1
0.0002657984	0.9847613799999999	0.1	0.0002657984	2.694871e-08	0.1	0.0002657984	6.834662e-06	0.1	0.0002657984	0.000991035	0.1	0.0002657984	1.49635e-05	0.1	0.0002657984	0.007080614	0.1	0.0002657984	2.216262e-05	0.1	0.0002657984	2.001468e-06	0.1	0.0002657984	1.056204e-09	0.1	0.0002657984	5.931918e-07	0.1	0.0002657984	1.336685e-13	0.1
0.0002877456	0.98344472	0.1	0.0002877456	2.694981e-08	0.1	0.0002877456	7.393973e-06	0.1	0.0002877456	0.0009919612	0.1	0.0002877456	1.494854e-05	0.1	0.0002877456	0.007738263	0.1	0.0002877456	2.214047e-05	0.1	0.0002877456	1.999467e-06	0.1	0.0002877456	1.148733e-09	0.1	0.0002877456	5.925987e-07	0.1	0.0002877456	1.335348e-13	0.1
0.0003122555	0.9819764599999999	0.1	0.0003122555	2.695099e-08	0.1	0.0003122555	8.016818e-06	0.1	0.0003122555	0.000992103	0.1	0.0003122555	1.493185e-05	0.1	0.0003122555	0.008472034	0.1	0.0003122555	2.211575e-05	0.1	0.0003122555	1.997235e-06	0.1	0.0003122555	1.252893e-09	0.1	0.0003122555	5.919372e-07	0.1	0.0003122555	1.333858e-13	0.1
0.0003367654	0.98051103	0.1	0.0003367654	2.695212e-08	0.1	0.0003367654	8.637788e-06	0.1	0.0003367654	0.000991643	0.1	0.0003367654	1.491519e-05	0.1	0.0003367654	0.009204764	0.1	0.0003367654	2.209108e-05	0.1	0.0003367654	1.995007e-06	0.1	0.0003367654	1.357916e-09	0.1	0.0003367654	5.912767e-07	0.1	0.0003367654	1.33237e-13	0.1
0.000365474	0.9787981299999999	0.1	0.000365474	2.695339e-08	0.1	0.000365474	9.362751e-06	0.1	0.000365474	0.000990636	0.1	0.000365474	1.489572e-05	0.1	0.000365474	0.0100614	0.1	0.000365474	2.206223e-05	0.1	0.000365474	1.992402e-06	0.1	0.000365474	1.482012e-09	0.1	0.000365474	5.905046e-07	0.1	0.000365474	1.33063e-13	0.1
0.0003952323	0.9770269300000001	0.1	0.0003952323	2.695464e-08	0.1	0.0003952323	1.011151e-05	0.1	0.0003952323	0.0009892768	0.1	0.0003952323	1.487557e-05	0.1	0.0003952323	0.01094732	0.1	0.0003952323	2.203239e-05	0.1	0.0003952323	1.989707e-06	0.1	0.0003952323	1.611861e-09	0.1	0.0003952323	5.897061e-07	0.1	0.0003952323	1.32883e-13	0.1
0.0004298916	0.9749699900000001	0.1	0.0004298916	2.695603e-08	0.1	0.0004298916	1.098011e-05	0.1	0.0004298916	0.0009874704	0.1	0.0004298916	1.485217e-05	0.1	0.0004298916	0.01197636	0.1	0.0004298916	2.199774e-05	0.1	0.0004298916	1.986578e-06	0.1	0.0004298916	1.764629e-09	0.1	0.0004298916	5.887785e-07	0.1	0.0004298916	1.32674e-13	0.1
0.000465776	0.9728469	0.1	0.000465776	2.69574e-08	0.1	0.000465776	1.187551e-05	0.1	0.000465776	0.000985468	0.1	0.000465776	1.482802e-05	0.1	0.000465776	0.0130385	0.1	0.000465776	2.196196e-05	0.1	0.000465776	1.983347e-06	0.1	0.000465776	1.924505e-09	0.1	0.000465776	5.878209e-07	0.1	0.000465776	1.324582e-13	0.1
0.0005090383	0.97029643	0.1	0.0005090383	2.695894e-08	0.1	0.0005090383	1.294972e-05	0.1	0.0005090383	0.0009829708	0.1	0.0005090383	1.479899e-05	0.1	0.0005090383	0.01431452	0.1	0.0005090383	2.191897e-05	0.1	0.0005090383	1.979464e-06	0.1	0.0005090383	2.119511e-09	0.1	0.0005090383	5.866702e-07	0.1	0.0005090383	1.32199e-13	0.1
0.0005560604	0.9675355299999999	0.1	0.0005560604	2.69605e-08	0.1	0.0005560604	1.411078e-05	0.1	0.0005560604	0.0009802156	0.1	0.0005560604	1.476757e-05	0.1	0.0005560604	0.01569584	0.1	0.0005560604	2.187242e-05	0.1	0.0005560604	1.975261e-06	0.1	0.0005560604	2.334196e-09	0.1	0.0005560604	5.854244e-07	0.1	0.0005560604	1.319182e-13	0.1
0.0006087223	0.96445744	0.1	0.0006087223	2.696209e-08	0.1	0.0006087223	1.540312e-05	0.1	0.0006087223	0.0009771175	0.1	0.0006087223	1.473252e-05	0.1	0.0006087223	0.01723591	0.1	0.0006087223	2.182051e-05	0.1	0.0006087223	1.970573e-06	0.1	0.0006087223	2.577909e-09	0.1	0.0006087223	5.84035e-07	0.1	0.0006087223	1.316051e-13	0.1
0.0006746244	0.9606258299999999	0.1	0.0006746244	2.696386e-08	0.1	0.0006746244	1.700857e-05	0.1	0.0006746244	0.0009732472	0.1	0.0006746244	1.468888e-05	0.1	0.0006746244	0.01915292	0.1	0.0006746244	2.175587e-05	0.1	0.0006746244	1.964736e-06	0.1	0.0006746244	2.887601e-09	0.1	0.0006746244	5.82305e-07	0.1	0.0006746244	1.312153e-13	0.1
