Batch	m_SP	11	N1a_L	N3	N4	N5	N6	N7a	N7c	N7b	Flvln	Nphln	Azln																			
1.566523e-10	0.9899438271000001	0.1	1.566523e-10	2.198599e-05	0.1	1.566523e-10	4.945071e-08	0.1	1.566523e-10	0.0001083753	0.1	1.566523e-10	1.067313e-07	0.1	1.566523e-10	0.002239207	0.1	1.566523e-10	0.006843476	0.1	1.566523e-10	0.0004766269	0.1	1.566523e-10	0.0001776937	0.1	1.566523e-10	5.426834e-06	0.1	1.566523e-10	1.367739e-08	0.1
1.685836e-10	0.989195973	0.1	1.685836e-10	2.191568e-05	0.1	1.685836e-10	4.929358e-08	0.1	1.685836e-10	0.0001161046	0.1	1.685836e-10	1.063888e-07	0.1	1.685836e-10	0.002250794	0.1	1.685836e-10	0.007471281	0.1	1.685836e-10	0.0005495701	0.1	1.685836e-10	0.0001909041	0.1	1.685836e-10	6.172648e-06	0.1	1.685836e-10	1.486863e-08	0.1
1.829546e-10	0.9882983128	0.1	1.829546e-10	2.183174e-05	0.1	1.829546e-10	4.910572e-08	0.1	1.829546e-10	0.0001253182	0.1	1.829546e-10	1.059807e-07	0.1	1.829546e-10	0.002259177	0.1	1.829546e-10	0.008222915	0.1	1.829546e-10	0.0006445012	0.1	1.829546e-10	0.0002067593	0.1	1.829546e-10	7.128968e-06	0.1	1.829546e-10	1.632522e-08	0.1
1.973257e-10	0.9874040378	0.1	1.973257e-10	2.17486e-05	0.1	1.973257e-10	4.891939e-08	0.1	1.973257e-10	0.0001344278	0.1	1.973257e-10	1.055771e-07	0.1	1.973257e-10	0.002263024	0.1	1.973257e-10	0.008968126	0.1	1.973257e-10	0.0007470934	0.1	1.973257e-10	0.0002225532	0.1	1.973257e-10	8.147892e-06	0.1	1.973257e-10	1.780517e-08	0.1
2.116967e-10	0.9865130204	0.1	2.116967e-10	2.166624e-05	0.1	2.116967e-10	4.873463e-08	0.1	2.116967e-10	0.0001434346	0.1	2.116967e-10	1.051778e-07	0.1	2.116967e-10	0.002263561	0.1	2.116967e-10	0.009705807	0.1	2.116967e-10	0.0008572656	0.1	2.116967e-10	0.0002382866	0.1	2.116967e-10	9.228635e-06	0.1	2.116967e-10	1.930812e-08	0.1
2.27249e-10	0.9855525602999999	0.1	2.27249e-10	2.157795e-05	0.1	2.27249e-10	4.853643e-08	0.1	2.27249e-10	0.0001530671	0.1	2.27249e-10	1.047502e-07	0.1	2.27249e-10	0.00226145	0.1	2.27249e-10	0.01049474	0.1	2.27249e-10	0.0009849319	0.1	2.27249e-10	0.0002552456	0.1	2.27249e-10	1.046699e-05	0.1	2.27249e-10	2.096026e-08	0.1
2.445733e-10	0.9844872329	0.1	2.445733e-10	2.148061e-05	0.1	2.445733e-10	4.831781e-08	0.1	2.445733e-10	0.0001636584	0.1	2.445733e-10	1.042791e-07	0.1	2.445733e-10	0.002256775	0.1	2.445733e-10	0.0113613	0.1	2.445733e-10	0.00113733	0.1	2.445733e-10	0.0002740551	0.1	2.445733e-10	1.192949e-05	0.1	2.445733e-10	2.28317e-08	0.1
2.618975e-10	0.9834266822	0.1	2.618975e-10	2.138431e-05	0.1	2.618975e-10	4.810143e-08	0.1	2.618975e-10	0.0001741053	0.1	2.618975e-10	1.038133e-07	0.1	2.618975e-10	0.002250422	0.1	2.618975e-10	0.01221438	0.1	2.618975e-10	0.001300299	0.1	2.618975e-10	0.0002927792	0.1	2.618975e-10	1.347834e-05	0.1	2.618975e-10	2.473565e-08	0.1
2.806369e-10	0.9822847507000001	0.1	2.806369e-10	2.12813e-05	0.1	2.806369e-10	4.786987e-08	0.1	2.806369e-10	0.0001852451	0.1	2.806369e-10	1.033151e-07	0.1	2.806369e-10	0.002242298	0.1	2.806369e-10	0.01312158	0.1	2.806369e-10	0.001488282	0.1	2.806369e-10	0.0003129379	0.1	2.806369e-10	1.52495e-05	0.1	2.806369e-10	2.68315e-08	0.1
3.014989e-10	0.9810197758999999	0.1	3.014989e-10	2.116797e-05	0.1	3.014989e-10	4.761508e-08	0.1	3.014989e-10	0.0001974534	0.1	3.014989e-10	1.027673e-07	0.1	3.014989e-10	0.00223228	0.1	3.014989e-10	0.01411232	0.1	3.014989e-10	0.0017116	0.1	3.014989e-10	0.0003352653	0.1	3.014989e-10	1.733661e-05	0.1	3.014989e-10	2.9209e-08	0.1
