Batch	m_SP	2	P2_L	W4_L	
2.875864e-11	9.7700336413338e-06	0.1	2.875864e-11	1.621286e-08	0.1
6.078825e-11	9.5214467585236e-06	0.1	6.078825e-11	3.392627e-08	0.1
1.379955e-10	8.952326787729599e-06	0.1	1.379955e-10	7.518202e-08	0.1
2.546236e-10	8.166910224381002e-06	0.1	2.546236e-10	1.338259e-07	0.1
3.268998e-10	7.7208934529763e-06	0.1	3.268998e-10	1.680755e-07	0.1
4.298469e-10	7.1340336209376005e-06	0.1	4.298469e-10	2.14266e-07	0.1
5.806438e-10	6.365992852053601e-06	0.1	5.806438e-10	2.768008e-07	0.1
7.582288e-10	5.581776825162001e-06	0.1	7.582288e-10	3.433239e-07	0.1
9.66805e-10	4.7992558551976005e-06	0.1	9.66805e-10	4.126798e-07	0.1
1.221868e-09	4.0072722164372e-06	0.1	1.221868e-09	4.862251e-07	0.1
1.476931e-09	3.359878320918e-06	0.1	1.476931e-09	5.490857e-07	0.1
1.731993e-09	2.8269837965102e-06	0.1	1.731993e-09	6.028152e-07	0.1
1.987056e-09	2.3856417788174997e-06	0.1	1.987056e-09	6.487311e-07	0.1
2.242119e-09	2.01817011159144e-06	0.1	2.242119e-09	6.879543e-07	0.1
2.51795e-09	1.68806928326656e-06	0.1	2.51795e-09	7.239416e-07	0.1
2.824933e-09	1.3869137588227502e-06	0.1	2.824933e-09	7.57352e-07	0.1
3.131917e-09	1.14166496083174e-06	0.1	3.131917e-09	7.849086e-07	0.1
3.476247e-09	9.194335551396e-07	0.1	3.476247e-09	8.10068e-07	0.1
3.845474e-09	7.301420094146799e-07	0.1	3.845474e-09	8.315391e-07	0.1
4.214701e-09	5.805713113064799e-07	0.1	4.214701e-09	8.484233e-07	0.1
4.663387e-09	4.4001381524496e-07	0.1	4.663387e-09	8.640742e-07	0.1
5.112073e-09	3.3388664717819905e-07	0.1	5.112073e-09	8.75585e-07	0.1
5.633095e-09	2.42653381381344e-07	0.1	5.633095e-09	8.850476e-07	0.1
6.172201e-09	1.74675021745977e-07	0.1	6.172201e-09	8.915819e-07	0.1
6.734157e-09	1.2424456922817602e-07	0.1	6.734157e-09	8.958567e-07	0.1
