Batch	m_SP	5	C5H5	T1a_L	T4a_L	N1a_L	N7a_L							
1.525477e-09	0.7861602	0.1	1.525477e-09	0.213839518	0.1	1.525477e-09	2.1400826056e-10	0.1	1.525477e-09	6.40804508e-08	0.1	1.525477e-09	2.52050808e-13	0.1
1.682623e-09	0.7692155	0.1	1.682623e-09	0.230784198	0.1	1.682623e-09	2.3096743517000002e-10	0.1	1.682623e-09	6.91581906e-08	0.1	1.682623e-09	2.7202329e-13	0.1
1.839768e-09	0.7529859	0.1	1.839768e-09	0.247013824	0.1	1.839768e-09	2.4721120352e-10	0.1	1.839768e-09	7.402164809999999e-08	0.1	1.839768e-09	2.9115303e-13	0.1
1.996914e-09	0.7374269	0.1	1.996914e-09	0.262572679	0.1	1.996914e-09	2.6278388558e-10	0.1	1.996914e-09	7.86841352e-08	0.1	1.996914e-09	3.0949213e-13	0.1
2.180187e-09	0.7200743	0.1	2.180187e-09	0.27992532900000006	0.1	2.180187e-09	2.801522177e-10	0.1	2.180187e-09	8.38841373e-08	0.1	2.180187e-09	3.2994553e-13	0.1
2.369992e-09	0.7029435	0.1	2.369992e-09	0.29705607700000003	0.1	2.369992e-09	2.9729864842999996e-10	0.1	2.369992e-09	8.90176367e-08	0.1	2.369992e-09	3.5013738e-13	0.1
2.559796e-09	0.6866089	0.1	2.559796e-09	0.313390703	0.1	2.559796e-09	3.1364858159000004e-10	0.1	2.559796e-09	9.39125593e-08	0.1	2.559796e-09	3.6939088e-13	0.1
2.749601e-09	0.6710162	0.1	2.749601e-09	0.328983355	0.1	2.749601e-09	3.2925632898e-10	0.1	2.749601e-09	9.85851552e-08	0.1	2.749601e-09	3.8776985999999997e-13	0.1
2.97036e-09	0.6537485	0.1	2.97036e-09	0.346251054	0.1	2.97036e-09	3.4654089346e-10	0.1	2.97036e-09	1.0375968129999999e-07	0.1	2.97036e-09	4.0812304e-13	0.1
3.198857e-09	0.6367873	0.1	3.198857e-09	0.363212162	0.1	3.198857e-09	3.6351927721000003e-10	0.1	3.198857e-09	1.0884241980000001e-07	0.1	3.198857e-09	4.2811514e-13	0.1
3.427355e-09	0.6206839	0.1	3.427355e-09	0.37931557699999996	0.1	3.427355e-09	3.7963933752000003e-10	0.1	3.427355e-09	1.136680356e-07	0.1	3.427355e-09	4.4709599e-13	0.1
3.655852e-09	0.6053748	0.1	3.655852e-09	0.39462464999999997	0.1	3.655852e-09	3.9496475288999997e-10	0.1	3.655852e-09	1.182556618e-07	0.1	3.655852e-09	4.651406e-13	0.1
3.921222e-09	0.5885168	0.1	3.921222e-09	0.4114826790000001	0.1	3.921222e-09	4.1184129545999997e-10	0.1	3.921222e-09	1.2330743250000001e-07	0.1	3.921222e-09	4.8501106e-13	0.1
4.19581e-09	0.5720339	0.1	4.19581e-09	0.427965595	0.1	4.19581e-09	4.2834290609e-10	0.1	4.19581e-09	1.282467212e-07	0.1	4.19581e-09	5.044392799999999e-13	0.1
4.470399e-09	0.5564491	0.1	4.470399e-09	0.443550361	0.1	4.470399e-09	4.4394596793e-10	0.1	4.470399e-09	1.32916941e-07	0.1	4.470399e-09	5.228089099999999e-13	0.1
4.744987e-09	0.541691	0.1	4.744987e-09	0.45830839000000007	0.1	4.744987e-09	4.5872201385999997e-10	0.1	4.744987e-09	1.373394943e-07	0.1	4.744987e-09	5.4020415e-13	0.1
5.054077e-09	0.5259879	0.1	5.054077e-09	0.47401149899999995	0.1	5.054077e-09	4.7444456859e-10	0.1	5.054077e-09	1.420451988e-07	0.1	5.054077e-09	5.5871317e-13	0.1
5.386168e-09	0.5101002	0.1	5.386168e-09	0.48989911300000005	0.1	5.386168e-09	4.9035310839e-10	0.1	5.386168e-09	1.468061819e-07	0.1	5.386168e-09	5.7743982e-13	0.1
5.718259e-09	0.4951442	0.1	5.718259e-09	0.50485507	0.1	5.718259e-09	5.0532948246e-10	0.1	5.718259e-09	1.512879964e-07	0.1	5.718259e-09	5.950683300000001e-13	0.1
6.05035e-09	0.4810402	0.1	6.05035e-09	0.518959166	0.1	6.05035e-09	5.1945343686e-10	0.1	6.05035e-09	1.55514403e-07	0.1	6.05035e-09	6.116925599999999e-13	0.1
6.409782e-09	0.4666534	0.1	6.409782e-09	0.533345878	0.1	6.409782e-09	5.338613666599999e-10	0.1	6.409782e-09	1.5982565279999999e-07	0.1	6.409782e-09	6.2865021e-13	0.1
6.810225e-09	0.4516058	0.1	6.810225e-09	0.54839346	0.1	6.810225e-09	5.4893229547e-10	0.1	6.810225e-09	1.6433489060000002e-07	0.1	6.810225e-09	6.463866299999999e-13	0.1
7.210668e-09	0.4374984	0.1	7.210668e-09	0.562500896	0.1	7.210668e-09	5.6306267433e-10	0.1	7.210668e-09	1.685624695e-07	0.1	7.210668e-09	6.630148600000001e-13	0.1
7.611112e-09	0.4242456	0.1	7.611112e-09	0.57575362	0.1	7.611112e-09	5.7633795286e-10	0.1	7.611112e-09	1.7253379460000002e-07	0.1	7.611112e-09	6.7863588e-13	0.1
8.028047e-09	0.4112741	0.1	8.028047e-09	0.5887251	0.1	8.028047e-09	5.893326123999999e-10	0.1	8.028047e-09	1.7642091759999998e-07	0.1	8.028047e-09	6.939252900000001e-13	0.1
8.510954e-09	0.3972077	0.1	8.510954e-09	0.60279151	0.1	8.510954e-09	6.0342547412e-10	0.1	8.510954e-09	1.8063613980000002e-07	0.1	8.510954e-09	7.1050517e-13	0.1
8.99386e-09	0.3840717	0.1	8.99386e-09	0.6159274699999999	0.1	8.99386e-09	6.1658761608e-10	0.1	8.99386e-09	1.8457260939999999e-07	0.1	8.99386e-09	7.2598851e-13	0.1
9.476766e-09	0.3717766	0.1	9.476766e-09	0.62822257	0.1	9.476766e-09	6.2890832322e-10	0.1	9.476766e-09	1.882570141e-07	0.1	9.476766e-09	7.404804599999999e-13	0.1
9.959673e-09	0.3602444	0.1	9.959673e-09	0.63975471	0.1	9.959673e-09	6.404661052300001e-10	0.1	9.959673e-09	1.917127947e-07	0.1	9.959673e-09	7.5407343e-13	0.1
1.054067e-08	0.3472837	0.1	1.054067e-08	0.65271542	0.1	1.054067e-08	6.534571913300001e-10	0.1	1.054067e-08	1.9559669069999998e-07	0.1	1.054067e-08	7.6935005e-13	0.1
1.112167e-08	0.3352232	0.1	1.112167e-08	0.66477595	0.1	1.112167e-08	6.6554771148e-10	0.1	1.112167e-08	1.9921076349999999e-07	0.1	1.112167e-08	7.835657e-13	0.1
1.170267e-08	0.3239723	0.1	1.170267e-08	0.67602682	0.1	1.170267e-08	6.7682857459e-10	0.1	1.170267e-08	2.0258233179999998e-07	0.1	1.170267e-08	7.968270599999999e-13	0.1
1.228366e-08	0.3134521	0.1	1.228366e-08	0.6865469999999999	0.1	1.228366e-08	6.8737841301e-10	0.1	1.228366e-08	2.057348569e-07	0.1	1.228366e-08	8.0922721e-13	0.1
1.295853e-08	0.3020586	0.1	1.295853e-08	0.69794046	0.1	1.295853e-08	6.9880589891e-10	0.1	1.295853e-08	2.091491175e-07	0.1	1.295853e-08	8.2265652e-13	0.1
1.365687e-08	0.2911094	0.1	1.365687e-08	0.7088897600000001	0.1	1.365687e-08	7.0979016122e-10	0.1	1.365687e-08	2.124301505e-07	0.1	1.365687e-08	8.3556226e-13	0.1
1.435521e-08	0.2809261	0.1	1.435521e-08	0.71907286	0.1	1.435521e-08	7.200083641500001e-10	0.1	1.435521e-08	2.1548178719999998e-07	0.1	1.435521e-08	8.475651800000001e-13	0.1
1.505355e-08	0.2714312	0.1	1.505355e-08	0.7285677899999998	0.1	1.505355e-08	7.295379058200001e-10	0.1	1.505355e-08	2.18327068e-07	0.1	1.505355e-08	8.587567e-13	0.1
1.583616e-08	0.2615254	0.1	1.583616e-08	0.7384736599999999	0.1	1.583616e-08	7.394823367799999e-10	0.1	1.583616e-08	2.21295475e-07	0.1	1.583616e-08	8.7043259e-13	0.1
1.667494e-08	0.2516811	0.1	1.667494e-08	0.7483178899999999	0.1	1.667494e-08	7.4936805738e-10	0.1	1.667494e-08	2.242455022e-07	0.1	1.667494e-08	8.820361e-13	0.1
1.751373e-08	0.2425509	0.1	1.751373e-08	0.7574479800000001	0.1	1.751373e-08	7.585392104e-10	0.1	1.751373e-08	2.269815167e-07	0.1	1.751373e-08	8.9279774e-13	0.1
1.835252e-08	0.23406	0.1	1.835252e-08	0.7659389700000001	0.1	1.835252e-08	7.670710024000001e-10	0.1	1.835252e-08	2.295258971e-07	0.1	1.835252e-08	9.028059e-13	0.1
1.925854e-08	0.225532	0.1	1.925854e-08	0.7744669399999999	0.1	1.925854e-08	7.756430660000001e-10	0.1	1.925854e-08	2.320814616e-07	0.1	1.925854e-08	9.1285773e-13	0.1
2.026542e-08	0.2167554	0.1	2.026542e-08	0.7832434699999999	0.1	2.026542e-08	7.844687262999999e-10	0.1	2.026542e-08	2.3471154709999998e-07	0.1	2.026542e-08	9.2320269e-13	0.1
2.12723e-08	0.2086363	0.1	2.12723e-08	0.7913627	0.1	2.12723e-08	7.926364909000001e-10	0.1	2.12723e-08	2.3714452670000002e-07	0.1	2.12723e-08	9.3277265e-13	0.1
2.227918e-08	0.2011035	0.1	2.227918e-08	0.79889549	0.1	2.227918e-08	8.002180114e-10	0.1	2.227918e-08	2.394018765e-07	0.1	2.227918e-08	9.4165152e-13	0.1
2.332664e-08	0.1938234	0.1	2.332664e-08	0.80617555	0.1	2.332664e-08	8.075486988000001e-10	0.1	2.332664e-08	2.415834325e-07	0.1	2.332664e-08	9.5023247e-13	0.1
2.453642e-08	0.1860448	0.1	2.453642e-08	0.8139541599999999	0.1	2.453642e-08	8.153857143999999e-10	0.1	2.453642e-08	2.439144515e-07	0.1	2.453642e-08	9.5940124e-13	0.1
2.57462e-08	0.1788664	0.1	2.57462e-08	0.8211325199999999	0.1	2.57462e-08	8.226222982000001e-10	0.1	2.57462e-08	2.460655617e-07	0.1	2.57462e-08	9.6786229e-13	0.1
2.695599e-08	0.1722214	0.1	2.695599e-08	0.82777753	0.1	2.695599e-08	8.293254729000001e-10	0.1	2.695599e-08	2.480568663e-07	0.1	2.695599e-08	9.7569464e-13	0.1
2.816577e-08	0.1660525	0.1	2.816577e-08	0.83394646	0.1	2.816577e-08	8.355526136999999e-10	0.1	2.816577e-08	2.4990546259999997e-07	0.1	2.816577e-08	9.8296598e-13	0.1
2.96194e-08	0.1592005	0.1	2.96194e-08	0.84079837	0.1	2.96194e-08	8.424744455e-10	0.1	2.96194e-08	2.5195872129999997e-07	0.1	2.96194e-08	9.9104239e-13	0.1
3.107303e-08	0.1528916	0.1	3.107303e-08	0.8471072700000002	0.1	3.107303e-08	8.488532295999999e-10	0.1	3.107303e-08	2.538493582e-07	0.1	3.107303e-08	9.9847865e-13	0.1
3.252666e-08	0.1470636	0.1	3.252666e-08	0.8529352499999999	0.1	3.252666e-08	8.54751009e-10	0.1	3.252666e-08	2.555957035e-07	0.1	3.252666e-08	1.00534808e-12	0.1
3.398029e-08	0.1416637	0.1	3.398029e-08	0.8583352100000001	0.1	3.398029e-08	8.602209105e-10	0.1	3.398029e-08	2.572139516e-07	0.1	3.398029e-08	1.0117129799999999e-12	0.1
3.566927e-08	0.1358672	0.1	3.566927e-08	0.8641316099999999	0.1	3.566927e-08	8.660986131000001e-10	0.1	3.566927e-08	2.5895092659999997e-07	0.1	3.566927e-08	1.01854529e-12	0.1
3.741708e-08	0.1303479	0.1	3.741708e-08	0.86965101	0.1	3.741708e-08	8.717019438e-10	0.1	3.741708e-08	2.606048821e-07	0.1	3.741708e-08	1.02505098e-12	0.1
3.916489e-08	0.1252595	0.1	3.916489e-08	0.87473932	0.1	3.916489e-08	8.768745038999999e-10	0.1	3.916489e-08	2.621296883e-07	0.1	3.916489e-08	1.0310487e-12	0.1
4.09127e-08	0.1205534	0.1	4.09127e-08	0.87944543	0.1	4.09127e-08	8.81664663e-10	0.1	4.09127e-08	2.6353995689999997e-07	0.1	4.09127e-08	1.03659564e-12	0.1
4.287388e-08	0.1156768	0.1	4.287388e-08	0.88432192	0.1	4.287388e-08	8.866357202999999e-10	0.1	4.287388e-08	2.65001306e-07	0.1	4.287388e-08	1.04234369e-12	0.1
4.497732e-08	0.1108668	0.1	4.497732e-08	0.8891320199999999	0.1	4.497732e-08	8.915471854000001e-10	0.1	4.497732e-08	2.6644266189999994e-07	0.1	4.497732e-08	1.04801323e-12	0.1
4.708075e-08	0.1064408	0.1	4.708075e-08	0.8935579700000001	0.1	4.708075e-08	8.960746928e-10	0.1	4.708075e-08	2.677690491e-07	0.1	4.708075e-08	1.0532303199999999e-12	0.1
4.918419e-08	0.1023546	0.1	4.918419e-08	0.89764418	0.1	4.918419e-08	9.00262272e-10	0.1	4.918419e-08	2.6899348610000004e-07	0.1	4.918419e-08	1.05804665e-12	0.1
5.145986e-08	0.09827309	0.1	5.145986e-08	0.9017256800000001	0.1	5.145986e-08	9.044537937e-10	0.1	5.145986e-08	2.7021664009999995e-07	0.1	5.145986e-08	1.06285757e-12	0.1
5.399389e-08	0.09409493	0.1	5.399389e-08	0.9059038300000001	0.1	5.399389e-08	9.087545601e-10	0.1	5.399389e-08	2.714686168e-07	0.1	5.399389e-08	1.06778236e-12	0.1
5.652792e-08	0.09025756	0.1	5.652792e-08	0.90974125	0.1	5.652792e-08	9.127145663999999e-10	0.1	5.652792e-08	2.726185326e-07	0.1	5.652792e-08	1.07230555e-12	0.1
5.906195e-08	0.08672092	0.1	5.906195e-08	0.91327778	0.1	5.906195e-08	9.163738935e-10	0.1	5.906195e-08	2.7367844369999996e-07	0.1	5.906195e-08	1.07647426e-12	0.1
6.170071e-08	0.08332114	0.1	6.170071e-08	0.9166776200000001	0.1	6.170071e-08	9.199016915999999e-10	0.1	6.170071e-08	2.74697166e-07	0.1	6.170071e-08	1.0804816799999999e-12	0.1
6.475839e-08	0.07970055	0.1	6.475839e-08	0.9202981700000001	0.1	6.475839e-08	9.236707444000001e-10	0.1	6.475839e-08	2.757821315e-07	0.1	6.475839e-08	1.08474937e-12	0.1
6.781607e-08	0.07638151	0.1	6.781607e-08	0.92361727	0.1	6.781607e-08	9.271383762e-10	0.1	6.781607e-08	2.7677676149999997e-07	0.1	6.781607e-08	1.08866145e-12	0.1
7.087374e-08	0.07332785	0.1	7.087374e-08	0.92667092	0.1	7.087374e-08	9.303406538e-10	0.1	7.087374e-08	2.776918097e-07	0.1	7.087374e-08	1.09226093e-12	0.1
7.393142e-08	0.07050897	0.1	7.393142e-08	0.9294898000000001	0.1	7.393142e-08	9.333084222000001e-10	0.1	7.393142e-08	2.785365358e-07	0.1	7.393142e-08	1.0955836e-12	0.1
7.762861e-08	0.06737712	0.1	7.762861e-08	0.93262165	0.1	7.762861e-08	9.366204327e-10	0.1	7.762861e-08	2.794750346e-07	0.1	7.762861e-08	1.09927522e-12	0.1
8.132581e-08	0.06451165	0.1	8.132581e-08	0.93548716	0.1	8.132581e-08	9.396662348e-10	0.1	8.132581e-08	2.8033373090000004e-07	0.1	8.132581e-08	1.1026527899999999e-12	0.1
8.502301e-08	0.06187997	0.1	8.502301e-08	0.9381188	0.1	8.502301e-08	9.424782717e-10	0.1	8.502301e-08	2.8112232570000003e-07	0.1	8.502301e-08	1.10575481e-12	0.1
8.872021e-08	0.05945459	0.1	8.872021e-08	0.9405441999999999	0.1	8.872021e-08	9.450843862e-10	0.1	8.872021e-08	2.818491768e-07	0.1	8.872021e-08	1.1086138e-12	0.1
9.303943e-08	0.05685142	0.1	9.303943e-08	0.9431473100000001	0.1	9.303943e-08	9.478987712000001e-10	0.1	9.303943e-08	2.826292632e-07	0.1	9.303943e-08	1.11168233e-12	0.1
9.751415e-08	0.0543845	0.1	9.751415e-08	0.9456141900000001	0.1	9.751415e-08	9.505846597e-10	0.1	9.751415e-08	2.833684912e-07	0.1	9.751415e-08	1.1145902000000001e-12	0.1
1.019889e-07	0.05212277	0.1	1.019889e-07	0.9478760199999999	0.1	1.019889e-07	9.530657598999999e-10	0.1	1.019889e-07	2.840463064e-07	0.1	1.019889e-07	1.1172561e-12	0.1
1.064636e-07	0.05004165	0.1	1.064636e-07	0.9499570900000001	0.1	1.064636e-07	9.553662328999998e-10	0.1	1.064636e-07	2.8466993450000005e-07	0.1	1.064636e-07	1.11970934e-12	0.1
1.116653e-07	0.04782202	0.1	1.116653e-07	0.9521767999999999	0.1	1.116653e-07	9.578411159e-10	0.1	1.116653e-07	2.853350624e-07	0.1	1.116653e-07	1.12232574e-12	0.1
1.170488e-07	0.04572309	0.1	1.170488e-07	0.95427565	0.1	1.170488e-07	9.602045466e-10	0.1	1.170488e-07	2.8596406210000004e-07	0.1	1.170488e-07	1.12479988e-12	0.1
1.224323e-07	0.04380065	0.1	1.224323e-07	0.9561980900000001	0.1	1.224323e-07	9.623915762000001e-10	0.1	1.224323e-07	2.8654014750000003e-07	0.1	1.224323e-07	1.12706605e-12	0.1
1.278158e-07	0.04203335	0.1	1.278158e-07	0.95796532	0.1	1.278158e-07	9.644237526e-10	0.1	1.278158e-07	2.870696823e-07	0.1	1.278158e-07	1.12914931e-12	0.1
1.340869e-07	0.04014642	0.1	1.340869e-07	0.95985232	0.1	1.340869e-07	9.666194115e-10	0.1	1.340869e-07	2.876351247e-07	0.1	1.340869e-07	1.13137368e-12	0.1
1.405799e-07	0.0383633	0.1	1.405799e-07	0.9616354500000002	0.1	1.405799e-07	9.687225887e-10	0.1	1.405799e-07	2.881694798e-07	0.1	1.405799e-07	1.13347556e-12	0.1
1.470729e-07	0.03673184	0.1	1.470729e-07	0.9632669700000001	0.1	1.470729e-07	9.706742261000001e-10	0.1	1.470729e-07	2.8865835669999995e-07	0.1	1.470729e-07	1.1353987800000001e-12	0.1
1.535659e-07	0.03523348	0.1	1.535659e-07	0.96476522	0.1	1.535659e-07	9.724930799e-10	0.1	1.535659e-07	2.891074373e-07	0.1	1.535659e-07	1.13716519e-12	0.1
1.611457e-07	0.03363196	0.1	1.611457e-07	0.96636668	0.1	1.611457e-07	9.744688412e-10	0.1	1.611457e-07	2.8958728479999994e-07	0.1	1.611457e-07	1.13905306e-12	0.1
1.689971e-07	0.03211964	0.1	1.689971e-07	0.9678790800000001	0.1	1.689971e-07	9.76369339e-10	0.1	1.689971e-07	2.9004055449999997e-07	0.1	1.689971e-07	1.1408359e-12	0.1
1.768485e-07	0.03073748	0.1	1.768485e-07	0.9692611600000001	0.1	1.768485e-07	9.781397451e-10	0.1	1.768485e-07	2.904546898e-07	0.1	1.768485e-07	1.14246527e-12	0.1
1.846999e-07	0.02946936	0.1	1.846999e-07	0.97052936	0.1	1.846999e-07	9.797964054e-10	0.1	1.846999e-07	2.9083473130000004e-07	0.1	1.846999e-07	1.14396027e-12	0.1
1.941386e-07	0.02807684	0.1	1.941386e-07	0.9719219599999999	0.1	1.941386e-07	9.816564531e-10	0.1	1.941386e-07	2.912519934e-07	0.1	1.941386e-07	1.1456019999999998e-12	0.1
2.035772e-07	0.02680999	0.1	2.035772e-07	0.9731887499999999	0.1	2.035772e-07	9.833910474e-10	0.1	2.035772e-07	2.916316041e-07	0.1	2.035772e-07	1.1470954600000001e-12	0.1
2.130159e-07	0.02565252	0.1	2.130159e-07	0.9743461600000001	0.1	2.130159e-07	9.850167744e-10	0.1	2.130159e-07	2.9197852389999997e-07	0.1	2.130159e-07	1.14846017e-12	0.1
2.228415e-07	0.02454921	0.1	2.228415e-07	0.9754495000000001	0.1	2.228415e-07	9.866075525e-10	0.1	2.228415e-07	2.9230909860000004e-07	0.1	2.228415e-07	1.1497609300000001e-12	0.1
2.34215e-07	0.02338497	0.1	2.34215e-07	0.97661382	0.1	2.34215e-07	9.883366086e-10	0.1	2.34215e-07	2.926579628e-07	0.1	2.34215e-07	1.15113355e-12	0.1
2.455885e-07	0.02232616	0.1	2.455885e-07	0.97767251	0.1	2.455885e-07	9.899605233e-10	0.1	2.455885e-07	2.9297530870000004e-07	0.1	2.455885e-07	1.1523820000000001e-12	0.1
2.569621e-07	0.02135908	0.1	2.569621e-07	0.9786396	0.1	2.569621e-07	9.91493173e-10	0.1	2.569621e-07	2.9326512519999997e-07	0.1	2.569621e-07	1.1535222099999999e-12	0.1
2.692893e-07	0.02040128	0.1	2.692893e-07	0.97959747	0.1	2.692893e-07	9.930642508e-10	0.1	2.692893e-07	2.935521456e-07	0.1	2.692893e-07	1.15465161e-12	0.1
2.830471e-07	0.01942892	0.1	2.830471e-07	0.98056973	0.1	2.830471e-07	9.947212951e-10	0.1	2.830471e-07	2.9384347549999994e-07	0.1	2.830471e-07	1.1557981599999998e-12	0.1
2.968049e-07	0.01854503	0.1	2.968049e-07	0.98145366	0.1	2.968049e-07	9.962904988e-10	0.1	2.968049e-07	2.941083381e-07	0.1	2.968049e-07	1.15684041e-12	0.1
3.105626e-07	0.01773807	0.1	3.105626e-07	0.98226069	0.1	3.105626e-07	9.97783037e-10	0.1	3.105626e-07	2.9435020089999995e-07	0.1	3.105626e-07	1.15779219e-12	0.1
3.265459e-07	0.01688451	0.1	3.265459e-07	0.98311415	0.1	3.265459e-07	9.994334892e-10	0.1	3.265459e-07	2.946059238e-07	0.1	3.265459e-07	1.15879877e-12	0.1
3.430856e-07	0.01608362	0.1	3.430856e-07	0.98391504	0.1	3.430856e-07	1.0010596580000001e-09	0.1	3.430856e-07	2.948459526e-07	0.1	3.430856e-07	1.15974338e-12	0.1
3.596252e-07	0.01535527	0.1	3.596252e-07	0.98464342	0.1	3.596252e-07	1.0026136305e-09	0.1	3.596252e-07	2.950642544e-07	0.1	3.596252e-07	1.1606023100000001e-12	0.1
3.768481e-07	0.01466379	0.1	3.768481e-07	0.9853348500000001	0.1	3.768481e-07	1.0041654571e-09	0.1	3.768481e-07	2.9527148240000003e-07	0.1	3.768481e-07	1.1614179700000001e-12	0.1
3.968035e-07	0.01393662	0.1	3.968035e-07	0.9860620400000001	0.1	3.968035e-07	1.0058897442e-09	0.1	3.968035e-07	2.954893634e-07	0.1	3.968035e-07	1.16227585e-12	0.1
4.167589e-07	0.01327816	0.1	4.167589e-07	0.98672045	0.1	4.167589e-07	1.0075460699e-09	0.1	4.167589e-07	2.9568669000000003e-07	0.1	4.167589e-07	1.16305253e-12	0.1
4.367143e-07	0.01267912	0.1	4.367143e-07	0.98731949	0.1	4.367143e-07	1.0091435433e-09	0.1	4.367143e-07	2.958661781e-07	0.1	4.367143e-07	1.1637593199999999e-12	0.1
4.592018e-07	0.01206571	0.1	4.592018e-07	0.98793292	0.1	4.592018e-07	1.0108826393e-09	0.1	4.592018e-07	2.960499654e-07	0.1	4.592018e-07	1.16448316e-12	0.1
4.833772e-07	0.01146918	0.1	4.833772e-07	0.9885295599999999	0.1	4.833772e-07	1.0126901351e-09	0.1	4.833772e-07	2.9622880189999997e-07	0.1	4.833772e-07	1.16518704e-12	0.1
5.075526e-07	0.01092886	0.1	5.075526e-07	0.98906982	0.1	5.075526e-07	1.0144419908e-09	0.1	5.075526e-07	2.9639065190000004e-07	0.1	5.075526e-07	1.1658247900000002e-12	0.1
5.327152e-07	0.01041801	0.1	5.327152e-07	0.98958068	0.1	5.327152e-07	1.0162146727e-09	0.1	5.327152e-07	2.965437828e-07	0.1	5.327152e-07	1.1664278e-12	0.1
