Batch	m_SP	5	N7a_L	C5H5	T1a_L	T4a_L	N1a_L							
6.526506e-12	9.7914280275228e-06	0.1	6.526506e-12	7.291693e-16	0.1	6.526506e-12	2.1627713e-15	0.1	6.526506e-12	2.083700612e-07	0.1	6.526506e-12	7.51586941e-30	0.1
1.457195e-11	9.5405437453088e-06	0.1	1.457195e-11	1.607007e-15	0.1	1.457195e-11	4.7664865e-15	0.1	1.457195e-11	4.5925270899999997e-07	0.1	1.457195e-11	3.714427496e-29	0.1
3.027775e-11	9.069202982312601e-06	0.1	3.027775e-11	3.255909e-15	0.1	3.027775e-11	9.6571635e-15	0.1	3.027775e-11	9.30589787e-07	0.1	3.027775e-11	1.5768511809999999e-28	0.1
5.814906e-11	8.289493976804598e-06	0.1	5.814906e-11	5.982633e-15	0.1	5.814906e-11	1.7744519600000002e-14	0.1	5.814906e-11	1.71029173e-06	0.1	5.814906e-11	5.646812216999999e-28	0.1
9.696669e-11	7.31420573895948e-06	0.1	9.696669e-11	9.39147e-15	0.1	9.696669e-11	2.78547056e-14	0.1	9.696669e-11	2.685572799e-06	0.1	9.696669e-11	1.5080899789999999e-27	0.1
1.517819e-10	6.12951071433386e-06	0.1	1.517819e-10	1.352898e-14	0.1	1.517819e-10	4.0125591e-14	0.1	1.517819e-10	3.87025704e-06	0.1	1.517819e-10	3.4953645219999995e-27	0.1
2.06597e-10	5.136964881647539e-06	0.1	2.06597e-10	1.699213e-14	0.1	2.06597e-10	5.0396039e-14	0.1	2.06597e-10	4.862795200000001e-06	0.1	2.06597e-10	6.136114402e-27	0.1
2.898813e-10	3.9280330417679195e-06	0.1	2.898813e-10	2.120517e-14	0.1	2.898813e-10	6.2889878e-14	0.1	2.898813e-10	6.07171666e-06	0.1	2.898813e-10	1.116487709e-26	0.1
3.731656e-10	3.00382200535834e-06	0.1	3.731656e-10	2.442113e-14	0.1	3.731656e-10	7.2426365e-14	0.1	3.731656e-10	6.9959209399999995e-06	0.1	3.731656e-10	1.716026107e-26	0.1
4.564499e-10	2.297184137198364e-06	0.1	4.564499e-10	2.687626e-14	0.1	4.564499e-10	7.970637599999999e-14	0.1	4.564499e-10	7.70255395e-06	0.1	4.564499e-10	2.3893332409999998e-26	0.1
5.397342e-10	1.756847446148324e-06	0.1	5.397342e-10	2.875073e-14	0.1	5.397342e-10	8.526437400000001e-14	0.1	5.397342e-10	8.24288544e-06	0.1	5.397342e-10	3.1189465549999996e-26	0.1
6.230185e-10	1.3436460158422138e-06	0.1	6.230185e-10	3.018197e-14	0.1	6.230185e-10	8.9507967e-14	0.1	6.230185e-10	8.65608347e-06	0.1	6.230185e-10	3.891539841e-26	0.1
7.063028e-10	1.027650140886114e-06	0.1	7.063028e-10	3.127484e-14	0.1	7.063028e-10	9.274825e-14	0.1	7.063028e-10	8.972077019999998e-06	0.1	7.063028e-10	4.696943752e-26	0.1
7.895871e-10	7.859830429147422e-07	0.1	7.895871e-10	3.21094e-14	0.1	7.895871e-10	9.5222521e-14	0.1	7.895871e-10	9.213742870000001e-06	0.1	7.895871e-10	5.527397566e-26	0.1
8.728714e-10	6.011554185411623e-07	0.1	8.728714e-10	3.274672e-14	0.1	8.728714e-10	9.711197900000002e-14	0.1	8.728714e-10	9.39856866e-06	0.1	8.728714e-10	6.376976599e-26	0.1
9.561557e-10	4.5979584157924637e-07	0.1	9.561557e-10	3.323343e-14	0.1	9.561557e-10	9.8554875e-14	0.1	9.561557e-10	9.539928130000001e-06	0.1	9.561557e-10	7.2411589e-26	0.1
1.056097e-09	3.333218953407618e-07	0.1	1.056097e-09	3.366821e-14	0.1	1.056097e-09	9.984378000000001e-14	0.1	1.056097e-09	9.666400490000001e-06	0.1	1.056097e-09	8.29265356e-26	0.1
1.156038e-09	2.416391359866227e-07	0.1	1.156038e-09	3.398284e-14	0.1	1.156038e-09	1.00776482e-13	0.1	1.156038e-09	9.758083540000001e-06	0.1	1.156038e-09	9.35579522e-26	0.1
1.255979e-09	1.7517595018292456e-07	0.1	1.255979e-09	3.421054e-14	0.1	1.255979e-09	1.0145146000000001e-13	0.1	1.255979e-09	9.82454582e-06	0.1	1.255979e-09	1.0427364710000002e-25	0.1
1.364122e-09	1.2368644154269358e-07	0.1	1.364122e-09	3.438664e-14	0.1	1.364122e-09	1.0197346500000001e-13	0.1	1.364122e-09	9.87603499e-06	0.1	1.364122e-09	1.159368028e-25	0.1
