Batch	m_SP	7	R	W4_L	W3	P1	P2_L	P3	P4											
8.175666e-09	9.871023301657701e-06	0.1	8.175666e-09	1.3498526999999999e-117	0.1	8.175666e-09	4.499509e-118	0.1	8.175666e-09	1.718813e-08	0.1	8.175666e-09	7.289205e-08	0.1	8.175666e-09	3.84708e-08	0.1	8.175666e-09	3.176654e-10	0.1
2.258125e-08	9.647969660072e-06	0.1	2.258125e-08	3.686109e-117	0.1	2.258125e-08	1.228703e-117	0.1	2.258125e-08	4.693644e-08	0.1	2.258125e-08	1.9904986e-07	0.1	2.258125e-08	1.050541e-07	0.1	2.258125e-08	8.674641e-10	0.1
4.63499e-08	9.2909065862358e-06	0.1	4.63499e-08	7.425993e-117	0.1	4.63499e-08	2.475331e-117	0.1	4.63499e-08	9.455768e-08	0.1	4.63499e-08	4.0100369e-07	0.1	4.63499e-08	2.116408e-07	0.1	4.63499e-08	1.747584e-09	0.1
8.596433e-08	8.7249244072401e-06	0.1	8.596433e-08	1.3354098e-116	0.1	8.596433e-08	4.451366e-117	0.1	8.596433e-08	1.700423e-07	0.1	8.596433e-08	7.2112115e-07	0.1	8.596433e-08	3.805917e-07	0.1	8.596433e-08	3.142665e-09	0.1
1.636046e-07	7.7137141201493e-06	0.1	1.636046e-07	2.3945543999999998e-116	0.1	1.636046e-07	7.981848e-117	0.1	1.636046e-07	3.049075e-07	0.1	1.636046e-07	1.2930586e-06	0.1	1.636046e-07	6.824474e-07	0.1	1.636046e-07	5.635191e-09	0.1
2.655505e-07	6.5617210717594e-06	0.1	2.655505e-07	3.601161e-116	0.1	2.655505e-07	1.200387e-116	0.1	2.655505e-07	4.58551e-07	0.1	2.655505e-07	1.9446229e-06	0.1	2.655505e-07	1.026328e-06	0.1	2.655505e-07	8.474751e-09	0.1
3.837002e-07	5.4401015733574e-06	0.1	3.837002e-07	4.775958e-116	0.1	3.837002e-07	1.591986e-116	0.1	3.837002e-07	6.081471e-07	0.1	3.837002e-07	2.5790083999999998e-06	0.1	3.837002e-07	1.361141e-06	0.1	3.837002e-07	1.123947e-08	0.1
5.263562e-07	4.3382108890197e-06	0.1	5.263562e-07	5.930097e-116	0.1	5.263562e-07	1.976699e-116	0.1	5.263562e-07	7.551181e-07	0.1	5.263562e-07	3.2022327e-06	0.1	5.263562e-07	1.690062e-06	0.1	5.263562e-07	1.395562e-08	0.1
7.057717e-07	3.2635194983142e-06	0.1	7.057717e-07	7.055757000000001e-116	0.1	7.057717e-07	2.351919e-116	0.1	7.057717e-07	8.984718e-07	0.1	7.057717e-07	3.8100712e-06	0.1	7.057717e-07	2.01086e-06	0.1	7.057717e-07	1.66048e-08	0.1
8.851871e-07	2.4550620356625e-06	0.1	8.851871e-07	7.902567e-116	0.1	8.851871e-07	2.634189e-116	0.1	8.851871e-07	1.006325e-06	0.1	8.851871e-07	4.2673232e-06	0.1	8.851871e-07	2.25218e-06	0.1	8.851871e-07	1.85978e-08	0.1
