Batch	m_SP	4	T4a_L	T1a_L	N1a_L	N7a_L					
0.0	0.99999996	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1
3.657635e-13	0.99999581	0.1	3.657635e-13	2.5557657000000004e-09	0.1	3.657635e-13	6.0046589e-11	0.1	3.657635e-13	1.72307087e-06	0.1
1.326061e-11	0.99985044	0.1	1.326061e-11	9.2978716e-08	0.1	1.326061e-11	2.18181548e-09	0.1	1.326061e-11	6.2462898e-05	0.1
4.799791e-11	0.99945885	0.1	4.799791e-11	3.3966787e-07	0.1	4.799791e-11	7.944486600000001e-09	0.1	4.799791e-11	0.000226027091	0.1
9.658688e-11	0.9989117399999999	0.1	9.658688e-11	6.923185099999999e-07	0.1	9.658688e-11	1.61195736e-08	0.1	9.658688e-11	0.00045465698	0.1
1.669017e-10	0.9981209799999999	0.1	1.669017e-10	1.21835098e-06	0.1	1.669017e-10	2.81859749e-08	0.1	1.669017e-10	0.00078517942	0.1
2.794054e-10	0.9968587499999999	0.1	2.794054e-10	2.09868272e-06	0.1	2.794054e-10	4.8070611e-08	0.1	2.794054e-10	0.0013131406199999999	0.1
4.351997e-10	0.99511656	0.1	4.351997e-10	3.39647749e-06	0.1	4.351997e-10	7.6775854e-08	0.1	4.351997e-10	0.00204233274	0.1
6.516524e-10	0.99270857	0.1	6.516524e-10	5.3513982999999995e-06	0.1	6.516524e-10	1.1889316500000001e-07	0.1	6.516524e-10	0.00305133331	0.1
8.681052e-10	0.9903157199999999	0.1	8.681052e-10	7.4826819999999995e-06	0.1	8.681052e-10	1.6358334099999998e-07	0.1	8.681052e-10	0.0040550086999999995	0.1
1.152956e-09	0.9871918300000001	0.1	1.152956e-09	1.05551519e-05	0.1	1.152956e-09	2.26262198e-07	0.1	1.152956e-09	0.005366721499999999	0.1
1.437806e-09	0.98409905	0.1	1.437806e-09	1.3929770600000001e-05	0.1	1.437806e-09	2.9326282e-07	0.1	1.437806e-09	0.0066668512	0.1
1.722657e-09	0.9810394	0.1	1.722657e-09	1.76035109e-05	0.1	1.722657e-09	3.6450002e-07	0.1	1.722657e-09	0.0079541193	0.1
2.032632e-09	0.97775017	0.1	2.032632e-09	2.1936805000000003e-05	0.1	2.032632e-09	4.4672718999999995e-07	0.1	2.032632e-09	0.009338880800000001	0.1
2.380295e-09	0.97411471	0.1	2.380295e-09	2.72063178e-05	0.1	2.380295e-09	5.4463619e-07	0.1	2.380295e-09	0.0108702968	0.1
2.772786e-09	0.9700827599999999	0.1	2.772786e-09	3.3664800799999996e-05	0.1	2.772786e-09	6.6216448e-07	0.1	2.772786e-09	0.0125691923	0.1
3.195162e-09	0.9658350300000001	0.1	3.195162e-09	4.1203483800000006e-05	0.1	3.195162e-09	7.9661375e-07	0.1	3.195162e-09	0.0143590255	0.1
3.703662e-09	0.96085384	0.1	3.703662e-09	5.10629617e-05	0.1	3.703662e-09	9.689259700000001e-07	0.1	3.703662e-09	0.0164569127	0.1
4.274309e-09	0.95544599	0.1	4.274309e-09	6.310694899999999e-05	0.1	4.274309e-09	1.17510027e-06	0.1	4.274309e-09	0.0187319321	0.1
4.886388e-09	0.9498694900000001	0.1	4.886388e-09	7.712190500000001e-05	0.1	4.886388e-09	1.4102221199999998e-06	0.1	4.886388e-09	0.021073280700000002	0.1
5.608296e-09	0.94360162	0.1	5.608296e-09	9.502625600000002e-05	0.1	5.608296e-09	1.70450912e-06	0.1	5.608296e-09	0.023696749099999997	0.1
6.357661e-09	0.93745755	0.1	6.357661e-09	0.000115079631	0.1	6.357661e-09	2.02741658e-06	0.1	6.357661e-09	0.026256632099999996	0.1
7.169886e-09	0.93121919	0.1	7.169886e-09	0.000138372412	0.1	7.169886e-09	2.3950080299999996e-06	0.1	7.169886e-09	0.0288399933	0.1
8.0764e-09	0.92476974	0.1	8.0764e-09	0.00016611191	0.1	8.0764e-09	2.82381111e-06	0.1	8.0764e-09	0.031488538999999996	0.1
9.13398e-09	0.91791199	0.1	9.13398e-09	0.00020055243199999998	0.1	9.13398e-09	3.34454823e-06	0.1	9.13398e-09	0.034272227	0.1
1.022933e-08	0.91153002	0.1	1.022933e-08	0.00023829218700000004	0.1	1.022933e-08	3.90240659e-06	0.1	1.022933e-08	0.036823005	0.1
1.132467e-08	0.9058321899999999	0.1	1.132467e-08	0.000277844055	0.1	1.132467e-08	4.4747138e-06	0.1	1.132467e-08	0.03905797	0.1
1.242002e-08	0.90076136	0.1	1.242002e-08	0.00031893203799999997	0.1	1.242002e-08	5.0577294e-06	0.1	1.242002e-08	0.0410035	0.1
1.351536e-08	0.89625749	0.1	1.351536e-08	0.00036130101099999997	0.1	1.351536e-08	5.6483662e-06	0.1	1.351536e-08	0.042687758000000006	0.1
1.461071e-08	0.89226059	0.1	1.461071e-08	0.00040471554699999997	0.1	1.461071e-08	6.2441075e-06	0.1	1.461071e-08	0.044139176	0.1
