Batch	m_SP	7	P3	R	W4_L	W3	P1	P2_L	P4											
6.952865e-14	9.812193877080001e-06	0.1	6.952865e-14	8.104214e-12	0.1	6.952865e-14	1.8763726e-07	0.1	6.952865e-14	2.294173e-14	0.1	6.952865e-14	6.807913e-12	0.1	6.952865e-14	3.8562626000000004e-11	0.1	6.952865e-14	3.562497e-18	0.1
1.648925e-13	9.56045739447e-06	0.1	1.648925e-13	1.897293e-11	0.1	1.648925e-13	4.3928114e-07	0.1	1.648925e-13	5.370932e-14	0.1	1.648925e-13	1.593813e-11	0.1	1.648925e-13	9.027969399999999e-11	0.1	1.648925e-13	8.340228e-18	0.1
3.648982e-13	9.053273466360001e-06	0.1	3.648982e-13	4.087061e-11	0.1	3.648982e-13	9.462791799999999e-07	0.1	3.648982e-13	1.156982e-13	0.1	3.648982e-13	3.433319e-11	0.1	3.648982e-13	1.9447632399999998e-10	0.1	3.648982e-13	1.796614e-17	0.1
7.272599e-13	8.201925979920001e-06	0.1	7.272599e-13	7.762753e-11	0.1	7.272599e-13	1.7973141e-06	0.1	7.272599e-13	2.197511e-13	0.1	7.272599e-13	6.52107e-11	0.1	7.272599e-13	3.6937841e-10	0.1	7.272599e-13	3.412396e-17	0.1
1.267333e-12	7.07932420605e-06	0.1	1.267333e-12	1.260959e-10	0.1	1.267333e-12	2.9195048000000002e-06	0.1	1.267333e-12	3.569574e-13	0.1	1.267333e-12	1.059264e-10	0.1	1.267333e-12	6.0000762e-10	0.1	1.267333e-12	5.542996e-17	0.1
1.897063e-12	5.962876370640001e-06	0.1	1.897063e-12	1.742985e-10	0.1	1.897063e-12	4.0355427e-06	0.1	1.897063e-12	4.934113e-13	0.1	1.897063e-12	1.464188e-10	0.1	1.897063e-12	8.2937222e-10	0.1	1.897063e-12	7.661915e-17	0.1
2.560953e-12	4.9759572399300005e-06	0.1	2.560953e-12	2.169088e-10	0.1	2.560953e-12	5.0221001000000005e-06	0.1	2.560953e-12	6.140341e-13	0.1	2.560953e-12	1.822134e-10	0.1	2.560953e-12	1.03212644e-09	0.1	2.560953e-12	9.535001e-17	0.1
3.361482e-12	4.000594993650001e-06	0.1	3.361482e-12	2.590201e-10	0.1	3.361482e-12	5.9971046e-06	0.1	3.361482e-12	7.332444e-13	0.1	3.361482e-12	2.175888e-10	0.1	3.361482e-12	1.23250636e-09	0.1	3.361482e-12	1.138615e-16	0.1
4.162011e-12	3.2164178355e-06	0.1	4.162011e-12	2.928769e-10	0.1	4.162011e-12	6.7809935000000005e-06	0.1	4.162011e-12	8.290877e-13	0.1	4.162011e-12	2.460301e-10	0.1	4.162011e-12	1.39360826e-09	0.1	4.162011e-12	1.287445e-16	0.1
4.96254e-12	2.58595214022e-06	0.1	4.96254e-12	3.200973e-10	0.1	4.96254e-12	7.4112290000000005e-06	0.1	4.96254e-12	9.061443e-13	0.1	4.96254e-12	2.688965e-10	0.1	4.96254e-12	1.52313245e-09	0.1	4.96254e-12	1.407102e-16	0.1
5.763069e-12	2.07906620913e-06	0.1	5.763069e-12	3.419821e-10	0.1	5.763069e-12	7.9179272e-06	0.1	5.763069e-12	9.680967e-13	0.1	5.763069e-12	2.872807e-10	0.1	5.763069e-12	1.62726795e-09	0.1	5.763069e-12	1.503304e-16	0.1
6.694989e-12	1.61274087243e-06	0.1	6.694989e-12	3.621157e-10	0.1	6.694989e-12	8.384082399999999e-06	0.1	6.694989e-12	1.025092e-12	0.1	6.694989e-12	3.041938e-10	0.1	6.694989e-12	1.7230701e-09	0.1	6.694989e-12	1.591809e-16	0.1
7.659756e-12	1.2398616012599999e-06	0.1	7.659756e-12	3.782148e-10	0.1	7.659756e-12	8.756825099999999e-06	0.1	7.659756e-12	1.070666e-12	0.1	7.659756e-12	3.177178e-10	0.1	7.659756e-12	1.7996756300000001e-09	0.1	7.659756e-12	1.662578e-16	0.1
8.624524e-12	9.53194367961e-07	0.1	8.624524e-12	3.905916e-10	0.1	8.624524e-12	9.0433865e-06	0.1	8.624524e-12	1.105703e-12	0.1	8.624524e-12	3.281149e-10	0.1	8.624524e-12	1.85856924e-09	0.1	8.624524e-12	1.716985e-16	0.1
9.589291e-12	7.32807371853e-07	0.1	9.589291e-12	4.001068e-10	0.1	9.589291e-12	9.2636933e-06	0.1	9.589291e-12	1.132639e-12	0.1	9.589291e-12	3.361082e-10	0.1	9.589291e-12	1.90384543e-09	0.1	9.589291e-12	1.758813e-16	0.1
1.063344e-11	5.51318586759e-07	0.1	1.063344e-11	4.079426e-10	0.1	1.063344e-11	9.445115700000001e-06	0.1	1.063344e-11	1.154821e-12	0.1	1.063344e-11	3.426906e-10	0.1	1.063344e-11	1.94113107e-09	0.1	1.063344e-11	1.793258e-16	0.1
1.179666e-11	4.01533784622e-07	0.1	1.179666e-11	4.144096e-10	0.1	1.179666e-11	9.5948447e-06	0.1	1.179666e-11	1.173128e-12	0.1	1.179666e-11	3.481231e-10	0.1	1.179666e-11	1.9719025499999998e-09	0.1	1.179666e-11	1.821685e-16	0.1
1.295987e-11	2.92443175539e-07	0.1	1.295987e-11	4.191196e-10	0.1	1.295987e-11	9.703895900000001e-06	0.1	1.295987e-11	1.186461e-12	0.1	1.295987e-11	3.520797e-10	0.1	1.295987e-11	1.99431465e-09	0.1	1.295987e-11	1.84239e-16	0.1
1.412309e-11	2.1299087007e-07	0.1	1.412309e-11	4.225499e-10	0.1	1.412309e-11	9.7833196e-06	0.1	1.412309e-11	1.196172e-12	0.1	1.412309e-11	3.549614e-10	0.1	1.412309e-11	2.0106375100000003e-09	0.1	1.412309e-11	1.857469e-16	0.1
1.547438e-11	1.47373726248e-07	0.1	1.547438e-11	4.253829e-10	0.1	1.547438e-11	9.848912299999999e-06	0.1	1.547438e-11	1.204192e-12	0.1	1.547438e-11	3.573412e-10	0.1	1.547438e-11	2.02411783e-09	0.1	1.547438e-11	1.869923e-16	0.1
1.687269e-11	1.00673193258e-07	0.1	1.687269e-11	4.273992e-10	0.1	1.687269e-11	9.895595e-06	0.1	1.687269e-11	1.209899e-12	0.1	1.687269e-11	3.59035e-10	0.1	1.687269e-11	2.0337124599999998e-09	0.1	1.687269e-11	1.878786e-16	0.1
