Batch	m_SP	21	N7a_L	C5H5	N1a	N1b	N1c	T1a	T1b	T1c	T1d	T1e	T1f	T2	T3	T4a	T4b	T4c	T4d	T4e	T4f	T4g	T4h																																							
2.973655e-10	2.6770570577879996e-06	0.1	2.973655e-10	8.735783e-14	0.1	2.973655e-10	5.059353e-29	0.1	2.973655e-10	4.205427e-26	0.1	2.973655e-10	3.59876e-27	0.1	2.973655e-10	7.066234e-15	0.1	2.973655e-10	7.710602e-14	0.1	2.973655e-10	6.942006e-14	0.1	2.973655e-10	4.228453e-14	0.1	2.973655e-10	3.343582e-14	0.1	2.973655e-10	3.507397e-14	0.1	2.973655e-10	2.371976e-12	0.1	2.973655e-10	1.068887e-09	0.1	2.973655e-10	1.058324e-06	0.1	2.973655e-10	1.195973e-06	0.1	2.973655e-10	8.83435e-07	0.1	2.973655e-10	8.589216e-07	0.1	2.973655e-10	1.171332e-06	0.1	2.973655e-10	5.46856e-07	0.1	2.973655e-10	1.383453e-06	0.1	2.973655e-10	2.235973e-07	0.1
3.423611e-10	2.2353752916e-06	0.1	3.423611e-10	9.406065e-14	0.1	3.423611e-10	5.960731e-29	0.1	3.423611e-10	4.959332e-26	0.1	3.423611e-10	4.247896e-27	0.1	3.423611e-10	7.606074e-15	0.1	3.423611e-10	8.295613e-14	0.1	3.423611e-10	7.479112e-14	0.1	3.423611e-10	4.55387e-14	0.1	3.423611e-10	3.600003e-14	0.1	3.423611e-10	3.774799e-14	0.1	3.423611e-10	2.553516e-12	0.1	3.423611e-10	1.14997e-09	0.1	3.423611e-10	1.137471e-06	0.1	3.423611e-10	1.267018e-06	0.1	3.423611e-10	9.168249e-07	0.1	3.423611e-10	8.918072e-07	0.1	3.423611e-10	1.238843e-06	0.1	3.423611e-10	5.848474e-07	0.1	3.423611e-10	1.487746e-06	0.1	3.423611e-10	2.389477e-07	0.1
3.873567e-10	1.8735032291859999e-06	0.1	3.873567e-10	9.976706e-14	0.1	3.873567e-10	6.80279e-29	0.1	3.873567e-10	5.664789e-26	0.1	3.873567e-10	4.856434e-27	0.1	3.873567e-10	8.06518e-15	0.1	3.873567e-10	8.792024e-14	0.1	3.873567e-10	7.937749e-14	0.1	3.873567e-10	4.831332e-14	0.1	3.873567e-10	3.81829e-14	0.1	3.873567e-10	4.001964e-14	0.1	3.873567e-10	2.708013e-12	0.1	3.873567e-10	1.218887e-09	0.1	3.873567e-10	1.204591e-06	0.1	3.873567e-10	1.325068e-06	0.1	3.873567e-10	9.411652e-07	0.1	3.873567e-10	9.158823e-07	0.1	3.873567e-10	1.293729e-06	0.1	3.873567e-10	6.167765e-07	0.1	3.873567e-10	1.576309e-06	0.1	3.873567e-10	2.517978e-07	0.1
4.323523e-10	1.5753777918139997e-06	0.1	4.323523e-10	1.046303e-13	0.1	4.323523e-10	7.578335e-29	0.1	4.323523e-10	6.315525e-26	0.1	4.323523e-10	5.418784e-27	0.1	4.323523e-10	8.456007e-15	0.1	4.323523e-10	9.213522e-14	0.1	4.323523e-10	8.329989e-14	0.1	4.323523e-10	5.068237e-14	0.1	4.323523e-10	4.004311e-14	0.1	4.323523e-10	4.195085e-14	0.1	4.323523e-10	2.839641e-12	0.1	4.323523e-10	1.277541e-09	0.1	4.323523e-10	1.261597e-06	0.1	4.323523e-10	1.372775e-06	0.1	4.323523e-10	9.589301e-07	0.1	4.323523e-10	9.33541e-07	0.1	4.323523e-10	1.338646e-06	0.1	4.323523e-10	6.437034e-07	0.1	4.323523e-10	1.651617e-06	0.1	4.323523e-10	2.625848e-07	0.1
4.792509e-10	1.319060418264e-06	0.1	4.792509e-10	1.0894e-13	0.1	4.792509e-10	8.31313e-29	0.1	4.792509e-10	6.932972e-26	0.1	4.792509e-10	5.953337e-27	0.1	4.792509e-10	8.801917e-15	0.1	4.792509e-10	9.585448e-14	0.1	4.792509e-10	8.679041e-14	0.1	4.792509e-10	5.278662e-14	0.1	4.792509e-10	4.169153e-14	0.1	4.792509e-10	4.365725e-14	0.1	4.792509e-10	2.956257e-12	0.1	4.792509e-10	1.329456e-09	0.1	4.792509e-10	1.311955e-06	0.1	4.792509e-10	1.413704e-06	0.1	4.792509e-10	9.723792e-07	0.1	4.792509e-10	9.469884e-07	0.1	4.792509e-10	1.377047e-06	0.1	4.792509e-10	6.673636e-07	0.1	4.792509e-10	1.71822e-06	0.1	4.792509e-10	2.720106e-07	0.1
5.337613e-10	1.0767271050271999e-06	0.1	5.337613e-10	1.131332e-13	0.1	5.337613e-10	9.073881e-29	0.1	5.337613e-10	7.573166e-26	0.1	5.337613e-10	6.508677e-27	0.1	5.337613e-10	9.137949e-15	0.1	5.337613e-10	9.945338e-14	0.1	5.337613e-10	9.020492e-14	0.1	5.337613e-10	5.484021e-14	0.1	5.337613e-10	4.329529e-14	0.1	5.337613e-10	4.531122e-14	0.1	5.337613e-10	3.069691e-12	0.1	5.337613e-10	1.37991e-09	0.1	5.337613e-10	1.360798e-06	0.1	5.337613e-10	1.452325e-06	0.1	5.337613e-10	9.833983e-07	0.1	5.337613e-10	9.580893e-07	0.1	5.337613e-10	1.413179e-06	0.1	5.337613e-10	6.902207e-07	0.1	5.337613e-10	1.782898e-06	0.1	5.337613e-10	2.810502e-07	0.1
5.882717e-10	8.816558865296001e-07	0.1	5.882717e-10	1.165983e-13	0.1	5.882717e-10	9.739128e-29	0.1	5.882717e-10	8.13378e-26	0.1	5.882717e-10	6.996005e-27	0.1	5.882717e-10	9.415104e-15	0.1	5.882717e-10	1.024068e-13	0.1	5.882717e-10	9.304619e-14	0.1	5.882717e-10	5.654403e-14	0.1	5.882717e-10	4.462053e-14	0.1	5.882717e-10	4.667135e-14	0.1	5.882717e-10	3.163409e-12	0.1	5.882717e-10	1.421561e-09	0.1	5.882717e-10	1.401035e-06	0.1	5.882717e-10	1.483365e-06	0.1	5.882717e-10	9.909728e-07	0.1	5.882717e-10	9.657934e-07	0.1	5.882717e-10	1.442164e-06	0.1	5.882717e-10	7.090067e-07	0.1	5.882717e-10	1.836247e-06	0.1	5.882717e-10	2.884089e-07	0.1
6.450275e-10	7.179933798452e-07	0.1	6.450275e-10	1.195708e-13	0.1	6.450275e-10	1.033819e-28	0.1	6.450275e-10	8.639245e-26	0.1	6.450275e-10	7.436321e-27	0.1	6.450275e-10	9.652311e-15	0.1	6.450275e-10	1.049188e-13	0.1	6.450275e-10	9.550426e-14	0.1	6.450275e-10	5.801291e-14	0.1	6.450275e-10	4.575732e-14	0.1	6.450275e-10	4.783111e-14	0.1	6.450275e-10	3.243787e-12	0.1	6.450275e-10	1.457261e-09	0.1	6.450275e-10	1.435449e-06	0.1	6.450275e-10	1.509381e-06	0.1	6.450275e-10	9.963737e-07	0.1	6.450275e-10	9.713502e-07	0.1	6.450275e-10	1.466444e-06	0.1	6.450275e-10	7.250656e-07	0.1	6.450275e-10	1.881936e-06	0.1	6.450275e-10	2.946243e-07	0.1
7.107644e-10	5.676659064547999e-07	0.1	7.107644e-10	1.223557e-13	0.1	7.107644e-10	1.092513e-28	0.1	7.107644e-10	9.135043e-26	0.1	7.107644e-10	7.86921e-27	0.1	7.107644e-10	9.873881e-15	0.1	7.107644e-10	1.072455e-13	0.1	7.107644e-10	9.783327e-14	0.1	7.107644e-10	5.939833e-14	0.1	7.107644e-10	4.682234e-14	0.1	7.107644e-10	4.890892e-14	0.1	7.107644e-10	3.319081e-12	0.1	7.107644e-10	1.490682e-09	0.1	7.107644e-10	1.46759e-06	0.1	7.107644e-10	1.533268e-06	0.1	7.107644e-10	1.000524e-06	0.1	7.107644e-10	9.756835e-07	0.1	7.107644e-10	1.488761e-06	0.1	7.107644e-10	7.400834e-07	0.1	7.107644e-10	1.92467e-06	0.1	7.107644e-10	3.003418e-07	0.1
7.765014e-10	4.4994729087420004e-07	0.1	7.765014e-10	1.245739e-13	0.1	7.765014e-10	1.141191e-28	0.1	7.765014e-10	9.546599e-26	0.1	7.765014e-10	8.229434e-27	0.1	7.765014e-10	1.004966e-14	0.1	7.765014e-10	1.090705e-13	0.1	7.765014e-10	9.971605e-14	0.1	7.765014e-10	6.051171e-14	0.1	7.765014e-10	4.76706e-14	0.1	7.765014e-10	4.975807e-14	0.1	7.765014e-10	3.379044e-12	0.1	7.765014e-10	1.517285e-09	0.1	7.765014e-10	1.493103e-06	0.1	7.765014e-10	1.551984e-06	0.1	7.765014e-10	1.003207e-06	0.1	7.765014e-10	9.785385e-07	0.1	7.765014e-10	1.506299e-06	0.1	7.765014e-10	7.520433e-07	0.1	7.765014e-10	1.958649e-06	0.1	7.765014e-10	3.047935e-07	0.1
8.503576e-10	3.4737383438436e-07	0.1	8.503576e-10	1.265335e-13	0.1	8.503576e-10	1.185747e-28	0.1	8.503576e-10	9.923517e-26	0.1	8.503576e-10	8.560215e-27	0.1	8.503576e-10	1.020414e-14	0.1	8.503576e-10	1.106498e-13	0.1	8.503576e-10	1.014121e-13	0.1	8.503576e-10	6.150705e-14	0.1	8.503576e-10	4.841997e-14	0.1	8.503576e-10	5.04973e-14	0.1	8.503576e-10	3.432012e-12	0.1	8.503576e-10	1.540773e-09	0.1	8.503576e-10	1.515555e-06	0.1	8.503576e-10	1.568319e-06	0.1	8.503576e-10	1.005126e-06	0.1	8.503576e-10	9.806279e-07	0.1	8.503576e-10	1.521691e-06	0.1	8.503576e-10	7.626257e-07	0.1	8.503576e-10	1.988614e-06	0.1	8.503576e-10	3.086119e-07	0.1
9.296267e-10	2.6371807653298e-07	0.1	9.296267e-10	1.281498e-13	0.1	9.296267e-10	1.223698e-28	0.1	9.296267e-10	1.024459e-25	0.1	9.296267e-10	8.842826e-27	0.1	9.296267e-10	1.033061e-14	0.1	9.296267e-10	1.119141e-13	0.1	9.296267e-10	1.02849e-13	0.1	9.296267e-10	6.234167e-14	0.1	9.296267e-10	4.903805e-14	0.1	9.296267e-10	5.109431e-14	0.1	9.296267e-10	3.475698e-12	0.1	9.296267e-10	1.560138e-09	0.1	9.296267e-10	1.533985e-06	0.1	9.296267e-10	1.581687e-06	0.1	9.296267e-10	1.006396e-06	0.1	9.296267e-10	9.820513e-07	0.1	9.296267e-10	1.534401e-06	0.1	9.296267e-10	7.713827e-07	0.1	9.296267e-10	2.013277e-06	0.1	9.296267e-10	3.116305e-07	0.1
1.01545e-09	1.9607349645164e-07	0.1	1.01545e-09	1.294681e-13	0.1	1.01545e-09	1.255536e-28	0.1	1.01545e-09	1.051377e-25	0.1	1.01545e-09	9.080567e-27	0.1	1.01545e-09	1.043268e-14	0.1	1.01545e-09	1.129012e-13	0.1	1.01545e-09	1.040647e-13	0.1	1.01545e-09	6.303815e-14	0.1	1.01545e-09	4.954214e-14	0.1	1.01545e-09	5.156657e-14	0.1	1.01545e-09	3.511325e-12	0.1	1.01545e-09	1.575926e-09	0.1	1.01545e-09	1.548924e-06	0.1	1.01545e-09	1.592559e-06	0.1	1.01545e-09	1.007227e-06	0.1	1.01545e-09	9.830161e-07	0.1	1.01545e-09	1.544877e-06	0.1	1.01545e-09	7.785595e-07	0.1	1.01545e-09	2.033338e-06	0.1	1.01545e-09	3.139409e-07	0.1
1.111105e-09	1.4115606582221998e-07	0.1	1.111105e-09	1.30545e-13	0.1	1.111105e-09	1.2822e-28	0.1	1.111105e-09	1.073881e-25	0.1	1.111105e-09	9.280119e-27	0.1	1.111105e-09	1.051476e-14	0.1	1.111105e-09	1.136546e-13	0.1	1.111105e-09	1.051105e-13	0.1	1.111105e-09	6.362614e-14	0.1	1.111105e-09	4.995393e-14	0.1	1.111105e-09	5.193473e-14	0.1	1.111105e-09	3.540429e-12	0.1	1.111105e-09	1.588818e-09	0.1	1.111105e-09	1.561021e-06	0.1	1.111105e-09	1.601469e-06	0.1	1.111105e-09	1.007772e-06	0.1	1.111105e-09	9.836768e-07	0.1	1.111105e-09	1.553635e-06	0.1	1.111105e-09	7.844608e-07	0.1	1.111105e-09	2.049669e-06	0.1	1.111105e-09	3.156426e-07	0.1
1.210772e-09	1.0036804329898601e-07	0.1	1.210772e-09	1.31348e-13	0.1	1.210772e-09	1.302507e-28	0.1	1.210772e-09	1.090958e-25	0.1	1.210772e-09	9.432313e-27	0.1	1.210772e-09	1.057453e-14	0.1	1.210772e-09	1.141578e-13	0.1	1.210772e-09	1.059487e-13	0.1	1.210772e-09	6.408568e-14	0.1	1.210772e-09	5.0261e-14	0.1	1.210772e-09	5.218973e-14	0.1	1.210772e-09	3.562133e-12	0.1	1.210772e-09	1.59843e-09	0.1	1.210772e-09	1.56993e-06	0.1	1.210772e-09	1.608185e-06	0.1	1.210772e-09	1.008103e-06	0.1	1.210772e-09	9.840972e-07	0.1	1.210772e-09	1.560427e-06	0.1	1.210772e-09	7.888967e-07	0.1	1.210772e-09	2.061785e-06	0.1	1.210772e-09	3.167013e-07	0.1
