Batch	m_SP	7	R	W4_L	W3	P1	P2_L	P3	P4											
3.153615e-09	9.8703943080106e-06	0.1	3.153615e-09	1.708648e-08	0.1	3.153615e-09	8.750058e-11	0.1	3.153615e-09	4.009119e-08	0.1	3.153615e-09	6.0773152e-08	0.1	3.153615e-09	1.145462e-08	0.1	3.153615e-09	1.326827e-11	0.1
8.706568e-09	9.646420640843999e-06	0.1	8.706568e-09	4.663656e-08	0.1	8.706568e-09	2.388279e-10	0.1	8.706568e-09	1.094267e-07	0.1	8.706568e-09	1.65876925e-07	0.1	8.706568e-09	3.126476e-08	0.1	8.706568e-09	3.621501e-11	0.1
1.786475e-08	9.288081545292001e-06	0.1	1.786475e-08	9.391418e-08	0.1	1.786475e-08	4.809387e-10	0.1	1.786475e-08	2.203578e-07	0.1	1.786475e-08	3.3403426000000003e-07	0.1	1.786475e-08	6.295934e-08	0.1	1.786475e-08	7.29279e-11	0.1
3.312839e-08	8.7201862048587e-06	0.1	3.312839e-08	1.688396e-07	0.1	3.312839e-08	8.646355e-10	0.1	3.312839e-08	3.961617e-07	0.1	3.312839e-08	6.005301899999999e-07	0.1	3.312839e-08	1.131889e-07	0.1	3.312839e-08	1.311105e-10	0.1
6.305211e-08	7.705639531216001e-06	0.1	6.305211e-08	3.026935e-07	0.1	6.305211e-08	1.550108e-09	0.1	6.305211e-08	7.102367e-07	0.1	6.305211e-08	1.07662627e-06	0.1	6.305211e-08	2.029242e-07	0.1	6.305211e-08	2.35054e-10	0.1
1.023025e-07	6.551628827718e-06	0.1	1.023025e-07	4.549469e-07	0.1	1.023025e-07	2.329808e-09	0.1	1.023025e-07	1.067489e-06	0.1	1.023025e-07	1.61816971e-06	0.1	1.023025e-07	3.04995e-07	0.1	1.023025e-07	3.532865e-10	0.1
1.477706e-07	5.4291049914660005e-06	0.1	1.477706e-07	6.030447e-07	0.1	1.477706e-07	3.088227e-09	0.1	1.477706e-07	1.414996e-06	0.1	1.477706e-07	2.1449362399999997e-06	0.1	1.477706e-07	4.042807e-07	0.1	1.477706e-07	4.682932e-10	0.1
2.026669e-07	4.3269605273275e-06	0.1	2.026669e-07	7.484524e-07	0.1	2.026669e-07	3.832872e-09	0.1	2.026669e-07	1.7562e-06	0.1	2.026669e-07	2.6621391999999998e-06	0.1	2.026669e-07	5.017636e-07	0.1	2.026669e-07	5.812127e-10	0.1
2.717053e-07	3.2527522804164003e-06	0.1	2.717053e-07	8.901717e-07	0.1	2.717053e-07	4.558631e-09	0.1	2.717053e-07	2.088763e-06	0.1	2.717053e-07	3.166229e-06	0.1	2.717053e-07	5.967747e-07	0.1	2.717053e-07	6.912707e-10	0.1
3.407436e-07	2.4452284085346e-06	0.1	3.407436e-07	9.967051e-07	0.1	3.407436e-07	5.104201e-09	0.1	3.407436e-07	2.338773e-06	0.1	3.407436e-07	3.54517e-06	0.1	3.407436e-07	6.681973e-07	0.1	3.407436e-07	7.740063e-10	0.1
4.09782e-07	1.8381795665918999e-06	0.1	4.09782e-07	1.076788e-06	0.1	4.09782e-07	5.514316e-09	0.1	4.09782e-07	2.526724e-06	0.1	4.09782e-07	3.8300305e-06	0.1	4.09782e-07	7.218874e-07	0.1	4.09782e-07	8.362027e-10	0.1
4.788204e-07	1.3818368174325e-06	0.1	4.788204e-07	1.136986e-06	0.1	4.788204e-07	5.822605e-09	0.1	4.788204e-07	2.668024e-06	0.1	4.788204e-07	4.0441667e-06	0.1	4.788204e-07	7.622472e-07	0.1	4.788204e-07	8.82959e-10	0.1
