Batch	m_SP	7	P3	W4_L	W3	R	P1	P2_L	P4											
1.380424e-13	9.818606812950001e-06	0.1	1.380424e-13	1.143218e-07	0.1	1.380424e-13	1.530213e-10	0.1	1.380424e-13	1.359697e-08	0.1	1.380424e-13	8.978657e-09	0.1	1.380424e-13	4.3924225999999996e-08	0.1	1.380424e-13	5.153365e-11	0.1
3.297398e-13	9.572353318255e-06	0.1	3.297398e-13	2.700913e-07	0.1	3.297398e-13	3.625437e-10	0.1	3.297398e-13	3.210792e-08	0.1	3.297398e-13	2.164655e-08	0.1	3.297398e-13	1.0254387e-07	0.1	3.297398e-13	1.219044e-10	0.1
7.34073e-13	9.073260359144801e-06	0.1	7.34073e-13	5.875791e-07	0.1	7.34073e-13	7.933334e-10	0.1	7.34073e-13	6.977944e-08	0.1	7.34073e-13	4.905455e-08	0.1	7.34073e-13	2.1751769e-07	0.1	7.34073e-13	2.658951e-10	0.1
1.46759e-12	8.2341000113232e-06	0.1	1.46759e-12	1.127173e-06	0.1	1.46759e-12	1.537535e-09	0.1	1.46759e-12	1.336208e-07	0.1	1.46759e-12	1.007459e-07	0.1	1.46759e-12	3.9841084e-07	0.1	1.46759e-12	5.124248e-10	0.1
2.515471e-12	7.1696864344856005e-06	0.1	2.515471e-12	1.823339e-06	0.1	2.515471e-12	2.52176e-09	0.1	2.515471e-12	2.156191e-07	0.1	2.515471e-12	1.776487e-07	0.1	2.515471e-12	6.0270239e-07	0.1	2.515471e-12	8.341025e-10	0.1
3.21303e-12	6.5395063344625e-06	0.1	3.21303e-12	2.242579e-06	0.1	3.21303e-12	3.128683e-09	0.1	3.21303e-12	2.647829e-07	0.1	3.21303e-12	2.299855e-07	0.1	3.21303e-12	7.08508e-07	0.1	3.21303e-12	1.029953e-09	0.1
4.042167e-12	5.8630058514792e-06	0.1	4.042167e-12	2.699377e-06	0.1	4.042167e-12	3.803221e-09	0.1	4.042167e-12	3.181497e-07	0.1	4.042167e-12	2.926222e-07	0.1	4.042167e-12	8.076966e-07	0.1	4.042167e-12	1.245336e-09	0.1
5.068673e-12	5.122835185077e-06	0.1	5.068673e-12	3.208346e-06	0.1	5.068673e-12	4.572468e-09	0.1	5.068673e-12	3.773438e-07	0.1	5.068673e-12	3.698953e-07	0.1	5.068673e-12	8.966710999999999e-07	0.1	5.068673e-12	1.487969e-09	0.1
6.911213e-12	4.023519740796e-06	0.1	6.911213e-12	3.98582e-06	0.1	6.911213e-12	5.787927e-09	0.1	6.911213e-12	4.671554e-07	0.1	6.911213e-12	5.050281e-07	0.1	6.911213e-12	9.830982e-07	0.1	6.911213e-12	1.864665e-09	0.1
8.753752e-12	3.1630265737056002e-06	0.1	8.753752e-12	4.617464e-06	0.1	8.753752e-12	6.817057e-09	0.1	8.753752e-12	5.394966e-07	0.1	8.753752e-12	6.32414e-07	0.1	8.753752e-12	1.0019954000000001e-06	0.1	8.753752e-12	2.176955e-09	0.1
1.059629e-11	2.4889826252746e-06	0.1	1.059629e-11	5.131294e-06	0.1	1.059629e-11	7.686966e-09	0.1	1.059629e-11	5.978588e-07	0.1	1.059629e-11	7.498418e-07	0.1	1.059629e-11	9.767564e-07	0.1	1.059629e-11	2.435909e-09	0.1
1.243883e-11	1.960583453031e-06	0.1	1.243883e-11	5.549824e-06	0.1	1.243883e-11	8.421235e-09	0.1	1.243883e-11	6.4502e-07	0.1	1.243883e-11	8.562998e-07	0.1	1.243883e-11	9.240853e-07	0.1	1.243883e-11	2.650693e-09	0.1
1.428137e-11	1.5460250659012e-06	0.1	1.428137e-11	5.891169e-06	0.1	1.428137e-11	9.040261e-09	0.1	1.428137e-11	6.831933e-07	0.1	1.428137e-11	9.515795e-07	0.1	1.428137e-11	8.557536999999999e-07	0.1	1.428137e-11	2.828893e-09	0.1
1.612391e-11	1.2205025978994001e-06	0.1	1.612391e-11	6.169919e-06	0.1	1.612391e-11	9.561596e-09	0.1	1.612391e-11	7.141436e-07	0.1	1.612391e-11	1.035992e-06	0.1	1.612391e-11	7.799186e-07	0.1	1.612391e-11	2.97679e-09	0.1
1.796645e-11	9.646651203484602e-07	0.1	1.796645e-11	6.397843e-06	0.1	1.796645e-11	1.000029e-08	0.1	1.796645e-11	7.392807e-07	0.1	1.796645e-11	1.110166e-06	0.1	1.796645e-11	7.021052e-07	0.1	1.796645e-11	3.099584e-09	0.1
2.011558e-11	7.343445877591999e-07	0.1	2.011558e-11	6.612044e-06	0.1	2.011558e-11	1.042459e-08	0.1	2.011558e-11	7.627467e-07	0.1	2.011558e-11	1.184826e-06	0.1	2.011558e-11	6.135991e-07	0.1	2.011558e-11	3.21679e-09	0.1
2.234137e-11	5.546473441519999e-07	0.1	2.234137e-11	6.787322e-06	0.1	2.234137e-11	1.07821e-08	0.1	2.234137e-11	7.818208e-07	0.1	2.234137e-11	1.250128e-06	0.1	2.234137e-11	5.279324e-07	0.1	2.234137e-11	3.314247e-09	0.1
2.456715e-11	4.1977222069467005e-07	0.1	2.456715e-11	6.92546e-06	0.1	2.456715e-11	1.107175e-08	0.1	2.456715e-11	7.967642e-07	0.1	2.456715e-11	1.304759e-06	0.1	2.456715e-11	4.503029e-07	0.1	2.456715e-11	3.392237e-09	0.1
2.679294e-11	3.1837441578474e-07	0.1	2.679294e-11	7.034519e-06	0.1	2.679294e-11	1.130634e-08	0.1	2.679294e-11	8.085031e-07	0.1	2.679294e-11	1.350226e-06	0.1	2.679294e-11	3.8144432e-07	0.1	2.679294e-11	3.454699e-09	0.1
2.949096e-11	2.284027134529e-07	0.1	2.949096e-11	7.136618e-06	0.1	2.949096e-11	1.153177e-08	0.1	2.949096e-11	8.194464e-07	0.1	2.949096e-11	1.395018e-06	0.1	2.949096e-11	3.0965424e-07	0.1	2.949096e-11	3.514048e-09	0.1
3.218898e-11	1.6443337744458e-07	0.1	3.218898e-11	7.213624e-06	0.1	3.218898e-11	1.170644e-08	0.1	3.218898e-11	8.276757e-07	0.1	3.218898e-11	1.430513e-06	0.1	3.218898e-11	2.4979085000000003e-07	0.1	3.218898e-11	3.559509e-09	0.1
3.4887e-11	1.1882233846725999e-07	0.1	3.4887e-11	7.271838e-06	0.1	3.4887e-11	1.18419e-08	0.1	3.4887e-11	8.33891e-07	0.1	3.4887e-11	1.458537e-06	0.1	3.4887e-11	2.0051686e-07	0.1	3.4887e-11	3.594389e-09	0.1
