Batch	m_SP	13	W1	W2	W3	W4	W5	W6	R	P1	P2	P3	P4	P5	P6																							
1.079502e-06	0.9825435	0.1	1.079502e-06	2.784883e-19	0.1	1.079502e-06	1.198916e-18	0.1	1.079502e-06	0.0174374	0.1	1.079502e-06	1.909659e-05	0.1	1.079502e-06	8.13255e-14	0.1	1.079502e-06	2.621709e-17	0.1	1.079502e-06	9.035458e-17	0.1	1.079502e-06	1.616293e-15	0.1	1.079502e-06	2.589678e-17	0.1	1.079502e-06	1.991899e-31	0.1	1.079502e-06	2.91122e-19	0.1	1.079502e-06	3.499504e-31	0.1
2.019198e-06	0.9675967	0.1	2.019198e-06	9.692686e-19	0.1	2.019198e-06	4.172784e-18	0.1	2.019198e-06	0.0323613	0.1	2.019198e-06	4.19581e-05	0.1	2.019198e-06	1.511384e-13	0.1	2.019198e-06	4.866732e-17	0.1	2.019198e-06	1.67791e-16	0.1	2.019198e-06	3.00111e-15	0.1	2.019198e-06	4.807389e-17	0.1	2.019198e-06	6.932735e-31	0.1	2.019198e-06	5.40511e-19	0.1	2.019198e-06	6.496728e-31	0.1
3.496637e-06	0.9445565	0.1	3.496637e-06	2.882855e-18	0.1	3.496637e-06	1.241094e-17	0.1	3.496637e-06	0.05535414	0.1	3.496637e-06	8.941031e-05	0.1	3.496637e-06	2.590913e-13	0.1	3.496637e-06	8.327865e-17	0.1	3.496637e-06	2.87294e-16	0.1	3.496637e-06	5.137485e-15	0.1	3.496637e-06	8.226632e-17	0.1	3.496637e-06	2.061975e-30	0.1	3.496637e-06	9.251714e-19	0.1	3.496637e-06	1.111851e-30	0.1
5.894354e-06	0.9083299	0.1	5.894354e-06	8.084231e-18	0.1	5.894354e-06	3.480331e-17	0.1	5.894354e-06	0.09147458	0.1	5.894354e-06	0.000195549	0.1	5.894354e-06	4.296979e-13	0.1	5.894354e-06	1.377102e-16	0.1	5.894354e-06	4.755402e-16	0.1	5.894354e-06	8.500906e-15	0.1	5.894354e-06	1.360447e-16	0.1	5.894354e-06	5.782282e-30	0.1	5.894354e-06	1.530572e-18	0.1	5.894354e-06	1.838952e-30	0.1
9.912475e-06	0.8507182	0.1	9.912475e-06	2.236483e-17	0.1	9.912475e-06	9.628253e-17	0.1	9.912475e-06	0.1488311	0.1	9.912475e-06	0.0004506691	0.1	9.912475e-06	7.034026e-13	0.1	9.912475e-06	2.243053e-16	0.1	9.912475e-06	7.758705e-16	0.1	9.912475e-06	1.386178e-14	0.1	9.912475e-06	2.216162e-16	0.1	9.912475e-06	1.599654e-29	0.1	9.912475e-06	2.49498e-18	0.1	9.912475e-06	2.996401e-30	0.1
1.476823e-05	0.7859657	0.1	1.476823e-05	4.835401e-17	0.1	1.476823e-05	2.081683e-16	0.1	1.476823e-05	0.2131543	0.1	1.476823e-05	0.0008800113	0.1	1.476823e-05	1.01498e-12	0.1	1.476823e-05	3.216863e-16	0.1	1.476823e-05	1.115013e-15	0.1	1.476823e-05	1.990693e-14	0.1	1.476823e-05	3.178718e-16	0.1	1.476823e-05	3.458543e-29	0.1	1.476823e-05	3.581632e-18	0.1	1.476823e-05	4.299182e-30	0.1
2.135414e-05	0.7059703	0.1	2.135414e-05	9.760499e-17	0.1	2.135414e-05	4.201981e-16	0.1	2.135414e-05	0.2923737	0.1	2.135414e-05	0.001655973	0.1	2.135414e-05	1.406712e-12	0.1	2.135414e-05	4.420821e-16	0.1	2.135414e-05	1.536729e-15	0.1	2.135414e-05	2.740932e-14	0.1	2.135414e-05	4.369204e-16	0.1	2.135414e-05	6.981244e-29	0.1	2.135414e-05	4.928782e-18	0.1	2.135414e-05	5.911873e-30	0.1
2.794005e-05	0.6341457	0.1	2.794005e-05	1.614192e-16	0.1	2.794005e-05	6.94924e-16	0.1	2.794005e-05	0.3632215	0.1	2.794005e-05	0.002632741	0.1	2.794005e-05	1.766217e-12	0.1	2.794005e-05	5.502847e-16	0.1	2.794005e-05	1.918502e-15	0.1	2.794005e-05	3.418452e-14	0.1	2.794005e-05	5.439629e-16	0.1	2.794005e-05	1.154559e-28	0.1	2.794005e-05	6.143734e-18	0.1	2.794005e-05	7.363546e-30	0.1
3.452596e-05	0.5696573	0.1	3.452596e-05	2.382548e-16	0.1	3.452596e-05	1.025708e-15	0.1	3.452596e-05	0.4265543	0.1	3.452596e-05	0.003788399	0.1	3.452596e-05	2.096766e-12	0.1	3.452596e-05	6.475392e-16	0.1	3.452596e-05	2.264405e-15	0.1	3.452596e-05	4.030671e-14	0.1	3.452596e-05	6.402255e-16	0.1	3.452596e-05	1.704129e-28	0.1	3.452596e-05	7.240015e-18	0.1	3.452596e-05	8.670651e-30	0.1
4.111187e-05	0.5117556	0.1	4.111187e-05	3.267277e-16	0.1	4.111187e-05	1.406593e-15	0.1	4.111187e-05	0.4831411	0.1	4.111187e-05	0.005103276	0.1	4.111187e-05	2.401296e-12	0.1	4.111187e-05	7.34964e-16	0.1	4.111187e-05	2.578095e-15	0.1	4.111187e-05	4.584251e-14	0.1	4.111187e-05	7.268093e-16	0.1	4.111187e-05	2.336937e-28	0.1	4.111187e-05	8.229769e-18	0.1	4.111187e-05	9.847955e-30	0.1
