Batch	m_SP	7	P2_L	W4_L	W3	R	P1	P3	P4											
2.266148e-09	2.13659305144233e-06	0.1	2.266148e-09	6.916272e-07	0.1	2.266148e-09	1.046446e-08	0.1	2.266148e-09	1.35778e-06	0.1	2.266148e-09	5.297466e-06	0.1	2.266148e-09	4.674207e-07	0.1	2.266148e-09	2.062747e-08	0.1
2.552709e-09	1.7853964929931e-06	0.1	2.552709e-09	7.306277e-07	0.1	2.552709e-09	1.105338e-08	0.1	2.552709e-09	1.43907e-06	0.1	2.552709e-09	5.582518e-06	0.1	2.552709e-09	4.115198e-07	0.1	2.552709e-09	2.180661e-08	0.1
2.839271e-09	1.4939872130356e-06	0.1	2.839271e-09	7.634872e-07	0.1	2.839271e-09	1.155127e-08	0.1	2.839271e-09	1.508021e-06	0.1	2.839271e-09	5.823369e-06	0.1	2.839271e-09	3.58784e-07	0.1	2.839271e-09	2.28053e-08	0.1
3.186552e-09	1.20548002783292e-06	0.1	3.186552e-09	7.963806e-07	0.1	3.186552e-09	1.205219e-08	0.1	3.186552e-09	1.577585e-06	0.1	3.186552e-09	6.065829e-06	0.1	3.186552e-09	3.008804e-07	0.1	3.186552e-09	2.381216e-08	0.1
3.533832e-09	9.7374923163844e-07	0.1	3.533832e-09	8.229647e-07	0.1	3.533832e-09	1.245996e-08	0.1	3.533832e-09	1.63436e-06	0.1	3.533832e-09	6.263571e-06	0.1	3.533832e-09	2.502939e-07	0.1	3.533832e-09	2.463393e-08	0.1
3.910343e-09	7.7322137186889e-07	0.1	3.910343e-09	8.459744e-07	0.1	3.910343e-09	1.281634e-08	0.1	3.910343e-09	1.684108e-06	0.1	3.910343e-09	6.436942e-06	0.1	3.910343e-09	2.036281e-07	0.1	3.910343e-09	2.53545e-08	0.1
4.330701e-09	5.981550717324001e-07	0.1	4.330701e-09	8.659279e-07	0.1	4.330701e-09	1.312971e-08	0.1	4.330701e-09	1.727991e-06	0.1	4.330701e-09	6.590123e-06	0.1	4.330701e-09	1.607394e-07	0.1	4.330701e-09	2.599096e-08	0.1
4.768396e-09	4.581143433691e-07	0.1	4.768396e-09	8.816407e-07	0.1	4.768396e-09	1.338143e-08	0.1	4.768396e-09	1.763395e-06	0.1	4.768396e-09	6.714005e-06	0.1	4.768396e-09	1.250261e-07	0.1	4.768396e-09	2.650544e-08	0.1
5.275441e-09	3.36535954796412e-07	0.1	5.275441e-09	8.948942e-07	0.1	5.275441e-09	1.360017e-08	0.1	5.275441e-09	1.794363e-06	0.1	5.275441e-09	6.822691e-06	0.1	5.275441e-09	9.303675e-08	0.1	5.275441e-09	2.695665e-08	0.1
5.782487e-09	2.47379430006589e-07	0.1	5.782487e-09	9.041553e-07	0.1	5.782487e-09	1.376011e-08	0.1	5.782487e-09	1.81724e-06	0.1	5.782487e-09	6.903246e-06	0.1	5.782487e-09	6.901309e-08	0.1	5.782487e-09	2.72911e-08	0.1
6.373172e-09	1.73021586834784e-07	0.1	6.373172e-09	9.112809e-07	0.1	6.373172e-09	1.389247e-08	0.1	6.373172e-09	1.836479e-06	0.1	6.373172e-09	6.971224e-06	0.1	6.373172e-09	4.862065e-08	0.1	6.373172e-09	2.757361e-08	0.1
6.984767e-09	1.1970394045614e-07	0.1	6.984767e-09	9.15704e-07	0.1	6.984767e-09	1.398595e-08	0.1	6.984767e-09	1.850431e-06	0.1	6.984767e-09	7.020689e-06	0.1	6.984767e-09	3.380262e-08	0.1	6.984767e-09	2.777973e-08	0.1
