Batch	m_SP	7	R	W4_L	W3	P1	P2_L	P3	P4											
6.800812e-13	9.8932720769428e-06	0.1	6.800812e-13	4.408496e-08	0.1	6.800812e-13	1.215025e-10	0.1	6.800812e-13	6.272293e-09	0.1	6.800812e-13	3.415688e-08	0.1	6.800812e-13	2.179159e-08	0.1	6.800812e-13	8.816991e-11	0.1
2.356058e-12	9.6353307186242e-06	0.1	2.356058e-12	1.507308e-07	0.1	2.356058e-12	4.154291e-10	0.1	2.356058e-12	2.144595e-08	0.1	2.356058e-12	1.167857e-07	0.1	2.356058e-12	7.450756e-08	0.1	2.356058e-12	3.014615e-10	0.1
5.126855e-12	9.223555151654e-06	0.1	5.126855e-12	3.209785e-07	0.1	5.126855e-12	8.8465e-10	0.1	5.126855e-12	4.567007e-08	0.1	5.126855e-12	2.4869305e-07	0.1	5.126855e-12	1.586625e-07	0.1	5.126855e-12	6.41957e-10	0.1
8.91207e-12	8.6893171543612e-06	0.1	8.91207e-12	5.418587e-07	0.1	8.91207e-12	1.493421e-09	0.1	8.91207e-12	7.710083e-08	0.1	8.91207e-12	4.1983037000000004e-07	0.1	8.91207e-12	2.678456e-07	0.1	8.91207e-12	1.083717e-09	0.1
1.519971e-11	7.869407861644801e-06	0.1	1.519971e-11	8.808502e-07	0.1	1.519971e-11	2.427726e-09	0.1	1.519971e-11	1.253442e-07	0.1	1.519971e-11	6.824799e-07	0.1	1.519971e-11	4.354121e-07	0.1	1.519971e-11	1.761701e-09	0.1
2.635782e-11	6.600188796784e-06	0.1	2.635782e-11	1.405608e-06	0.1	2.635782e-11	3.874041e-09	0.1	2.635782e-11	2.000415e-07	0.1	2.635782e-11	1.0890608e-06	0.1	2.635782e-11	6.948047e-07	0.1	2.635782e-11	2.811217e-09	0.1
3.869206e-11	5.4339959873745e-06	0.1	3.869206e-11	1.887771e-06	0.1	3.869206e-11	5.202978e-09	0.1	3.869206e-11	2.686996e-07	0.1	3.869206e-11	1.4626391e-06	0.1	3.869206e-11	9.331422e-07	0.1	3.869206e-11	3.775543e-09	0.1
5.279049e-11	4.351162128774e-06	0.1	5.279049e-11	2.335471e-06	0.1	5.279049e-11	6.436951e-09	0.1	5.279049e-11	3.324803e-07	0.1	5.279049e-11	1.8095155000000001e-06	0.1	5.279049e-11	1.154444e-06	0.1	5.279049e-11	4.670942e-09	0.1
6.688893e-11	3.4841049186885997e-06	0.1	6.688893e-11	2.693957e-06	0.1	6.688893e-11	7.425057e-09	0.1	6.688893e-11	3.835829e-07	0.1	6.688893e-11	2.0872691e-06	0.1	6.688893e-11	1.331647e-06	0.1	6.688893e-11	5.387915e-09	0.1
8.098736e-11	2.7898273838886e-06	0.1	8.098736e-11	2.981007e-06	0.1	8.098736e-11	8.216289e-09	0.1	8.098736e-11	4.245331e-07	0.1	8.098736e-11	2.3096757e-06	0.1	8.098736e-11	1.473538e-06	0.1	8.098736e-11	5.962017e-09	0.1
9.50858e-11	2.2338986080005e-06	0.1	9.50858e-11	3.210857e-06	0.1	9.50858e-11	8.849877e-09	0.1	9.50858e-11	4.573535e-07	0.1	9.50858e-11	2.4877627000000004e-06	0.1	9.50858e-11	1.587155e-06	0.1	9.50858e-11	6.421718e-09	0.1
1.09761e-10	1.7725607657124e-06	0.1	1.09761e-10	3.401599e-06	0.1	1.09761e-10	9.375688e-09	0.1	1.09761e-10	4.846212e-07	0.1	1.09761e-10	2.6355481e-06	0.1	1.09761e-10	1.68144e-06	0.1	1.09761e-10	6.803201e-09	0.1
