Batch	m_SP	13	W6	W1	W2	W3	W4	W5	R	P1	P2	P3	P4	P5	P6																							
9.76564e-08	0.983145	0.1	9.76564e-08	9.642137e-108	0.1	9.76564e-08	1.213615e-11	0.1	9.76564e-08	1.966972e-07	0.1	9.76564e-08	1.005658e-07	0.1	9.76564e-08	1.433751e-07	0.1	9.76564e-08	3.134629e-11	0.1	9.76564e-08	0.008427224	0.1	9.76564e-08	3.346001e-08	0.1	9.76564e-08	3.14439e-11	0.1	9.76564e-08	4.603701e-13	0.1	9.76564e-08	6.307785e-12	0.1	9.76564e-08	2.623705e-19	0.1
1.83772e-07	0.9686321	0.1	1.83772e-07	1.79445e-107	0.1	1.83772e-07	2.300914e-11	0.1	1.83772e-07	3.660593e-07	0.1	1.83772e-07	1.868295e-07	0.1	1.83772e-07	2.67148e-07	0.1	1.83772e-07	5.867152e-11	0.1	1.83772e-07	0.01568347	0.1	1.83772e-07	6.227343e-08	0.1	1.83772e-07	5.885511e-11	0.1	1.83772e-07	8.892288e-13	0.1	1.83772e-07	1.180601e-11	0.1	1.83772e-07	4.927379e-19	0.1
3.208806e-07	0.9461762	0.1	3.208806e-07	3.079083e-107	0.1	3.208806e-07	4.054537e-11	0.1	3.208806e-07	6.281069e-07	0.1	3.208806e-07	3.202477e-07	0.1	3.208806e-07	4.587048e-07	0.1	3.208806e-07	1.015968e-10	0.1	3.208806e-07	0.0269111	0.1	3.208806e-07	1.068611e-07	0.1	3.208806e-07	1.01917e-10	0.1	3.208806e-07	1.614782e-12	0.1	3.208806e-07	2.044265e-11	0.1	3.208806e-07	8.613341e-19	0.1
5.341538e-07	0.9127528	0.1	5.341538e-07	4.991151e-107	0.1	5.341538e-07	6.808421e-11	0.1	5.341538e-07	1.018122e-06	0.1	5.341538e-07	5.18808e-07	0.1	5.341538e-07	7.438017e-07	0.1	5.341538e-07	1.670488e-10	0.1	5.341538e-07	0.04362229	0.1	5.341538e-07	1.732338e-07	0.1	5.341538e-07	1.675803e-10	0.1	5.341538e-07	2.842991e-12	0.1	5.341538e-07	3.361117e-11	0.1	5.341538e-07	1.450618e-18	0.1
8.360382e-07	0.868345	0.1	8.360382e-07	7.531672e-107	0.1	8.360382e-07	1.069344e-10	0.1	8.360382e-07	1.53628e-06	0.1	8.360382e-07	7.825943e-07	0.1	8.360382e-07	1.122554e-06	0.1	8.360382e-07	2.572309e-10	0.1	8.360382e-07	0.06582552	0.1	8.360382e-07	2.614295e-07	0.1	8.360382e-07	2.580577e-10	0.1	8.360382e-07	4.775228e-12	0.1	8.360382e-07	5.175626e-11	0.1	8.360382e-07	2.349948e-18	0.1
1.31273e-06	0.8044048	0.1	1.31273e-06	1.118984e-106	0.1	1.31273e-06	1.664071e-10	0.1	1.31273e-06	2.282271e-06	0.1	1.31273e-06	1.162345e-06	0.1	1.31273e-06	1.667812e-06	0.1	1.31273e-06	3.946391e-10	0.1	1.31273e-06	0.09779465	0.1	1.31273e-06	3.884178e-07	0.1	1.31273e-06	3.959177e-10	0.1	1.31273e-06	8.245388e-12	0.1	1.31273e-06	7.941254e-11	0.1	1.31273e-06	4.0243e-18	0.1
2.098485e-06	0.7129504	0.1	2.098485e-06	1.642298e-106	0.1	2.098485e-06	2.563819e-10	0.1	2.098485e-06	3.34909e-06	0.1	2.098485e-06	1.705372e-06	0.1	2.098485e-06	2.447508e-06	0.1	2.098485e-06	6.108242e-10	0.1	2.098485e-06	0.1435205	0.1	2.098485e-06	5.699676e-07	0.1	2.098485e-06	6.127803e-10	0.1	2.098485e-06	1.493504e-11	0.1	2.098485e-06	1.229692e-10	0.1	2.098485e-06	7.784961e-18	0.1
3.041159e-06	0.6215178	0.1	3.041159e-06	2.165666e-106	0.1	3.041159e-06	3.496158e-10	0.1	3.041159e-06	4.415379e-06	0.1	3.041159e-06	2.248097e-06	0.1	3.041159e-06	3.226769e-06	0.1	3.041159e-06	8.585641e-10	0.1	3.041159e-06	0.1892354	0.1	3.041159e-06	7.511826e-07	0.1	3.041159e-06	8.611479e-10	0.1	3.041159e-06	2.428372e-11	0.1	3.041159e-06	1.72988e-10	0.1	3.041159e-06	1.445339e-17	0.1
4.302449e-06	0.5227307	0.1	4.302449e-06	2.731514e-106	0.1	4.302449e-06	4.520043e-10	0.1	4.302449e-06	5.567005e-06	0.1	4.302449e-06	2.834265e-06	0.1	4.302449e-06	4.068408e-06	0.1	4.302449e-06	1.178741e-09	0.1	4.302449e-06	0.2386275	0.1	4.302449e-06	9.462136e-07	0.1	4.302449e-06	1.181655e-09	0.1	4.302449e-06	3.859988e-11	0.1	4.302449e-06	2.378393e-10	0.1	4.302449e-06	2.773905e-17	0.1
5.563738e-06	0.443944	0.1	5.563738e-06	3.183315e-106	0.1	5.563738e-06	5.341112e-10	0.1	5.563738e-06	6.485007e-06	0.1	5.563738e-06	3.30159e-06	0.1	5.563738e-06	4.739409e-06	0.1	5.563738e-06	1.493328e-09	0.1	5.563738e-06	0.2780196	0.1	5.563738e-06	1.100631e-06	0.1	5.563738e-06	1.495717e-09	0.1	5.563738e-06	5.457242e-11	0.1	5.563738e-06	3.017905e-10	0.1	5.563738e-06	4.640892e-17	0.1
6.825028e-06	0.3799954	0.1	6.825028e-06	3.550605e-106	0.1	6.825028e-06	6.008218e-10	0.1	6.825028e-06	7.229676e-06	0.1	6.825028e-06	3.680796e-06	0.1	6.825028e-06	5.283885e-06	0.1	6.825028e-06	1.807354e-09	0.1	6.825028e-06	0.309993	0.1	6.825028e-06	1.224635e-06	0.1	6.825028e-06	1.808056e-09	0.1	6.825028e-06	7.189026e-11	0.1	6.825028e-06	3.658207e-10	0.1	6.825028e-06	7.051506e-17	0.1
8.086317e-06	0.3273466	0.1	8.086317e-06	3.853617e-106	0.1	8.086317e-06	6.55731e-10	0.1	8.086317e-06	7.842334e-06	0.1	8.086317e-06	3.992932e-06	0.1	8.086317e-06	5.732059e-06	0.1	8.086317e-06	2.123881e-09	0.1	8.086317e-06	0.3363166	0.1	8.086317e-06	1.32526e-06	0.1	8.086317e-06	2.121437e-09	0.1	8.086317e-06	9.033538e-11	0.1	8.086317e-06	4.304975e-10	0.1	8.086317e-06	9.988041e-17	0.1
9.347607e-06	0.2834908	0.1	9.347607e-06	4.106675e-106	0.1	9.347607e-06	7.014395e-10	0.1	9.347607e-06	8.352259e-06	0.1	9.347607e-06	4.252903e-06	0.1	9.347607e-06	6.105334e-06	0.1	9.347607e-06	2.444756e-09	0.1	9.347607e-06	0.3582438	0.1	9.347607e-06	1.407524e-06	0.1	9.347607e-06	2.43742e-09	0.1	9.347607e-06	1.097487e-10	0.1	9.347607e-06	4.96136e-10	0.1	9.347607e-06	1.342023e-16	0.1
1.071085e-05	0.2438809	0.1	1.071085e-05	4.335989e-106	0.1	1.071085e-05	7.426858e-10	0.1	1.071085e-05	8.812368e-06	0.1	1.071085e-05	4.487691e-06	0.1	1.071085e-05	6.442451e-06	0.1	1.071085e-05	2.797681e-09	0.1	1.071085e-05	0.3780482	0.1	1.071085e-05	1.480019e-06	0.1	1.071085e-05	2.782788e-09	0.1	1.071085e-05	1.316817e-10	0.1	1.071085e-05	5.683395e-10	0.1	1.071085e-05	1.764465e-16	0.1
1.222701e-05	0.2073362	0.1	1.222701e-05	4.548495e-106	0.1	1.222701e-05	7.806956e-10	0.1	1.222701e-05	9.236345e-06	0.1	1.222701e-05	4.704316e-06	0.1	1.222701e-05	6.753488e-06	0.1	1.222701e-05	3.198453e-09	0.1	1.222701e-05	0.39632	0.1	1.222701e-05	1.544682e-06	0.1	1.222701e-05	3.172028e-09	0.1	1.222701e-05	1.570964e-10	0.1	1.222701e-05	6.502531e-10	0.1	1.222701e-05	2.291147e-16	0.1
