Batch	m_SP	13	P1	W1	W2	W3	W4	W5	W6	R	P2	P3	P4	P5	P6																							
0.0	9.9999e-06	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1
9.472421e-09	9.999892000080001e-06	0.1	9.472421e-09	5.018933e-115	0.1	9.472421e-09	5.018933e-115	0.1	9.472421e-09	4.888272e-13	0.1	9.472421e-09	5.018933e-115	0.1	9.472421e-09	2.539245e-13	0.1	9.472421e-09	5.018933e-115	0.1	9.472421e-09	1.95097e-13	0.1	9.472421e-09	5.854396e-12	0.1	9.472421e-09	3.479694e-13	0.1	9.472421e-09	4.569049e-13	0.1	9.472421e-09	9.190412e-14	0.1	9.472421e-09	5.677673e-17	0.1
5.411491e-08	9.999856000440002e-06	0.1	5.411491e-08	2.867263e-114	0.1	5.411491e-08	2.867263e-114	0.1	5.411491e-08	1.901052e-12	0.1	5.411491e-08	2.867263e-114	0.1	5.411491e-08	5.563468e-13	0.1	5.411491e-08	2.867263e-114	0.1	5.411491e-08	1.235139e-12	0.1	5.411491e-08	3.386222e-11	0.1	5.411491e-08	2.144524e-12	0.1	5.411491e-08	3.379985e-12	0.1	5.411491e-08	5.644278e-13	0.1	5.411491e-08	3.251734e-16	0.1
1.361383e-07	9.99979100109e-06	0.1	1.361383e-07	7.213239e-114	0.1	1.361383e-07	7.213239e-114	0.1	1.361383e-07	2.760494e-12	0.1	1.361383e-07	7.213239e-114	0.1	1.361383e-07	5.887872e-13	0.1	1.361383e-07	7.213239e-114	0.1	1.361383e-07	3.217209e-12	0.1	1.361383e-07	8.556975e-11	0.1	1.361383e-07	5.537952e-12	0.1	1.361383e-07	1.024686e-11	0.1	1.361383e-07	1.455896e-12	0.1	1.361383e-07	8.188186e-16	0.1
2.830561e-07	9.99967300227e-06	0.1	2.830561e-07	1.499755e-113	0.1	2.830561e-07	1.499755e-113	0.1	2.830561e-07	2.986587e-12	0.1	2.830561e-07	1.499755e-113	0.1	2.830561e-07	5.907495e-13	0.1	2.830561e-07	1.499755e-113	0.1	2.830561e-07	6.775621e-12	0.1	2.830561e-07	1.782162e-10	0.1	2.830561e-07	1.16269e-11	0.1	2.830561e-07	2.36783e-11	0.1	2.830561e-07	3.055375e-12	0.1	2.830561e-07	1.703101e-15	0.1
5.893313e-07	9.99942800472e-06	0.1	5.893313e-07	3.122497e-113	0.1	5.893313e-07	3.122497e-113	0.1	5.893313e-07	3.008848e-12	0.1	5.893313e-07	3.122497e-113	0.1	5.893313e-07	5.906619e-13	0.1	5.893313e-07	3.122497e-113	0.1	5.893313e-07	1.419441e-11	0.1	5.893313e-07	3.713531e-10	0.1	5.893313e-07	2.432121e-11	0.1	5.893313e-07	5.206486e-11	0.1	5.893313e-07	6.389976e-12	0.1	5.893313e-07	3.546526e-15	0.1
1.661294e-06	9.998571013290001e-06	0.1	1.661294e-06	8.801767e-113	0.1	1.661294e-06	8.801767e-113	0.1	1.661294e-06	3.0086e-12	0.1	1.661294e-06	8.801767e-113	0.1	1.661294e-06	5.906267e-13	0.1	1.661294e-06	8.801767e-113	0.1	1.661294e-06	4.015922e-11	0.1	1.661294e-06	1.047289e-09	0.1	1.661294e-06	6.874924e-11	0.1	1.661294e-06	1.514795e-10	0.1	1.661294e-06	1.806061e-11	0.1	1.661294e-06	9.998322e-15	0.1
4.111495e-06	9.996611032890002e-06	0.1	4.111495e-06	2.178117e-112	0.1	4.111495e-06	2.178117e-112	0.1	4.111495e-06	3.008016e-12	0.1	4.111495e-06	2.178117e-112	0.1	4.111495e-06	5.906003e-13	0.1	4.111495e-06	2.178117e-112	0.1	4.111495e-06	9.950689e-11	0.1	4.111495e-06	2.592009e-09	0.1	4.111495e-06	1.702922e-10	0.1	4.111495e-06	3.786819e-10	0.1	4.111495e-06	4.473542e-11	0.1	4.111495e-06	2.474578e-14	0.1
9.624447e-06	9.99220407696e-06	0.1	9.624447e-06	5.097552e-112	0.1	9.624447e-06	5.097552e-112	0.1	9.624447e-06	3.006732e-12	0.1	9.624447e-06	5.097552e-112	0.1	9.624447e-06	5.908213e-13	0.1	9.624447e-06	5.097552e-112	0.1	9.624447e-06	2.33092e-10	0.1	9.624447e-06	6.065742e-09	0.1	9.624447e-06	3.987803e-10	0.1	9.624447e-06	8.897278e-10	0.1	9.624447e-06	1.047688e-10	0.1	9.624447e-06	5.794821e-14	0.1
2.065035e-05	9.98340116499e-06	0.1	2.065035e-05	1.093256e-111	0.1	2.065035e-05	1.093256e-111	0.1	2.065035e-05	3.004266e-12	0.1	2.065035e-05	1.093256e-111	0.1	2.065035e-05	5.924212e-13	0.1	2.065035e-05	1.093256e-111	0.1	2.065035e-05	5.009669e-10	0.1	2.065035e-05	1.30014e-08	0.1	2.065035e-05	8.56276e-10	0.1	2.065035e-05	1.911174e-09	0.1	2.065035e-05	2.250718e-10	0.1	2.065035e-05	1.245975e-13	0.1
4.270216e-05	9.96586334037e-06	0.1	4.270216e-05	2.258719e-111	0.1	4.270216e-05	2.258719e-111	0.1	4.270216e-05	2.999753e-12	0.1	4.270216e-05	2.258719e-111	0.1	4.270216e-05	6.002022e-13	0.1	4.270216e-05	2.258719e-111	0.1	4.270216e-05	1.043465e-09	0.1	4.270216e-05	2.679343e-08	0.1	4.270216e-05	1.776981e-09	0.1	4.270216e-05	3.951622e-09	0.1	4.270216e-05	4.680235e-10	0.1	4.270216e-05	2.601551e-13	0.1
