Batch	m_SP	7	P2_L	R	W4_L	W3	P1	P3	P4											
2.395677e-10	9.7134367846134e-06	0.1	2.395677e-10	2.131054e-08	0.1	2.395677e-10	6.259275e-08	0.1	2.395677e-10	2.857976e-10	0.1	2.395677e-10	1.636482e-07	0.1	2.395677e-10	2.483051e-08	0.1	2.395677e-10	7.250754e-11	0.1
5.185653e-10	9.405163130758e-06	0.1	5.185653e-10	4.539658e-08	0.1	5.185653e-10	1.333344e-07	0.1	5.185653e-10	6.088073e-10	0.1	5.185653e-10	3.485978e-07	0.1	5.185653e-10	5.289503e-08	0.1	5.185653e-10	1.544577e-10	0.1
1.17208e-09	8.720861602305601e-06	0.1	1.17208e-09	9.886737e-08	0.1	1.17208e-09	2.903679e-07	0.1	1.17208e-09	1.325846e-09	0.1	1.17208e-09	7.591362e-07	0.1	1.17208e-09	1.151983e-07	0.1	1.17208e-09	3.363832e-10	0.1
2.348408e-09	7.6122305722680005e-06	0.1	2.348408e-09	1.855094e-07	0.1	2.348408e-09	5.447804e-07	0.1	2.348408e-09	2.487586e-09	0.1	2.348408e-09	1.424208e-06	0.1	2.348408e-09	2.161532e-07	0.1	2.348408e-09	6.311587e-10	0.1
3.477314e-09	6.6811456752732e-06	0.1	3.477314e-09	2.582911e-07	0.1	3.477314e-09	7.58454e-07	0.1	3.477314e-09	3.463351e-09	0.1	3.477314e-09	1.982732e-06	0.1	3.477314e-09	3.00959e-07	0.1	3.477314e-09	8.787681e-10	0.1
4.339036e-09	6.0478927097189995e-06	0.1	4.339036e-09	3.078004e-07	0.1	4.339036e-09	9.037811e-07	0.1	4.339036e-09	4.127035e-09	0.1	4.339036e-09	2.362576e-06	0.1	4.339036e-09	3.586481e-07	0.1	4.339036e-09	1.047197e-09	0.1
5.521772e-09	5.275357608864e-06	0.1	5.521772e-09	3.682094e-07	0.1	5.521772e-09	1.081076e-06	0.1	5.521772e-09	4.936748e-09	0.1	5.521772e-09	2.82594e-06	0.1	5.521772e-09	4.290385e-07	0.1	5.521772e-09	1.2527e-09	0.1
7.198202e-09	4.3464565518719995e-06	0.1	7.198202e-09	4.408625e-07	0.1	7.198202e-09	1.294262e-06	0.1	7.198202e-09	5.910438e-09	0.1	7.198202e-09	3.383052e-06	0.1	7.198202e-09	5.13697e-07	0.1	7.198202e-09	1.499844e-09	0.1
9.494791e-09	3.3336453236885e-06	0.1	9.494791e-09	5.201022e-07	0.1	9.494791e-09	1.526712e-06	0.1	9.494791e-09	6.972203e-09	0.1	9.494791e-09	3.990429e-06	0.1	9.494791e-09	6.060321e-07	0.1	9.494791e-09	1.769378e-09	0.1
1.179138e-08	2.5569532745699998e-06	0.1	1.179138e-08	5.808885e-07	0.1	1.179138e-08	1.704977e-06	0.1	1.179138e-08	7.786539e-09	0.1	1.179138e-08	4.456157e-06	0.1	1.179138e-08	6.768654e-07	0.1	1.179138e-08	1.976129e-09	0.1
1.408797e-08	1.9612995817252404e-06	0.1	1.408797e-08	6.275203e-07	0.1	1.408797e-08	1.841694e-06	0.1	1.408797e-08	8.411136e-09	0.1	1.408797e-08	4.813293e-06	0.1	1.408797e-08	7.312057e-07	0.1	1.408797e-08	2.134728e-09	0.1
1.638456e-08	1.5044645342677599e-06	0.1	1.638456e-08	6.632946e-07	0.1	1.638456e-08	1.946552e-06	0.1	1.638456e-08	8.890224e-09	0.1	1.638456e-08	5.087173e-06	0.1	1.638456e-08	7.728943e-07	0.1	1.638456e-08	2.256393e-09	0.1
1.868115e-08	1.1540781931868e-06	0.1	1.868115e-08	6.907402e-07	0.1	1.868115e-08	2.026979e-06	0.1	1.868115e-08	9.257718e-09	0.1	1.868115e-08	5.297218e-06	0.1	1.868115e-08	8.048776e-07	0.1	1.868115e-08	2.349728e-09	0.1
2.097774e-08	8.8532500387716e-07	0.1	2.097774e-08	7.117966e-07	0.1	2.097774e-08	2.08867e-06	0.1	2.097774e-08	9.539622e-09	0.1	2.097774e-08	5.458313e-06	0.1	2.097774e-08	8.294158e-07	0.1	2.097774e-08	2.421331e-09	0.1
2.336999e-08	6.7172013329586e-07	0.1	2.336999e-08	7.28536e-07	0.1	2.336999e-08	2.137703e-06	0.1	2.336999e-08	9.763704e-09	0.1	2.336999e-08	5.586343e-06	0.1	2.336999e-08	8.489233e-07	0.1	2.336999e-08	2.478252e-09	0.1
