Batch	m_SP	7	P1	R	W4_L	W3	P2_L	P3	P4											
186.4006	9.840847590540001e-06	0.1	186.4006	2.115321e-11	0.1	186.4006	7.331164299999999e-08	0.1	186.4006	5.601051e-08	0.1	186.4006	2.9336715846e-08	0.1	186.4006	2.302401e-11	0.1	186.4006	5.354731e-13	0.1
382.6315	9.6765032663299e-06	0.1	382.6315	4.305935e-11	0.1	382.6315	1.49232761e-07	0.1	382.6315	1.140147e-07	0.1	382.6315	5.971764557e-08	0.1	382.6315	4.686754e-11	0.1	382.6315	1.090006e-12	0.1
775.0933	9.3560035034102e-06	0.1	775.0933	8.578023e-11	0.1	775.0933	2.9729252e-07	0.1	775.0933	2.271332e-07	0.1	775.0933	1.1896584848e-07	0.1	775.0933	9.336668e-11	0.1	775.0933	2.171444e-12	0.1
1481.524	8.8056181817784e-06	0.1	1481.524	1.591436e-10	0.1	1481.524	5.5155135e-07	0.1	1481.524	4.213884e-07	0.1	1481.524	2.2071126462e-07	0.1	1481.524	1.732184e-10	0.1	1481.524	4.028567e-12	0.1
2602.108	7.998208817763201e-06	0.1	2602.108	2.667668e-10	0.1	2602.108	9.2454595e-07	0.1	2602.108	7.063584e-07	0.1	2602.108	3.6997044738e-07	0.1	2602.108	2.903598e-10	0.1	2602.108	6.752945e-12	0.1
4273.682	6.9292905487416e-06	0.1	4273.682	4.092477e-10	0.1	4273.682	1.41834871e-06	0.1	4273.682	1.083626e-06	0.1	4273.682	5.6757274278e-07	0.1	4273.682	4.454418e-10	0.1	4273.682	1.035971e-11	0.1
6436.081	5.7555998388504e-06	0.1	6436.081	5.656944e-10	0.1	6436.081	1.960553e-06	0.1	6436.081	1.497874e-06	0.1	6436.081	7.845437488e-07	0.1	6436.081	6.157247e-10	0.1	6436.081	1.432001e-11	0.1
8813.414	4.6933323727760005e-06	0.1	8813.414	7.072891e-10	0.1	8813.414	2.4512845e-06	0.1	8813.414	1.872795e-06	0.1	8813.414	9.809169278e-07	0.1	8813.414	7.69842e-10	0.1	8813.414	1.790434e-11	0.1
12050.48	3.554900184672e-06	0.1	12050.48	8.59036e-10	0.1	12050.48	2.9772011e-06	0.1	12050.48	2.274598e-06	0.1	12050.48	1.191369786e-06	0.1	12050.48	9.350095e-10	0.1	12050.48	2.174567e-11	0.1
15287.55	2.6926113038812e-06	0.1	15287.55	9.739747e-10	0.1	15287.55	3.3755487e-06	0.1	15287.55	2.578939e-06	0.1	15287.55	1.3507748553e-06	0.1	15287.55	1.060113e-09	0.1	15287.55	2.465523e-11	0.1
18524.62	2.039482545681e-06	0.1	18524.62	1.061033e-09	0.1	18524.62	3.6772720000000004e-06	0.1	18524.62	2.809457e-06	0.1	18524.62	1.471514116e-06	0.1	18524.62	1.154872e-09	0.1	18524.62	2.685904e-11	0.1
21761.69	1.5447780803663999e-06	0.1	21761.69	1.126975e-09	0.1	21761.69	3.9058083e-06	0.1	21761.69	2.98406e-06	0.1	21761.69	1.5629662196e-06	0.1	21761.69	1.226645e-09	0.1	21761.69	2.852828e-11	0.1
24998.76	1.170071427014e-06	0.1	24998.76	1.176921e-09	0.1	24998.76	4.0789105e-06	0.1	24998.76	3.116311e-06	0.1	24998.76	1.6322354171000001e-06	0.1	24998.76	1.281009e-09	0.1	24998.76	2.979263e-11	0.1
28235.83	8.8625523069248e-07	0.1	28235.83	1.214753e-09	0.1	28235.83	4.210024e-06	0.1	28235.83	3.216483e-06	0.1	28235.83	1.6847026559000002e-06	0.1	28235.83	1.322186e-09	0.1	28235.83	3.075029e-11	0.1
31472.9	6.712822459058301e-07	0.1	31472.9	1.243407e-09	0.1	31472.9	4.3093347000000005e-06	0.1	31472.9	3.292356e-06	0.1	31472.9	1.7244426536999999e-06	0.1	31472.9	1.353375e-09	0.1	31472.9	3.147566e-11	0.1
34709.96	5.0845370017554e-07	0.1	34709.96	1.265112e-09	0.1	34709.96	4.3845558e-06	0.1	34709.96	3.349826e-06	0.1	34709.96	1.7545439541e-06	0.1	34709.96	1.376999e-09	0.1	34709.96	3.202508e-11	0.1
38470.79	3.6819345526596e-07	0.1	38470.79	1.283808e-09	0.1	38470.79	4.4493519e-06	0.1	38470.79	3.39933e-06	0.1	38470.79	1.7804725199000001e-06	0.1	38470.79	1.397348e-09	0.1	38470.79	3.249835e-11	0.1
42362.55	2.6364548894652004e-07	0.1	42362.55	1.297743e-09	0.1	42362.55	4.4976486e-06	0.1	42362.55	3.43623e-06	0.1	42362.55	1.7997989232e-06	0.1	42362.55	1.412516e-09	0.1	42362.55	3.285112e-11	0.1
46254.32	1.887837723252e-07	0.1	46254.32	1.307722e-09	0.1	46254.32	4.5322336e-06	0.1	46254.32	3.462652e-06	0.1	46254.32	1.8136383601e-06	0.1	46254.32	1.423378e-09	0.1	46254.32	3.310373e-11	0.1
50458.86	1.3159844712e-07	0.1	50458.86	1.315345e-09	0.1	50458.86	4.5586506e-06	0.1	50458.86	3.482835e-06	0.1	50458.86	1.8242102216e-06	0.1	50458.86	1.431674e-09	0.1	50458.86	3.329668e-11	0.1
