Batch	m_SP	7	P2_L	R	W4_L	W3	P1	P3	P4											
9.403649e-11	9.88380931986e-06	0.1	9.403649e-11	9.364343e-09	0.1	9.403649e-11	5.588071e-10	0.1	9.403649e-11	2.295576e-11	0.1	9.403649e-11	4.044531e-08	0.1	9.403649e-11	1.609341e-08	0.1	9.403649e-11	2.071128e-10	0.1
3.696849e-10	9.6908782094327e-06	0.1	3.696849e-10	3.645398e-08	0.1	3.696849e-10	2.175333e-09	0.1	3.696849e-10	8.936261e-11	0.1	3.696849e-10	1.574457e-07	0.1	3.696849e-10	6.264927e-08	0.1	3.696849e-10	8.062546e-10	0.1
8.236549e-10	9.3813146172776e-06	0.1	8.236549e-10	7.992092e-08	0.1	8.236549e-10	4.769085e-09	0.1	8.236549e-10	1.959142e-10	0.1	8.236549e-10	3.451744e-07	0.1	8.236549e-10	1.373512e-07	0.1	8.236549e-10	1.767599e-09	0.1
1.90279e-09	8.684578488516e-06	0.1	1.90279e-09	1.77756e-07	0.1	1.90279e-09	1.060681e-08	0.1	1.90279e-09	4.357295e-10	0.1	1.90279e-09	7.676875e-07	0.1	1.90279e-09	3.054906e-07	0.1	1.90279e-09	3.931322e-09	0.1
3.845232e-09	7.5583119810707995e-06	0.1	3.845232e-09	3.359171e-07	0.1	3.845232e-09	2.004325e-08	0.1	3.845232e-09	8.233853e-10	0.1	3.845232e-09	1.450647e-06	0.1	3.845232e-09	5.773091e-07	0.1	3.845232e-09	7.429013e-09	0.1
5.699308e-09	6.619854711932801e-06	0.1	5.699308e-09	4.677157e-07	0.1	5.699308e-09	2.790595e-08	0.1	5.699308e-09	1.146394e-09	0.1	5.699308e-09	2.01969e-06	0.1	5.699308e-09	8.038235e-07	0.1	5.699308e-09	1.03435e-08	0.1
7.097093e-09	5.9902338205041e-06	0.1	7.097093e-09	5.561471e-07	0.1	7.097093e-09	3.318101e-08	0.1	7.097093e-09	1.363102e-09	0.1	7.097093e-09	2.401451e-06	0.1	7.097093e-09	9.558069e-07	0.1	7.097093e-09	1.229889e-08	0.1
8.999213e-09	5.228547126254999e-06	0.1	8.999213e-09	6.631351e-07	0.1	8.999213e-09	3.956244e-08	0.1	8.999213e-09	1.625264e-09	0.1	8.999213e-09	2.863269e-06	0.1	8.999213e-09	1.139685e-06	0.1	8.999213e-09	1.466446e-08	0.1
1.173773e-08	4.2988529652406e-06	0.1	1.173773e-08	7.937338e-07	0.1	1.173773e-08	4.735124e-08	0.1	1.173773e-08	1.945247e-09	0.1	1.173773e-08	3.426922e-06	0.1	1.173773e-08	1.364144e-06	0.1	1.173773e-08	1.755188e-08	0.1
1.554171e-08	3.2753061152999996e-06	0.1	1.554171e-08	9.37534e-07	0.1	1.554171e-08	5.592606e-08	0.1	1.554171e-08	2.297528e-09	0.1	1.554171e-08	4.047432e-06	0.1	1.554171e-08	1.611298e-06	0.1	1.554171e-08	2.073086e-08	0.1
1.934569e-08	2.4955220625646502e-06	0.1	1.934569e-08	1.047102e-06	0.1	1.934569e-08	6.245854e-08	0.1	1.934569e-08	2.565907e-09	0.1	1.934569e-08	4.520128e-06	0.1	1.934569e-08	1.799619e-06	0.1	1.934569e-08	2.315282e-08	0.1
2.314967e-08	1.901428061585e-06	0.1	2.314967e-08	1.130588e-06	0.1	2.314967e-08	6.743528e-08	0.1	2.314967e-08	2.770374e-09	0.1	2.314967e-08	4.880237e-06	0.1	2.314967e-08	1.943115e-06	0.1	2.314967e-08	2.499808e-08	0.1
2.695365e-08	1.4487936957236602e-06	0.1	2.695365e-08	1.194203e-06	0.1	2.695365e-08	7.122691e-08	0.1	2.695365e-08	2.926154e-09	0.1	2.695365e-08	5.154583e-06	0.1	2.695365e-08	2.052457e-06	0.1	2.695365e-08	2.640401e-08	0.1
3.075763e-08	1.10392773474114e-06	0.1	3.075763e-08	1.242676e-06	0.1	3.075763e-08	7.411571e-08	0.1	3.075763e-08	3.044842e-09	0.1	3.075763e-08	5.363598e-06	0.1	3.075763e-08	2.135774e-06	0.1	3.075763e-08	2.747521e-08	0.1
3.456161e-08	8.4116565615624e-07	0.1	3.456161e-08	1.279612e-06	0.1	3.456161e-08	7.631671e-08	0.1	3.456161e-08	3.135272e-09	0.1	3.456161e-08	5.522844e-06	0.1	3.456161e-08	2.199263e-06	0.1	3.456161e-08	2.829141e-08	0.1
3.836559e-08	6.4095635781016e-07	0.1	3.836559e-08	1.307758e-06	0.1	3.836559e-08	7.799372e-08	0.1	3.836559e-08	3.204175e-09	0.1	3.836559e-08	5.644175e-06	0.1	3.836559e-08	2.247641e-06	0.1	3.836559e-08	2.891332e-08	0.1
4.280625e-08	4.6668465250317006e-07	0.1	4.280625e-08	1.332259e-06	0.1	4.280625e-08	7.945343e-08	0.1	4.280625e-08	3.26415e-09	0.1	4.280625e-08	5.749783e-06	0.1	4.280625e-08	2.289756e-06	0.1	4.280625e-08	2.945467e-08	0.1
4.740608e-08	3.3595906166495997e-07	0.1	4.740608e-08	1.350639e-06	0.1	4.740608e-08	8.054838e-08	0.1	4.740608e-08	3.309139e-09	0.1	4.740608e-08	5.828998e-06	0.1	4.740608e-08	2.321351e-06	0.1	4.740608e-08	2.986075e-08	0.1
5.20059e-08	2.4185519135985596e-07	0.1	5.20059e-08	1.363871e-06	0.1	5.20059e-08	8.133658e-08	0.1	5.20059e-08	3.341524e-09	0.1	5.20059e-08	5.88602e-06	0.1	5.20059e-08	2.344096e-06	0.1	5.20059e-08	3.015308e-08	0.1
5.679993e-08	1.7171351209313998e-07	0.1	5.679993e-08	1.373735e-06	0.1	5.679993e-08	8.192406e-08	0.1	5.679993e-08	3.365662e-09	0.1	5.679993e-08	5.928521e-06	0.1	5.679993e-08	2.361051e-06	0.1	5.679993e-08	3.037098e-08	0.1
6.237075e-08	1.15334061294167e-07	0.1	6.237075e-08	1.381664e-06	0.1	6.237075e-08	8.239627e-08	0.1	6.237075e-08	3.385065e-09	0.1	6.237075e-08	5.962681e-06	0.1	6.237075e-08	2.37468e-06	0.1	6.237075e-08	3.054613e-08	0.1
