Batch	m_SP	4	W1_L	Pr1	Pr2	Pr3					
0.0	1.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1
2.234504e-12	1.0	0.1	2.234504e-12	0.0	0.1	2.234504e-12	0.0	0.1	2.234504e-12	0.0	0.1
1.185601e-08	1.0	0.1	1.185601e-08	0.0	0.1	1.185601e-08	0.0	0.1	1.185601e-08	0.0	0.1
9.307576e-08	1.0	0.1	9.307576e-08	0.0	0.1	9.307576e-08	0.0	0.1	9.307576e-08	0.0	0.1
2.445555e-07	1.0	0.1	2.445555e-07	0.0	0.1	2.445555e-07	0.0	0.1	2.445555e-07	0.0	0.1
5.164905e-07	1.0	0.1	5.164905e-07	0.0	0.1	5.164905e-07	0.0	0.1	5.164905e-07	0.0	0.1
8.970924e-07	1.0	0.1	8.970924e-07	0.0	0.1	8.970924e-07	0.0	0.1	8.970924e-07	0.0	0.1
1.277694e-06	1.0	0.1	1.277694e-06	0.0	0.1	1.277694e-06	0.0	0.1	1.277694e-06	0.0	0.1
2.028612e-06	1.0	0.1	2.028612e-06	0.0	0.1	2.028612e-06	0.0	0.1	2.028612e-06	0.0	0.1
3.380265e-06	1.0	0.1	3.380265e-06	0.0	0.1	3.380265e-06	0.0	0.1	3.380265e-06	0.0	0.1
5.086407e-06	1.0	0.1	5.086407e-06	0.0	0.1	5.086407e-06	0.0	0.1	5.086407e-06	0.0	0.1
7.099008e-06	1.0	0.1	7.099008e-06	0.0	0.1	7.099008e-06	0.0	0.1	7.099008e-06	0.0	0.1
9.729917e-06	1.0	0.1	9.729917e-06	0.0	0.1	9.729917e-06	0.0	0.1	9.729917e-06	0.0	0.1
1.236083e-05	1.0	0.1	1.236083e-05	0.0	0.1	1.236083e-05	0.0	0.1	1.236083e-05	0.0	0.1
1.499174e-05	1.0	0.1	1.499174e-05	0.0	0.1	1.499174e-05	0.0	0.1	1.499174e-05	0.0	0.1
1.762264e-05	1.0	0.1	1.762264e-05	0.0	0.1	1.762264e-05	0.0	0.1	1.762264e-05	0.0	0.1
2.025355e-05	1.0	0.1	2.025355e-05	0.0	0.1	2.025355e-05	0.0	0.1	2.025355e-05	0.0	0.1
2.288446e-05	1.0	0.1	2.288446e-05	0.0	0.1	2.288446e-05	0.0	0.1	2.288446e-05	0.0	0.1
2.551537e-05	1.0	0.1	2.551537e-05	0.0	0.1	2.551537e-05	0.0	0.1	2.551537e-05	0.0	0.1
2.814628e-05	1.0	0.1	2.814628e-05	0.0	0.1	2.814628e-05	0.0	0.1	2.814628e-05	0.0	0.1
