Batch	m_SP	4	Pr1	W1	Pr2	Pr3					
0.0007449027	9.814337855640001e-06	0.1	0.0007449027	1.624486e-07	0.1	0.0007449027	8.625004e-09	0.1	0.0007449027	1.446401e-08	0.1
0.001518056	9.62539574508e-06	0.1	0.001518056	3.278835e-07	0.1	0.001518056	1.740809e-08	0.1	0.001518056	2.919294e-08	0.1
0.002843461	9.309915968899e-06	0.1	0.002843461	6.041104e-07	0.1	0.002843461	3.207322e-08	0.1	0.002843461	5.378587e-08	0.1
0.00505247	8.8069290491182e-06	0.1	0.00505247	1.044517e-06	0.1	0.00505247	5.545478e-08	0.1	0.00505247	9.299594e-08	0.1
0.009411309	7.8927457038819e-06	0.1	0.009411309	1.844958e-06	0.1	0.009411309	9.795093e-08	0.1	0.009411309	1.642605e-07	0.1
0.01584261	6.7143121704272e-06	0.1	0.01584261	2.876772e-06	0.1	0.01584261	1.527309e-07	0.1	0.01584261	2.561246e-07	0.1
0.02279203	5.6378998014305005e-06	0.1	0.02279203	3.819259e-06	0.1	0.02279203	2.027683e-07	0.1	0.02279203	3.400357e-07	0.1
0.03203682	4.4685731857553e-06	0.1	0.03203682	4.8431e-06	0.1	0.03203682	2.57125e-07	0.1	0.03203682	4.311899e-07	0.1
0.04281186	3.4080891922391998e-06	0.1	0.04281186	5.771641e-06	0.1	0.04281186	3.064221e-07	0.1	0.04281186	5.138594e-07	0.1
0.0535869	2.5992796675427998e-06	0.1	0.0535869	6.47982e-06	0.1	0.0535869	3.440199e-07	0.1	0.0535869	5.769097e-07	0.1
0.06436194	1.9824171931709997e-06	0.1	0.06436194	7.019934e-06	0.1	0.06436194	3.726951e-07	0.1	0.06436194	6.249969e-07	0.1
0.07513699	1.5119482171885e-06	0.1	0.07513699	7.431868e-06	0.1	0.07513699	3.94565e-07	0.1	0.07513699	6.616721e-07	0.1
0.08591203	1.1531322000905e-06	0.1	0.08591203	7.746041e-06	0.1	0.08591203	4.112447e-07	0.1	0.08591203	6.896434e-07	0.1
0.09668707	8.7947033777089e-07	0.1	0.09668707	7.985655e-06	0.1	0.09668707	4.23966e-07	0.1	0.09668707	7.109766e-07	0.1
0.1074621	6.707539874712e-07	0.1	0.1074621	8.168403e-06	0.1	0.1074621	4.336683e-07	0.1	0.1074621	7.27247e-07	0.1
0.1182372	5.1157037034768e-07	0.1	0.1182372	8.307781e-06	0.1	0.1182372	4.41068e-07	0.1	0.1182372	7.396561e-07	0.1
0.1303322	3.7742767276272e-07	0.1	0.1303322	8.425234e-06	0.1	0.1303322	4.473037e-07	0.1	0.1303322	7.501131e-07	0.1
0.1433073	2.7236594946720005e-07	0.1	0.1433073	8.517225e-06	0.1	0.1433073	4.521876e-07	0.1	0.1433073	7.583031e-07	0.1
0.1562823	1.9654949862096e-07	0.1	0.1562823	8.583608e-06	0.1	0.1562823	4.557119e-07	0.1	0.1562823	7.642134e-07	0.1
0.1692574	1.4183751140208e-07	0.1	0.1692574	8.631513e-06	0.1	0.1692574	4.582552e-07	0.1	0.1692574	7.684784e-07	0.1
