Batch	m_SP	4	T4a_L	T1a_L	N1a_L	N7a_L					
4.447553e-13	0.9999996	0.1	4.447553e-13	1.6137303099999998e-10	0.1	4.447553e-13	1.3748308200000001e-12	0.1	4.447553e-13	1.65775932e-07	0.1
3.386464e-11	0.99996633	0.1	3.386464e-11	1.23353723e-08	0.1	3.386464e-11	1.04882438e-10	0.1	3.386464e-11	1.26222515e-05	0.1
1.273042e-10	0.9998732	0.1	1.273042e-10	4.6877905e-08	0.1	1.273042e-10	3.96374237e-10	0.1	1.273042e-10	4.7446519e-05	0.1
2.455507e-10	0.9997555300000001	0.1	2.455507e-10	9.166307000000001e-08	0.1	2.455507e-10	7.6966886e-10	0.1	2.455507e-10	9.150901099999999e-05	0.1
5.190984e-10	0.9994835799999999	0.1	5.190984e-10	1.99905507e-07	0.1	5.190984e-10	1.65212924e-09	0.1	5.190984e-10	0.000193406508	0.1
7.926462e-10	0.9992119199999999	0.1	7.926462e-10	3.1471042699999995e-07	0.1	7.926462e-10	2.5609460199999996e-09	0.1	7.926462e-10	0.000295245914	0.1
1.219264e-09	0.99878913	0.1	1.219264e-09	5.0709034e-07	0.1	1.219264e-09	4.03086551e-09	0.1	1.219264e-09	0.00045393053	0.1
1.723333e-09	0.99829075	0.1	1.723333e-09	7.5575413e-07	0.1	1.723333e-09	5.8500833999999996e-09	0.1	1.723333e-09	0.00064115098	0.1
2.279035e-09	0.99774299	0.1	2.279035e-09	1.05728986e-06	0.1	2.279035e-09	7.9589857e-09	0.1	2.279035e-09	0.0008471295	0.1
2.834738e-09	0.9971971900000001	0.1	2.834738e-09	1.3881666399999998e-06	0.1	2.834738e-09	1.01760429e-08	0.1	2.834738e-09	0.00105258021	0.1
3.504998e-09	0.99654181	0.1	3.504998e-09	1.8270868500000002e-06	0.1	3.504998e-09	1.29936497e-08	0.1	3.504998e-09	0.00129955546	0.1
4.263401e-09	0.9958045900000001	0.1	4.263401e-09	2.37728628e-06	0.1	4.263401e-09	1.63702651e-08	0.1	4.263401e-09	0.00157772942	0.1
5.115044e-09	0.9949821600000001	0.1	5.115044e-09	3.06422202e-06	0.1	5.115044e-09	2.0399230900000002e-08	0.1	5.115044e-09	0.00188822358	0.1
6.104606e-09	0.99403511	0.1	6.104606e-09	3.955893190000001e-06	0.1	6.104606e-09	2.53933865e-08	0.1	6.104606e-09	0.00224611237	0.1
7.26951e-09	0.9929330000000001	0.1	7.26951e-09	5.1365211e-06	0.1	7.26951e-09	3.16985822e-08	0.1	7.26951e-09	0.00266284087	0.1
8.588375e-09	0.99170324	0.1	8.588375e-09	6.646614479999999e-06	0.1	8.588375e-09	3.93849676e-08	0.1	8.588375e-09	0.00312781584	0.1
1.007243e-08	0.99034489	0.1	1.007243e-08	8.5685443e-06	0.1	1.007243e-08	4.871581700000001e-08	0.1	1.007243e-08	0.00364118825	0.1
1.190867e-08	0.9887046	0.1	1.190867e-08	1.12752254e-05	0.1	1.190867e-08	6.1233078e-08	0.1	1.190867e-08	0.0042601418000000005	0.1
1.401436e-08	0.9868837	0.1	1.401436e-08	1.4826947e-05	0.1	1.401436e-08	7.686201200000001e-08	0.1	1.401436e-08	0.0049452365	0.1
1.629967e-08	0.98498528	0.1	1.629967e-08	1.9219646800000004e-05	0.1	1.629967e-08	9.529224499999999e-08	0.1	1.629967e-08	0.0056559714	0.1
1.904907e-08	0.9828153900000001	0.1	1.904907e-08	2.52351043e-05	0.1	1.904907e-08	1.19366535e-07	0.1	1.904907e-08	0.0064621959	0.1
2.179846e-08	0.9807750700000001	0.1	2.179846e-08	3.20291945e-05	0.1	2.179846e-08	1.4536574700000001e-07	0.1	2.179846e-08	0.0072122409999999994	0.1
2.477064e-08	0.9787177100000002	0.1	2.477064e-08	4.022013310000001e-05	0.1	2.477064e-08	1.7545117200000002e-07	0.1	2.477064e-08	0.0079581676	0.1
2.807701e-08	0.97660892	0.1	2.807701e-08	5.03211813e-05	0.1	2.807701e-08	2.1110269700000002e-07	0.1	2.807701e-08	0.0087087613	0.1
3.247642e-08	0.9740865999999998	0.1	3.247642e-08	6.52843537e-05	0.1	3.247642e-08	2.61688006e-07	0.1	3.247642e-08	0.0095821867	0.1
3.687583e-08	0.9718671999999999	0.1	3.687583e-08	8.1861169e-05	0.1	3.687583e-08	3.1538746300000003e-07	0.1	3.687583e-08	0.0103219823	0.1
4.127524e-08	0.9699212399999998	0.1	4.127524e-08	9.9913337e-05	0.1	4.127524e-08	3.71754939e-07	0.1	4.127524e-08	0.0109415782	0.1
4.567464e-08	0.96821709	0.1	4.567464e-08	0.00011930420700000001	0.1	4.567464e-08	4.30423069e-07	0.1	4.567464e-08	0.0114559023	0.1
5.007405e-08	0.96672294	0.1	5.007405e-08	0.000139901252	0.1	5.007405e-08	4.910921230000001e-07	0.1	5.007405e-08	0.011879949300000001	0.1
5.447346e-08	0.96540855	0.1	5.447346e-08	0.000161577397	0.1	5.447346e-08	5.53517822e-07	0.1	5.447346e-08	0.012227847699999999	0.1
5.887287e-08	0.96424741	0.1	5.887287e-08	0.000184211973	0.1	5.887287e-08	6.1749722e-07	0.1	5.887287e-08	0.012512335000000001	0.1
6.327228e-08	0.96321544	0.1	6.327228e-08	0.00020769096999999999	0.1	6.327228e-08	6.8285824e-07	0.1	6.327228e-08	0.0127445412	0.1
6.803193e-08	0.9622208	0.1	6.803193e-08	0.000233919745	0.1	6.803193e-08	7.549525400000001e-07	0.1	6.803193e-08	0.012947837	0.1
