Batch	m_SP	8	W1_L	R	P1	P2	P3	P4	P5	P6													
0.0	0.99999991	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1
8.924511e-08	1.0	0.1	8.924511e-08	0.0	0.1	8.924511e-08	0.0	0.1	8.924511e-08	0.0	0.1	8.924511e-08	0.0	0.1	8.924511e-08	0.0	0.1	8.924511e-08	0.0	0.1	8.924511e-08	0.0	0.1
5.994234e-06	0.9999999099999999	0.1	5.994234e-06	0.0	0.1	5.994234e-06	0.0	0.1	5.994234e-06	0.0	0.1	5.994234e-06	0.0	0.1	5.994234e-06	0.0	0.1	5.994234e-06	0.0	0.1	5.994234e-06	0.0	0.1
2.274123e-05	0.9999999399999999	0.1	2.274123e-05	0.0	0.1	2.274123e-05	0.0	0.1	2.274123e-05	0.0	0.1	2.274123e-05	0.0	0.1	2.274123e-05	0.0	0.1	2.274123e-05	0.0	0.1	2.274123e-05	0.0	0.1
4.28821e-05	0.99999994	0.1	4.28821e-05	0.0	0.1	4.28821e-05	0.0	0.1	4.28821e-05	0.0	0.1	4.28821e-05	0.0	0.1	4.28821e-05	0.0	0.1	4.28821e-05	0.0	0.1	4.28821e-05	0.0	0.1
8.445826e-05	0.99999998	0.1	8.445826e-05	0.0	0.1	8.445826e-05	0.0	0.1	8.445826e-05	0.0	0.1	8.445826e-05	0.0	0.1	8.445826e-05	0.0	0.1	8.445826e-05	0.0	0.1	8.445826e-05	0.0	0.1
0.0001318495	0.99999988	0.1	0.0001318495	0.0	0.1	0.0001318495	0.0	0.1	0.0001318495	0.0	0.1	0.0001318495	0.0	0.1	0.0001318495	0.0	0.1	0.0001318495	0.0	0.1	0.0001318495	0.0	0.1
0.0001831175	0.99999996	0.1	0.0001831175	0.0	0.1	0.0001831175	0.0	0.1	0.0001831175	0.0	0.1	0.0001831175	0.0	0.1	0.0001831175	0.0	0.1	0.0001831175	0.0	0.1	0.0001831175	0.0	0.1
0.0002343854	0.99999988	0.1	0.0002343854	0.0	0.1	0.0002343854	0.0	0.1	0.0002343854	0.0	0.1	0.0002343854	0.0	0.1	0.0002343854	0.0	0.1	0.0002343854	0.0	0.1	0.0002343854	0.0	0.1
0.0002969572	0.99999997	0.1	0.0002969572	0.0	0.1	0.0002969572	0.0	0.1	0.0002969572	0.0	0.1	0.0002969572	0.0	0.1	0.0002969572	0.0	0.1	0.0002969572	0.0	0.1	0.0002969572	0.0	0.1
0.0003621667	0.9999999999999999	0.1	0.0003621667	0.0	0.1	0.0003621667	0.0	0.1	0.0003621667	0.0	0.1	0.0003621667	0.0	0.1	0.0003621667	0.0	0.1	0.0003621667	0.0	0.1	0.0003621667	0.0	0.1
0.0004379276	0.99999989	0.1	0.0004379276	0.0	0.1	0.0004379276	0.0	0.1	0.0004379276	0.0	0.1	0.0004379276	0.0	0.1	0.0004379276	0.0	0.1	0.0004379276	0.0	0.1	0.0004379276	0.0	0.1
0.0005534716	0.9999999899999998	0.1	0.0005534716	0.0	0.1	0.0005534716	0.0	0.1	0.0005534716	0.0	0.1	0.0005534716	0.0	0.1	0.0005534716	0.0	0.1	0.0005534716	0.0	0.1	0.0005534716	0.0	0.1
0.0006937907	0.99999999	0.1	0.0006937907	0.0	0.1	0.0006937907	0.0	0.1	0.0006937907	0.0	0.1	0.0006937907	0.0	0.1	0.0006937907	0.0	0.1	0.0006937907	0.0	0.1	0.0006937907	0.0	0.1
0.0008563537	0.99999993	0.1	0.0008563537	0.0	0.1	0.0008563537	0.0	0.1	0.0008563537	0.0	0.1	0.0008563537	0.0	0.1	0.0008563537	0.0	0.1	0.0008563537	0.0	0.1	0.0008563537	0.0	0.1
0.001018917	0.9999999099999999	0.1	0.001018917	0.0	0.1	0.001018917	0.0	0.1	0.001018917	0.0	0.1	0.001018917	0.0	0.1	0.001018917	0.0	0.1	0.001018917	0.0	0.1	0.001018917	0.0	0.1
0.001207813	1.0	0.1	0.001207813	0.0	0.1	0.001207813	0.0	0.1	0.001207813	0.0	0.1	0.001207813	0.0	0.1	0.001207813	0.0	0.1	0.001207813	0.0	0.1	0.001207813	0.0	0.1
0.001421189	0.99999995	0.1	0.001421189	0.0	0.1	0.001421189	0.0	0.1	0.001421189	0.0	0.1	0.001421189	0.0	0.1	0.001421189	0.0	0.1	0.001421189	0.0	0.1	0.001421189	0.0	0.1
