Batch	m_SP	7	W3	R	W4_L	P1	P2_L	P3	P4											
5.214194e-06	0.9896059	0.1	5.214194e-06	9.523582e-07	0.1	5.214194e-06	6.950215e-06	0.1	5.214194e-06	0.005024463	0.1	5.214194e-06	8.7690117e-06	0.1	5.214194e-06	1.009278e-06	0.1	5.214194e-06	8.641855e-05	0.1
5.827834e-06	0.9884036	0.1	5.827834e-06	1.063481e-06	0.1	5.827834e-06	7.76308e-06	0.1	5.827834e-06	0.005612263	0.1	5.827834e-06	9.7921958e-06	0.1	5.827834e-06	1.127042e-06	0.1	5.827834e-06	9.650148e-05	0.1
6.570441e-06	0.9869513	0.1	6.570441e-06	1.197688e-06	0.1	6.570441e-06	8.74484e-06	0.1	6.570441e-06	0.006322498	0.1	6.570441e-06	1.1027931800000001e-05	0.1	6.570441e-06	1.269269e-06	0.1	6.570441e-06	0.000108679	0.1
7.344537e-06	0.9854406	0.1	7.344537e-06	1.337272e-06	0.1	7.344537e-06	9.765955e-06	0.1	7.344537e-06	0.007061533	0.1	7.344537e-06	1.2313180400000001e-05	0.1	7.344537e-06	1.417195e-06	0.1	7.344537e-06	0.0001213444	0.1
8.244591e-06	0.9836881	0.1	8.244591e-06	1.499167e-06	0.1	8.244591e-06	1.09503e-05	0.1	8.244591e-06	0.007919092	0.1	8.244591e-06	1.38038582e-05	0.1	8.244591e-06	1.588765e-06	0.1	8.244591e-06	0.0001360342	0.1
9.291574e-06	0.9816549	0.1	9.291574e-06	1.686948e-06	0.1	9.291574e-06	1.232403e-05	0.1	9.291574e-06	0.008914252	0.1	9.291574e-06	1.5532904e-05	0.1	9.291574e-06	1.787769e-06	0.1	9.291574e-06	0.0001530729	0.1
1.048028e-05	0.9793536	0.1	1.048028e-05	1.899445e-06	0.1	1.048028e-05	1.387857e-05	0.1	1.048028e-05	0.01004093	0.1	1.048028e-05	1.74895065e-05	0.1	1.048028e-05	2.012966e-06	0.1	1.048028e-05	0.0001723542	0.1
1.182646e-05	0.9767566	0.1	1.182646e-05	2.139195e-06	0.1	1.182646e-05	1.56325e-05	0.1	1.182646e-05	0.0113127	0.1	1.182646e-05	1.96970555e-05	0.1	1.182646e-05	2.267044e-06	0.1	1.182646e-05	0.0001941084	0.1
1.359088e-05	0.9733676	0.1	1.359088e-05	2.451994e-06	0.1	1.359088e-05	1.792083e-05	0.1	1.359088e-05	0.01297276	0.1	1.359088e-05	2.25772209e-05	0.1	1.359088e-05	2.598537e-06	0.1	1.359088e-05	0.0002224907	0.1
1.577363e-05	0.9691982	0.1	1.577363e-05	2.836717e-06	0.1	1.577363e-05	2.073534e-05	0.1	1.577363e-05	0.01501549	0.1	1.577363e-05	2.61196328e-05	0.1	1.577363e-05	3.006252e-06	0.1	1.577363e-05	0.0002573992	0.1
1.839496e-05	0.9642253	0.1	1.839496e-05	3.295498e-06	0.1	1.839496e-05	2.409166e-05	0.1	1.839496e-05	0.01745252	0.1	1.839496e-05	3.03439638e-05	0.1	1.839496e-05	3.492451e-06	0.1	1.839496e-05	0.0002990276	0.1
2.165503e-05	0.9580923	0.1	2.165503e-05	3.86119e-06	0.1	2.165503e-05	2.823011e-05	0.1	2.165503e-05	0.02045858	0.1	2.165503e-05	3.5552695200000006e-05	0.1	2.165503e-05	4.091951e-06	0.1	2.165503e-05	0.0003503567	0.1
2.491511e-05	0.9520164	0.1	2.491511e-05	4.421538e-06	0.1	2.491511e-05	3.232949e-05	0.1	2.491511e-05	0.02343709	0.1	2.491511e-05	4.0712222999999996e-05	0.1	2.491511e-05	4.685787e-06	0.1	2.491511e-05	0.0004012009	0.1
2.858803e-05	0.9452389	0.1	2.858803e-05	5.046535e-06	0.1	2.858803e-05	3.690182e-05	0.1	2.858803e-05	0.02675988	0.1	2.858803e-05	4.646701e-05	0.1	2.858803e-05	5.348136e-06	0.1	2.858803e-05	0.0004579111	0.1
3.253617e-05	0.9380327	0.1	3.253617e-05	5.711019e-06	0.1	3.253617e-05	4.176304e-05	0.1	3.253617e-05	0.03029307	0.1	3.253617e-05	5.2585401e-05	0.1	3.253617e-05	6.052332e-06	0.1	3.253617e-05	0.0005182043	0.1
3.681731e-05	0.9303102	0.1	3.681731e-05	6.423086e-06	0.1	3.681731e-05	4.697236e-05	0.1	3.681731e-05	0.03407959	0.1	3.681731e-05	5.9141901999999996e-05	0.1	3.681731e-05	6.806954e-06	0.1	3.681731e-05	0.0005828149	0.1
