Batch	m_SP	3	W4_L	W3	P1	
8.318444000000e+05	9.897921930000e-01	1.000000000000e-01	8.318444000000e+05	5.238305000000e-05	1.000000000000e-01	8.318444000000e+05	4.430902000000e-03	1.000000000000e-01
9.239383000000e+05	9.887844350000e-01	1.000000000000e-01	9.239383000000e+05	5.757961000000e-05	1.000000000000e-01	9.239383000000e+05	4.931452000000e-03	1.000000000000e-01
1.016032000000e+06	9.877783800000e-01	1.000000000000e-01	1.016032000000e+06	6.266488000000e-05	1.000000000000e-01	1.016032000000e+06	5.431108000000e-03	1.000000000000e-01
1.116714000000e+06	9.866804090000e-01	1.000000000000e-01	1.116714000000e+06	6.809970000000e-05	1.000000000000e-01	1.116714000000e+06	5.976339000000e-03	1.000000000000e-01
1.145106000000e+06	9.863711240000e-01	1.000000000000e-01	1.145106000000e+06	6.960910000000e-05	1.000000000000e-01	1.145106000000e+06	6.129895000000e-03	1.000000000000e-01
1.196462000000e+06	9.858121260000e-01	1.000000000000e-01	1.196462000000e+06	7.231391000000e-05	1.000000000000e-01	1.196462000000e+06	6.407445000000e-03	1.000000000000e-01
1.284207000000e+06	9.848581350000e-01	1.000000000000e-01	1.284207000000e+06	7.686002000000e-05	1.000000000000e-01	1.284207000000e+06	6.881008000000e-03	1.000000000000e-01
1.371952000000e+06	9.839056470000e-01	1.000000000000e-01	1.371952000000e+06	8.131291000000e-05	1.000000000000e-01	1.371952000000e+06	7.353762000000e-03	1.000000000000e-01
1.481352000000e+06	9.827202680000e-01	1.000000000000e-01	1.481352000000e+06	8.673695000000e-05	1.000000000000e-01	1.481352000000e+06	7.942060000000e-03	1.000000000000e-01
1.605190000000e+06	9.813811960000e-01	1.000000000000e-01	1.605190000000e+06	9.270962000000e-05	1.000000000000e-01	1.605190000000e+06	8.606479000000e-03	1.000000000000e-01
1.741845000000e+06	9.799070570000e-01	1.000000000000e-01	1.741845000000e+06	9.910005000000e-05	1.000000000000e-01	1.741845000000e+06	9.337801000000e-03	1.000000000000e-01
1.873508000000e+06	9.784900890000e-01	1.000000000000e-01	1.873508000000e+06	1.050639000000e-04	1.000000000000e-01	1.873508000000e+06	1.004056000000e-02	1.000000000000e-01
1.925943000000e+06	9.779267860000e-01	1.000000000000e-01	1.925943000000e+06	1.073874000000e-04	1.000000000000e-01	1.925943000000e+06	1.031993000000e-02	1.000000000000e-01
1.953113000000e+06	9.776350220000e-01	1.000000000000e-01	1.953113000000e+06	1.085800000000e-04	1.000000000000e-01	1.953113000000e+06	1.046457000000e-02	1.000000000000e-01
1.996095000000e+06	9.771738460000e-01	1.000000000000e-01	1.996095000000e+06	1.104510000000e-04	1.000000000000e-01	1.996095000000e+06	1.069324000000e-02	1.000000000000e-01
2.065956000000e+06	9.764251120000e-01	1.000000000000e-01	2.065956000000e+06	1.134514000000e-04	1.000000000000e-01	2.065956000000e+06	1.106450000000e-02	1.000000000000e-01
2.144855000000e+06	9.755804580000e-01	1.000000000000e-01	2.144855000000e+06	1.167803000000e-04	1.000000000000e-01	2.144855000000e+06	1.148317000000e-02	1.000000000000e-01
2.212482000000e+06	9.748575550000e-01	1.000000000000e-01	2.212482000000e+06	1.195841000000e-04	1.000000000000e-01	2.212482000000e+06	1.184152000000e-02	1.000000000000e-01
2.268838000000e+06	9.742557040000e-01	1.000000000000e-01	2.268838000000e+06	1.218862000000e-04	1.000000000000e-01	2.268838000000e+06	1.213978000000e-02	1.000000000000e-01
2.336466000000e+06	9.735343040000e-01	1.000000000000e-01	2.336466000000e+06	1.246080000000e-04	1.000000000000e-01	2.336466000000e+06	1.249725000000e-02	1.000000000000e-01
2.395654000000e+06	9.729038170000e-01	1.000000000000e-01	2.395654000000e+06	1.269542000000e-04	1.000000000000e-01	2.395654000000e+06	1.280972000000e-02	1.000000000000e-01
2.466169000000e+06	9.721533810000e-01	1.000000000000e-01	2.466169000000e+06	1.297062000000e-04	1.000000000000e-01	2.466169000000e+06	1.318152000000e-02	1.000000000000e-01
2.580279000000e+06	9.709410680000e-01	1.000000000000e-01	2.580279000000e+06	1.340620000000e-04	1.000000000000e-01	2.580279000000e+06	1.378209000000e-02	1.000000000000e-01
2.739281000000e+06	9.692558650000e-01	1.000000000000e-01	2.739281000000e+06	1.399353000000e-04	1.000000000000e-01	2.739281000000e+06	1.461667000000e-02	1.000000000000e-01
2.907572000000e+06	9.674774460000e-01	1.000000000000e-01	2.907572000000e+06	1.459109000000e-04	1.000000000000e-01	2.907572000000e+06	1.549716000000e-02	1.000000000000e-01
2.996559000000e+06	9.665393750000e-01	1.000000000000e-01	2.996559000000e+06	1.489737000000e-04	1.000000000000e-01	2.996559000000e+06	1.596156000000e-02	1.000000000000e-01
3.027231000000e+06	9.662162720000e-01	1.000000000000e-01	3.027231000000e+06	1.500141000000e-04	1.000000000000e-01	3.027231000000e+06	1.612144000000e-02	1.000000000000e-01
3.079403000000e+06	9.656671870000e-01	1.000000000000e-01	3.079403000000e+06	1.517661000000e-04	1.000000000000e-01	3.079403000000e+06	1.639316000000e-02	1.000000000000e-01
3.151895000000e+06	9.649052360000e-01	1.000000000000e-01	3.151895000000e+06	1.541640000000e-04	1.000000000000e-01	3.151895000000e+06	1.677026000000e-02	1.000000000000e-01
3.249637000000e+06	9.638793550000e-01	1.000000000000e-01	3.249637000000e+06	1.573309000000e-04	1.000000000000e-01	3.249637000000e+06	1.727785000000e-02	1.000000000000e-01
