Batch	m_SP	7	P4	W4_L	W3	R	P1	P2_L	P3											
6.042366e-10	1.7336679696656002e-06	0.1	6.042366e-10	1.189867e-09	0.1	6.042366e-10	7.910128e-06	0.1	6.042366e-10	1.808919e-09	0.1	6.042366e-10	3.324622e-07	0.1	6.042366e-10	1.3778642499999999e-08	0.1	6.042366e-10	3.011385e-09	0.1
6.975987e-10	1.322591244908e-06	0.1	6.975987e-10	1.249683e-09	0.1	6.975987e-10	8.303391e-06	0.1	6.975987e-10	1.899084e-09	0.1	6.975987e-10	3.491146e-07	0.1	6.975987e-10	1.44654973e-08	0.1	6.975987e-10	3.161434e-09	0.1
7.909609e-10	1.0090455058176e-06	0.1	7.909609e-10	1.295532e-09	0.1	7.909609e-10	8.603312e-06	0.1	7.909609e-10	1.967929e-09	0.1	7.909609e-10	3.618578e-07	0.1	7.909609e-10	1.49899706e-08	0.1	7.909609e-10	3.275984e-09	0.1
8.843231e-10	7.6989139304624e-07	0.1	8.843231e-10	1.330727e-09	0.1	8.843231e-10	8.832037e-06	0.1	8.843231e-10	2.020512e-09	0.1	8.843231e-10	3.716193e-07	0.1	8.843231e-10	1.539058e-08	0.1	8.843231e-10	3.36346e-09	0.1
9.776853e-10	5.874783901612e-07	0.1	9.776853e-10	1.357795e-09	0.1	9.776853e-10	9.006459e-06	0.1	9.776853e-10	2.060692e-09	0.1	9.776853e-10	3.791066e-07	0.1	9.776853e-10	1.56967213e-08	0.1	9.776853e-10	3.430283e-09	0.1
1.071047e-09	4.4834423717144e-07	0.1	1.071047e-09	1.378664e-09	0.1	1.071047e-09	9.13946e-06	0.1	1.071047e-09	2.091412e-09	0.1	1.071047e-09	3.848592e-07	0.1	1.071047e-09	1.5930803e-08	0.1	1.071047e-09	3.481355e-09	0.1
1.184093e-09	3.232856377944e-07	0.1	1.184093e-09	1.397715e-09	0.1	1.184093e-09	9.258957e-06	0.1	1.184093e-09	2.119119e-09	0.1	1.184093e-09	3.900847e-07	0.1	1.184093e-09	1.61419712e-08	0.1	1.184093e-09	3.527395e-09	0.1
1.29714e-09	2.3319217477616002e-07	0.1	1.29714e-09	1.411757e-09	0.1	1.29714e-09	9.34499e-06	0.1	1.29714e-09	2.139183e-09	0.1	1.29714e-09	3.939087e-07	0.1	1.29714e-09	1.6294909200000002e-08	0.1	1.29714e-09	3.560709e-09	0.1
1.410186e-09	1.6828814978504e-07	0.1	1.410186e-09	1.422188e-09	0.1	1.410186e-09	9.406915e-06	0.1	1.410186e-09	2.153741e-09	0.1	1.410186e-09	3.967232e-07	0.1	1.410186e-09	1.64059153e-08	0.1	1.410186e-09	3.584854e-09	0.1
1.532723e-09	1.18258770096e-07	0.1	1.532723e-09	1.430583e-09	0.1	1.532723e-09	9.454587e-06	0.1	1.532723e-09	2.165078e-09	0.1	1.532723e-09	3.989595e-07	0.1	1.532723e-09	1.64924101e-08	0.1	1.532723e-09	3.60363e-09	0.1
