Batch	m_SP	7	P2_L	W4_L	W3	R	P1	P3	P4											
5.864354e-13	9.830443020290865e-06	0.1	5.864354e-13	1.1400417099999999e-07	0.1	5.864354e-13	1.18679e-13	0.1	5.864354e-13	1.21511e-11	0.1	5.864354e-13	9.355895e-11	0.1	5.864354e-13	1.274163e-11	0.1	5.864354e-13	1.559705e-17	0.1
1.897304e-12	9.57955086314415e-06	0.1	1.897304e-12	3.6412282e-07	0.1	1.897304e-12	3.788959e-13	0.1	1.897304e-12	3.881044e-11	0.1	1.897304e-12	2.980514e-10	0.1	1.897304e-12	3.989636e-11	0.1	1.897304e-12	4.981657e-17	0.1
5.336394e-12	8.951368124229426e-06	0.1	5.336394e-12	9.903973199999999e-07	0.1	5.336394e-12	1.02949e-12	0.1	5.336394e-12	1.055663e-10	0.1	5.336394e-12	8.053712e-10	0.1	5.336394e-12	1.029914e-10	0.1	5.336394e-12	1.355021e-16	0.1
1.10943e-11	7.990544894992191e-06	0.1	1.10943e-11	1.9483879e-06	0.1	1.10943e-11	2.021934e-12	0.1	1.10943e-11	2.076895e-10	0.1	1.10943e-11	1.568002e-09	0.1	1.10943e-11	1.855263e-10	0.1	1.10943e-11	2.665804e-16	0.1
1.857318e-11	6.894933918084514e-06	0.1	1.857318e-11	3.0409012999999996e-06	0.1	1.857318e-11	3.149499e-12	0.1	1.857318e-11	3.241675e-10	0.1	1.857318e-11	2.417042e-09	0.1	1.857318e-11	2.579516e-10	0.1	1.857318e-11	4.160779e-16	0.1
2.363038e-11	6.240590269782246e-06	0.1	2.363038e-11	3.6934655e-06	0.1	2.363038e-11	3.820733e-12	0.1	2.363038e-11	3.937479e-10	0.1	2.363038e-11	2.913126e-09	0.1	2.363038e-11	2.895423e-10	0.1	2.363038e-11	5.053804e-16	0.1
2.956849e-11	5.5511314602855935e-06	0.1	2.956849e-11	4.381111700000001e-06	0.1	2.956849e-11	4.526124e-12	0.1	2.956849e-11	4.670755e-10	0.1	2.956849e-11	3.426468e-09	0.1	2.956849e-11	3.128334e-10	0.1	2.956849e-11	5.994895e-16	0.1
3.682796e-11	4.8109170808448816e-06	0.1	3.682796e-11	5.1194508e-06	0.1	3.682796e-11	5.281201e-12	0.1	3.682796e-11	5.458165e-10	0.1	3.682796e-11	3.96636e-09	0.1	3.682796e-11	3.257683e-10	0.1	3.682796e-11	7.005433e-16	0.1
4.973981e-11	3.72985012850546e-06	0.1	4.973981e-11	6.1979252e-06	0.1	4.973981e-11	6.379505e-12	0.1	4.973981e-11	6.608471e-10	0.1	4.973981e-11	4.732447e-09	0.1	4.973981e-11	3.203778e-10	0.1	4.973981e-11	8.48164e-16	0.1
6.265166e-11	2.89179612092084e-06	0.1	6.265166e-11	7.034098800000001e-06	0.1	6.265166e-11	7.226935e-12	0.1	6.265166e-11	7.500477e-10	0.1	6.265166e-11	5.306326e-09	0.1	6.265166e-11	2.942931e-10	0.1	6.265166e-11	9.626312e-16	0.1
7.556351e-11	2.24210003810238e-06	0.1	7.556351e-11	7.6824255e-06	0.1	7.556351e-11	7.881236e-12	0.1	7.556351e-11	8.192184e-10	0.1	7.556351e-11	5.737861e-09	0.1	7.556351e-11	2.592422e-10	0.1	7.556351e-11	1.051391e-15	0.1
8.847536e-11	1.73840816914124e-06	0.1	8.847536e-11	8.185114299999999e-06	0.1	8.847536e-11	8.386719e-12	0.1	8.847536e-11	8.728569e-10	0.1	8.847536e-11	6.063492e-09	0.1	8.847536e-11	2.220303e-10	0.1	8.847536e-11	1.120218e-15	0.1
1.013872e-10	1.34789670452674e-06	0.1	1.013872e-10	8.5748851e-06	0.1	1.013872e-10	8.77743e-12	0.1	1.013872e-10	9.14451e-10	0.1	1.013872e-10	6.30999e-09	0.1	1.013872e-10	1.863855e-10	0.1	1.013872e-10	1.173589e-15	0.1
1.142991e-10	1.04512539807398e-06	0.1	1.142991e-10	8.877109600000001e-06	0.1	1.142991e-10	9.079562e-12	0.1	1.142991e-10	9.467052e-10	0.1	1.142991e-10	6.497121e-09	0.1	1.142991e-10	1.541506e-10	0.1	1.142991e-10	1.214974e-15	0.1
1.272109e-10	8.103755791642601e-07	0.1	1.272109e-10	9.1114518e-06	0.1	1.272109e-10	9.313285e-12	0.1	1.272109e-10	9.717169e-10	0.1	1.272109e-10	6.63955e-09	0.1	1.272109e-10	1.260449e-10	0.1	1.272109e-10	1.247065e-15	0.1
1.422158e-10	6.0297764920582e-07	0.1	1.422158e-10	9.3185046e-06	0.1	1.422158e-10	9.519347e-12	0.1	1.422158e-10	9.938173e-10	0.1	1.422158e-10	6.763225e-09	0.1	1.422158e-10	9.865365e-11	0.1	1.422158e-10	1.275421e-15	0.1
1.57744e-10	4.44063592250526e-07	0.1	1.57744e-10	9.477165199999999e-06	0.1	1.57744e-10	9.67693e-12	0.1	1.57744e-10	1.010753e-09	0.1	1.57744e-10	6.856449e-09	0.1	1.57744e-10	7.581203e-11	0.1	1.57744e-10	1.29715e-15	0.1
1.732722e-10	3.2703510816702e-07	0.1	1.732722e-10	9.5940119e-06	0.1	1.732722e-10	9.792785e-12	0.1	1.732722e-10	1.023227e-09	0.1	1.732722e-10	6.924132e-09	0.1	1.732722e-10	5.780745e-11	0.1	1.732722e-10	1.313153e-15	0.1
1.888003e-10	2.40850815187354e-07	0.1	1.888003e-10	9.6800675e-06	0.1	1.888003e-10	9.877986e-12	0.1	1.888003e-10	1.032414e-09	0.1	1.888003e-10	6.973382e-09	0.1	1.888003e-10	4.380818e-11	0.1	1.888003e-10	1.324939e-15	0.1
2.075432e-10	1.6649627750785e-07	0.1	2.075432e-10	9.7543138e-06	0.1	2.075432e-10	9.951401e-12	0.1	2.075432e-10	1.04034e-09	0.1	2.075432e-10	7.015407e-09	0.1	2.075432e-10	3.114442e-11	0.1	2.075432e-10	1.335109e-15	0.1
2.26286e-10	1.15097372806504e-07	0.1	2.26286e-10	9.805639500000001e-06	0.1	2.26286e-10	1.000209e-11	0.1	2.26286e-10	1.04582e-09	0.1	2.26286e-10	7.044168e-09	0.1	2.26286e-10	2.201806e-11	0.1	2.26286e-10	1.342139e-15	0.1
