Batch	m_SP	5	Pr1	W1	W2	Pr2	Pr3							
0.008436239	9.8722162896084e-06	0.1	0.008436239	8.528848e-09	0.1	0.008436239	3.864332e-12	0.1	0.008436239	8.296376e-08	0.1	0.008436239	3.618758e-08	0.1
0.01131034	9.830596726890602e-06	0.1	0.01131034	8.49879e-09	0.1	0.01131034	3.848844e-12	0.1	0.01131034	1.123929e-07	0.1	0.01131034	4.840705e-08	0.1
0.01623738	9.759870448306e-06	0.1	0.01623738	8.451597e-09	0.1	0.01623738	3.823047e-12	0.1	0.01623738	1.627086e-07	0.1	0.01623738	6.886571e-08	0.1
0.0244491	9.643937666418901e-06	0.1	0.0244491	8.383815e-09	0.1	0.0244491	3.782054e-12	0.1	0.0244491	2.463632e-07	0.1	0.0244491	1.012126e-07	0.1
0.03590792	9.486722388369001e-06	0.1	0.03590792	8.306636e-09	0.1	0.03590792	3.728449e-12	0.1	0.03590792	3.63107e-07	0.1	0.03590792	1.417611e-07	0.1
0.04736674	9.3352111121723e-06	0.1	0.04736674	8.241376e-09	0.1	0.04736674	3.678015e-12	0.1	0.04736674	4.802688e-07	0.1	0.04736674	1.761751e-07	0.1
0.06309536	9.1365134109183e-06	0.1	0.06309536	8.156759e-09	0.1	0.06309536	3.611996e-12	0.1	0.06309536	6.420089e-07	0.1	0.06309536	2.132178e-07	0.1
0.08217422	8.908617113252401e-06	0.1	0.08217422	8.045496e-09	0.1	0.08217422	3.534349e-12	0.1	0.08217422	8.391573e-07	0.1	0.08217422	2.440776e-07	0.1
0.1034866	8.668188048368199e-06	0.1	0.1034866	7.90162e-09	0.1	0.1034866	3.448851e-12	0.1	0.1034866	1.059155e-06	0.1	0.1034866	2.646542e-07	0.1
0.1265163	8.4215383090224e-06	0.1	0.1265163	7.726206e-09	0.1	0.1265163	3.357385e-12	0.1	0.1265163	1.294628e-06	0.1	0.1265163	2.760067e-07	0.1
0.1414658	8.267293271537001e-06	0.1	0.1414658	7.605161e-09	0.1	0.1414658	3.298653e-12	0.1	0.1414658	1.445452e-06	0.1	0.1414658	2.795498e-07	0.1
0.1633984	8.0479292285025e-06	0.1	0.1633984	7.422412e-09	0.1	0.1633984	3.213697e-12	0.1	0.1633984	1.663118e-06	0.1	0.1633984	2.814318e-07	0.1
0.1919754	7.7727231716204e-06	0.1	0.1919754	7.181789e-09	0.1	0.1919754	3.105582e-12	0.1	0.1919754	1.939528e-06	0.1	0.1919754	2.804689e-07	0.1
0.2285085	7.436091304069e-06	0.1	0.2285085	6.878311e-09	0.1	0.2285085	2.972101e-12	0.1	0.2285085	2.280349e-06	0.1	0.2285085	2.76584e-07	0.1
0.2650416	7.1148022178674e-06	0.1	0.2650416	6.58434e-09	0.1	0.2650416	2.844121e-12	0.1	0.2650416	2.606999e-06	0.1	0.2650416	2.715201e-07	0.1
0.3015747	6.80773513671e-06	0.1	0.3015747	6.301706e-09	0.1	0.3015747	2.721579e-12	0.1	0.3015747	2.919797e-06	0.1	0.3015747	2.660739e-07	0.1
0.3439854	6.4680646799479995e-06	0.1	0.3439854	5.98827e-09	0.1	0.3439854	2.58592e-12	0.1	0.3439854	3.266192e-06	0.1	0.3439854	2.596657e-07	0.1
