Batch	m_SP	5	Pr3	W1	W2	Pr1	Pr2							
2.984564e-12	9.78885411048e-06	0.1	2.984564e-12	2.036217e-07	0.1	2.984564e-12	1.505421e-09	0.1	2.984564e-12	3.238755e-09	0.1	2.984564e-12	2.683968e-09	0.1
6.572752e-12	9.541012588919999e-06	0.1	6.572752e-12	4.427446e-07	0.1	6.572752e-12	3.273308e-09	0.1	6.572752e-12	7.042183e-09	0.1	6.572752e-12	5.835882e-09	0.1
1.357792e-11	9.07509424815e-06	0.1	1.357792e-11	8.922735e-07	0.1	1.357792e-11	6.59677e-09	0.1	1.357792e-11	1.419228e-08	0.1	1.357792e-11	1.176119e-08	0.1
2.601245e-11	8.30339396523e-06	0.1	2.601245e-11	1.636828e-06	0.1	2.601245e-11	1.210141e-08	0.1	2.601245e-11	2.603499e-08	0.1	2.601245e-11	2.157527e-08	0.1
4.336448e-11	7.3349409163485e-06	0.1	4.336448e-11	2.571213e-06	0.1	4.336448e-11	1.900947e-08	0.1	4.336448e-11	4.08971e-08	0.1	4.336448e-11	3.389154e-08	0.1
6.798383e-11	6.1514938692844e-06	0.1	6.798383e-11	3.71303e-06	0.1	6.798383e-11	2.745106e-08	0.1	6.798383e-11	5.905861e-08	0.1	6.798383e-11	4.894199e-08	0.1
9.260319e-11	5.1589888936859e-06	0.1	9.260319e-11	4.670621e-06	0.1	9.260319e-11	3.45306e-08	0.1	9.260319e-11	7.42899e-08	0.1	9.260319e-11	6.156415e-08	0.1
1.301489e-10	3.9448137624892e-06	0.1	1.301489e-10	5.842085e-06	0.1	1.301489e-10	4.31912e-08	0.1	1.301489e-10	9.292305e-08	0.1	1.301489e-10	7.700539e-08	0.1
1.676945e-10	3.0163972324344e-06	0.1	1.676945e-10	6.737843e-06	0.1	1.676945e-10	4.98134e-08	0.1	1.676945e-10	1.071709e-07	0.1	1.676945e-10	8.881251e-08	0.1
2.052402e-10	2.3064844736184003e-06	0.1	2.052402e-10	7.422783e-06	0.1	2.052402e-10	5.487692e-08	0.1	2.052402e-10	1.180656e-07	0.1	2.052402e-10	9.784081e-08	0.1
2.427859e-10	1.7636510105762e-06	0.1	2.427859e-10	7.946522e-06	0.1	2.427859e-10	5.874862e-08	0.1	2.427859e-10	1.263963e-07	0.1	2.427859e-10	1.047443e-07	0.1
2.803316e-10	1.3485732444126e-06	0.1	2.803316e-10	8.346999e-06	0.1	2.803316e-10	6.170898e-08	0.1	2.803316e-10	1.327664e-07	0.1	2.803316e-10	1.10023e-07	0.1
3.178773e-10	1.0311843786915e-06	0.1	3.178773e-10	8.653222e-06	0.1	3.178773e-10	6.397249e-08	0.1	3.178773e-10	1.376374e-07	0.1	3.178773e-10	1.140594e-07	0.1
3.554229e-10	7.884942784252799e-07	0.1	3.554229e-10	8.887376e-06	0.1	3.554229e-10	6.570316e-08	0.1	3.554229e-10	1.413621e-07	0.1	3.554229e-10	1.171458e-07	0.1
3.929686e-10	6.029211898477799e-07	0.1	3.929686e-10	9.066422e-06	0.1	3.929686e-10	6.702638e-08	0.1	3.929686e-10	1.442102e-07	0.1	3.929686e-10	1.195058e-07	0.1
4.305143e-10	4.6102295141469e-07	0.1	4.305143e-10	9.203328e-06	0.1	4.305143e-10	6.803806e-08	0.1	4.305143e-10	1.463881e-07	0.1	4.305143e-10	1.213104e-07	0.1
4.75847e-10	3.3343746555873e-07	0.1	4.75847e-10	9.326426e-06	0.1	4.75847e-10	6.894753e-08	0.1	4.75847e-10	1.483464e-07	0.1	4.75847e-10	1.22933e-07	0.1
5.211797e-10	2.411605160211e-07	0.1	5.211797e-10	9.415457e-06	0.1	5.211797e-10	6.960513e-08	0.1	5.211797e-10	1.497628e-07	0.1	5.211797e-10	1.241065e-07	0.1
5.665124e-10	1.7442070344825e-07	0.1	5.665124e-10	9.47985e-06	0.1	5.665124e-10	7.008057e-08	0.1	5.665124e-10	1.507874e-07	0.1	5.665124e-10	1.249553e-07	0.1
6.156034e-10	1.2280743507038999e-07	0.1	6.156034e-10	9.529648e-06	0.1	6.156034e-10	7.044805e-08	0.1	6.156034e-10	1.515798e-07	0.1	6.156034e-10	1.256117e-07	0.1
