Batch	m_SP	7	P2_L	R	W4_L	W3	P1	P3	P4											
4.146768e-11	9.7023420087324e-06	0.1	4.146768e-11	3.861783e-08	0.1	4.146768e-11	8.777837e-09	0.1	4.146768e-11	2.078309e-10	0.1	4.146768e-11	1.595994e-07	0.1	4.146768e-11	7.147402e-08	0.1	4.146768e-11	8.728249e-10	0.1
8.856465e-11	9.394328351792001e-06	0.1	8.856465e-11	8.116871e-08	0.1	8.856465e-11	1.84492e-08	0.1	8.856465e-11	4.368162e-10	0.1	8.856465e-11	3.35439e-07	0.1	8.856465e-11	1.502279e-07	0.1	8.856465e-11	1.834502e-09	0.1
1.983393e-10	8.7138618764804e-06	0.1	1.983393e-10	1.7518e-07	0.1	1.983393e-10	3.981521e-08	0.1	1.983393e-10	9.426862e-10	0.1	1.983393e-10	7.238815e-07	0.1	1.983393e-10	3.242276e-07	0.1	1.983393e-10	3.959059e-09	0.1
3.959338e-10	7.610931839195099e-06	0.1	3.959338e-10	3.275818e-07	0.1	3.959338e-10	7.444629e-08	0.1	3.959338e-10	1.762609e-09	0.1	3.959338e-10	1.353418e-06	0.1	3.959338e-10	6.063052e-07	0.1	3.959338e-10	7.402698e-09	0.1
5.858402e-10	6.682809970014301e-06	0.1	5.858402e-10	4.558538e-07	0.1	5.858402e-10	1.035887e-07	0.1	5.858402e-10	2.452565e-09	0.1	5.858402e-10	1.883107e-06	0.1	5.858402e-10	8.437281e-07	0.1	5.858402e-10	1.030061e-08	0.1
7.312823e-10	6.0493500716736e-06	0.1	7.312823e-10	5.434156e-07	0.1	7.312823e-10	1.234789e-07	0.1	7.312823e-10	2.923463e-09	0.1	7.312823e-10	2.244588e-06	0.1	7.312823e-10	1.005803e-06	0.1	7.312823e-10	1.227852e-08	0.1
9.314078e-10	5.274767095063e-06	0.1	9.314078e-10	6.505013e-07	0.1	9.314078e-10	1.478004e-07	0.1	9.314078e-10	3.49926e-09	0.1	9.314078e-10	2.686554e-06	0.1	9.314078e-10	1.20402e-06	0.1	9.314078e-10	1.469712e-08	0.1
1.213913e-09	4.347251663456e-06	0.1	1.213913e-09	7.787563e-07	0.1	1.213913e-09	1.76924e-07	0.1	1.213913e-09	4.188726e-09	0.1	1.213913e-09	3.215706e-06	0.1	1.213913e-09	1.44143e-06	0.1	1.213913e-09	1.759331e-08	0.1
1.59948e-09	3.3389215266011997e-06	0.1	1.59948e-09	9.182232e-07	0.1	1.59948e-09	2.085853e-07	0.1	1.59948e-09	4.938245e-09	0.1	1.59948e-09	3.790859e-06	0.1	1.59948e-09	1.699603e-06	0.1	1.59948e-09	2.074195e-08	0.1
1.985048e-09	2.564595114102e-06	0.1	1.985048e-09	1.025354e-06	0.1	1.985048e-09	2.328991e-07	0.1	1.985048e-09	5.513804e-09	0.1	1.985048e-09	4.232451e-06	0.1	1.985048e-09	1.897926e-06	0.1	1.985048e-09	2.315996e-08	0.1
