Batch	m_SP	7	P2_L	R	W4_L	W3	P1	P3	P4											
2.057415e-11	9.7011710025434e-06	0.1	2.057415e-11	8.040683e-09	0.1	2.057415e-11	2.0063205e-07	0.1	2.057415e-11	1.333425e-10	0.1	2.057415e-11	6.085438e-08	0.1	2.057415e-11	9.273248e-09	0.1	2.057415e-11	4.379321e-12	0.1
4.393419e-11	9.392104214910699e-06	0.1	4.393419e-11	1.689677e-08	0.1	4.393419e-11	4.216023e-07	0.1	4.393419e-11	2.802003e-10	0.1	4.393419e-11	1.27869e-07	0.1	4.393419e-11	1.94869e-08	0.1	4.393419e-11	9.202722e-12	0.1
9.836809e-11	8.709606191405099e-06	0.1	9.836809e-11	3.645528e-08	0.1	9.836809e-11	9.095807e-07	0.1	9.836809e-11	6.045075e-10	0.1	9.836809e-11	2.758276e-07	0.1	9.836809e-11	4.204363e-08	0.1	9.836809e-11	1.985502e-11	0.1
1.963491e-10	7.6037493595363994e-06	0.1	1.963491e-10	6.815261e-08	0.1	1.963491e-10	1.7003249e-06	0.1	1.963491e-10	1.130013e-09	0.1	1.963491e-10	5.154872e-07	0.1	1.963491e-10	7.860009e-08	0.1	1.963491e-10	3.711825e-11	0.1
2.90518e-10	6.6735571871232e-06	0.1	2.90518e-10	9.482146e-08	0.1	2.90518e-10	2.3655309e-06	0.1	2.90518e-10	1.572072e-09	0.1	2.90518e-10	7.169962e-07	0.1	2.90518e-10	1.093573e-07	0.1	2.90518e-10	5.164252e-11	0.1
3.626384e-10	6.0389217838968e-06	0.1	3.626384e-10	1.130204e-07	0.1	3.626384e-10	2.819416e-06	0.1	3.626384e-10	1.873688e-09	0.1	3.626384e-10	8.544329e-07	0.1	3.626384e-10	1.303463e-07	0.1	3.626384e-10	6.155375e-11	0.1
4.618252e-10	5.263556936605201e-06	0.1	4.618252e-10	1.352592e-07	0.1	4.618252e-10	3.373995e-06	0.1	4.618252e-10	2.242206e-09	0.1	4.618252e-10	1.022292e-06	0.1	4.618252e-10	1.559946e-07	0.1	4.618252e-10	7.366495e-11	0.1
6.018693e-10	4.335358221348601e-06	0.1	6.018693e-10	1.618885e-07	0.1	6.018693e-10	4.037962e-06	0.1	6.018693e-10	2.683394e-09	0.1	6.018693e-10	1.223155e-06	0.1	6.018693e-10	1.867065e-07	0.1	6.018693e-10	8.816684e-11	0.1
7.930495e-10	3.3267637403510403e-06	0.1	7.930495e-10	1.908338e-07	0.1	7.930495e-10	4.75954e-06	0.1	7.930495e-10	3.162837e-09	0.1	7.930495e-10	1.441299e-06	0.1	7.930495e-10	2.200897e-07	0.1	7.930495e-10	1.039295e-10	0.1
9.842296e-10	2.5529108453303e-06	0.1	9.842296e-10	2.1305e-07	0.1	9.842296e-10	5.3132569999999995e-06	0.1	9.842296e-10	3.530729e-09	0.1	9.842296e-10	1.608579e-06	0.1	9.842296e-10	2.457123e-07	0.1	9.842296e-10	1.160274e-10	0.1
