Batch	m_SP	7	W4_L	R	W3	P1	P2_L	P3	P4											
1.424669e-08	0.9878719	0.1	1.424669e-08	0.0005815308	0.1	1.424669e-08	7.572973e-06	0.1	1.424669e-08	0.00146308	0.1	1.424669e-08	0.0028342601	0.1	1.424669e-08	0.0006535164	0.1	1.424669e-08	9.782931e-08	0.1
2.240869e-08	0.9814773	0.1	2.240869e-08	0.000910286	0.1	2.240869e-08	1.208896e-05	0.1	2.240869e-08	0.00230897	0.1	2.240869e-08	0.0044365477000000006	0.1	2.240869e-08	0.001022967	0.1	2.240869e-08	1.533013e-07	0.1
3.260414e-08	0.9735599	0.1	3.260414e-08	0.001316498	0.1	3.260414e-08	1.778466e-05	0.1	3.260414e-08	0.00337038	0.1	3.260414e-08	0.0064163455	0.1	3.260414e-08	0.001479463	0.1	3.260414e-08	2.219246e-07	0.1
4.385112e-08	0.9649183	0.1	4.385112e-08	0.00175895	0.1	4.385112e-08	2.406768e-05	0.1	4.385112e-08	0.00454442	0.1	4.385112e-08	0.0085727731	0.1	4.385112e-08	0.001976684	0.1	4.385112e-08	2.967256e-07	0.1
5.930419e-08	0.9532052	0.1	5.930419e-08	0.002357361	0.1	5.930419e-08	3.262823e-05	0.1	5.930419e-08	0.006157643	0.1	5.930419e-08	0.0114893189	0.1	5.930419e-08	0.00264917	0.1	5.930419e-08	3.979361e-07	0.1
7.475727e-08	0.9416796	0.1	7.475727e-08	0.002944992	0.1	7.475727e-08	4.106564e-05	0.1	7.475727e-08	0.00776542	0.1	7.475727e-08	0.014353328200000001	0.1	7.475727e-08	0.003309542	0.1	7.475727e-08	4.973441e-07	0.1
9.021035e-08	0.9303418	0.1	9.021035e-08	0.003522095	0.1	9.021035e-08	4.936463e-05	0.1	9.021035e-08	0.009362983	0.1	9.021035e-08	0.017166027799999997	0.1	9.021035e-08	0.003958083	0.1	9.021035e-08	5.94979e-07	0.1
1.056634e-07	0.9191913	0.1	1.056634e-07	0.004088923	0.1	1.056634e-07	5.752169e-05	0.1	1.056634e-07	0.01094674	0.1	1.056634e-07	0.019928654	0.1	1.056634e-07	0.004595076	0.1	1.056634e-07	6.908787e-07	0.1
1.211165e-07	0.9082266	0.1	1.211165e-07	0.004645724	0.1	1.211165e-07	6.553756e-05	0.1	1.211165e-07	0.012514	0.1	1.211165e-07	0.022642401	0.1	1.211165e-07	0.005220802	0.1	1.211165e-07	7.850836e-07	0.1
1.365696e-07	0.8974454	0.1	1.365696e-07	0.005192744	0.1	1.365696e-07	7.341451e-05	0.1	1.365696e-07	0.0140628	0.1	1.365696e-07	0.025308485000000002	0.1	1.365696e-07	0.005835535	0.1	1.365696e-07	8.776343e-07	0.1
1.532975e-07	0.8859786	0.1	1.532975e-07	0.005774143	0.1	1.532975e-07	8.178798e-05	0.1	1.532975e-07	0.01571694	0.1	1.532975e-07	0.028142129999999998	0.1	1.532975e-07	0.006488904	0.1	1.532975e-07	9.760021e-07	0.1
1.719376e-07	0.8734461	0.1	1.719376e-07	0.006409195	0.1	1.719376e-07	9.093546e-05	0.1	1.719376e-07	0.01753127	0.1	1.719376e-07	0.03123727	0.1	1.719376e-07	0.007202567	0.1	1.719376e-07	1.083448e-06	0.1
1.905777e-07	0.8611665	0.1	1.905777e-07	0.007031129	0.1	1.905777e-07	9.989498e-05	0.1	1.905777e-07	0.01931415	0.1	1.905777e-07	0.034268482	0.1	1.905777e-07	0.007901487	0.1	1.905777e-07	1.188675e-06	0.1
2.092178e-07	0.8491338	0.1	2.092178e-07	0.007640328	0.1	2.092178e-07	0.0001086718	0.1	2.092178e-07	0.02106502	0.1	2.092178e-07	0.037237624999999996	0.1	2.092178e-07	0.008586097	0.1	2.092178e-07	1.291747e-06	0.1
2.27858e-07	0.8373419	0.1	2.27858e-07	0.008237163	0.1	2.27858e-07	0.000117271	0.1	2.27858e-07	0.02278375	0.1	2.27858e-07	0.040146496999999996	0.1	2.27858e-07	0.009256813	0.1	2.27858e-07	1.392728e-06	0.1
2.473958e-07	0.825234	0.1	2.473958e-07	0.008849857	0.1	2.473958e-07	0.0001260991	0.1	2.473958e-07	0.02455086	0.1	2.473958e-07	0.043132675999999995	0.1	2.473958e-07	0.00994535	0.1	2.473958e-07	1.496392e-06	0.1
2.705242e-07	0.8112246	0.1	2.705242e-07	0.00955864	0.1	2.705242e-07	0.0001363122	0.1	2.705242e-07	0.02659772	0.1	2.705242e-07	0.046587172999999996	0.1	2.705242e-07	0.01074187	0.1	2.705242e-07	1.616314e-06	0.1
