Batch	m_SP	12	N7a_L	N1b	N1c	N1a	N_2	N3	N4	N5	N6	Flvln	Nphln	Azln																					
0.0	0.9999998999999999	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1
2.699894e-14	1.0	0.1	2.699894e-14	0.0	0.1	2.699894e-14	0.0	0.1	2.699894e-14	0.0	0.1	2.699894e-14	0.0	0.1	2.699894e-14	0.0	0.1	2.699894e-14	0.0	0.1	2.699894e-14	0.0	0.1	2.699894e-14	0.0	0.1	2.699894e-14	0.0	0.1	2.699894e-14	0.0	0.1	2.699894e-14	0.0	0.1
1.386782e-13	1.0000001	0.1	1.386782e-13	0.0	0.1	1.386782e-13	0.0	0.1	1.386782e-13	0.0	0.1	1.386782e-13	0.0	0.1	1.386782e-13	0.0	0.1	1.386782e-13	0.0	0.1	1.386782e-13	0.0	0.1	1.386782e-13	0.0	0.1	1.386782e-13	0.0	0.1	1.386782e-13	0.0	0.1	1.386782e-13	0.0	0.1
3.366568e-13	1.0	0.1	3.366568e-13	0.0	0.1	3.366568e-13	0.0	0.1	3.366568e-13	0.0	0.1	3.366568e-13	0.0	0.1	3.366568e-13	0.0	0.1	3.366568e-13	0.0	0.1	3.366568e-13	0.0	0.1	3.366568e-13	0.0	0.1	3.366568e-13	0.0	0.1	3.366568e-13	0.0	0.1	3.366568e-13	0.0	0.1
6.753239e-13	1.0	0.1	6.753239e-13	0.0	0.1	6.753239e-13	0.0	0.1	6.753239e-13	0.0	0.1	6.753239e-13	0.0	0.1	6.753239e-13	0.0	0.1	6.753239e-13	0.0	0.1	6.753239e-13	0.0	0.1	6.753239e-13	0.0	0.1	6.753239e-13	0.0	0.1	6.753239e-13	0.0	0.1	6.753239e-13	0.0	0.1
1.083013e-12	1.0	0.1	1.083013e-12	0.0	0.1	1.083013e-12	0.0	0.1	1.083013e-12	0.0	0.1	1.083013e-12	0.0	0.1	1.083013e-12	0.0	0.1	1.083013e-12	0.0	0.1	1.083013e-12	0.0	0.1	1.083013e-12	0.0	0.1	1.083013e-12	0.0	0.1	1.083013e-12	0.0	0.1	1.083013e-12	0.0	0.1
1.568101e-12	1.0	0.1	1.568101e-12	0.0	0.1	1.568101e-12	0.0	0.1	1.568101e-12	0.0	0.1	1.568101e-12	0.0	0.1	1.568101e-12	0.0	0.1	1.568101e-12	0.0	0.1	1.568101e-12	0.0	0.1	1.568101e-12	0.0	0.1	1.568101e-12	0.0	0.1	1.568101e-12	0.0	0.1	1.568101e-12	0.0	0.1
2.362787e-12	1.0	0.1	2.362787e-12	0.0	0.1	2.362787e-12	0.0	0.1	2.362787e-12	0.0	0.1	2.362787e-12	0.0	0.1	2.362787e-12	0.0	0.1	2.362787e-12	0.0	0.1	2.362787e-12	0.0	0.1	2.362787e-12	0.0	0.1	2.362787e-12	0.0	0.1	2.362787e-12	0.0	0.1	2.362787e-12	0.0	0.1
3.952161e-12	1.0	0.1	3.952161e-12	0.0	0.1	3.952161e-12	0.0	0.1	3.952161e-12	0.0	0.1	3.952161e-12	0.0	0.1	3.952161e-12	0.0	0.1	3.952161e-12	0.0	0.1	3.952161e-12	0.0	0.1	3.952161e-12	0.0	0.1	3.952161e-12	0.0	0.1	3.952161e-12	0.0	0.1	3.952161e-12	0.0	0.1
5.761037e-12	1.0000000999999998	0.1	5.761037e-12	0.0	0.1	5.761037e-12	0.0	0.1	5.761037e-12	0.0	0.1	5.761037e-12	0.0	0.1	5.761037e-12	0.0	0.1	5.761037e-12	0.0	0.1	5.761037e-12	0.0	0.1	5.761037e-12	0.0	0.1	5.761037e-12	0.0	0.1	5.761037e-12	0.0	0.1	5.761037e-12	0.0	0.1
7.797586e-12	0.9999998999999999	0.1	7.797586e-12	0.0	0.1	7.797586e-12	0.0	0.1	7.797586e-12	0.0	0.1	7.797586e-12	0.0	0.1	7.797586e-12	0.0	0.1	7.797586e-12	0.0	0.1	7.797586e-12	0.0	0.1	7.797586e-12	0.0	0.1	7.797586e-12	0.0	0.1	7.797586e-12	0.0	0.1	7.797586e-12	0.0	0.1
1.015948e-11	1.0000000999999998	0.1	1.015948e-11	0.0	0.1	1.015948e-11	0.0	0.1	1.015948e-11	0.0	0.1	1.015948e-11	0.0	0.1	1.015948e-11	0.0	0.1	1.015948e-11	0.0	0.1	1.015948e-11	0.0	0.1	1.015948e-11	0.0	0.1	1.015948e-11	0.0	0.1	1.015948e-11	0.0	0.1	1.015948e-11	0.0	0.1
