Batch	m_SP	4	T1a_L	T4a_L	N1a_L	N7a_L					
0.0	0.9999999975	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1
3.034367e-09	0.9999999916	0.1	3.034367e-09	8.02234350659e-24	0.1	3.034367e-09	6.79872505949e-20	0.1	3.034367e-09	8.383471300000001e-29	0.1
2.223965e-07	1.0000000012	0.1	2.223965e-07	5.879997386489999e-22	0.1	2.223965e-07	4.982847710380001e-18	0.1	2.223965e-07	6.1441932e-27	0.1
8.285898e-07	1.0000000361	0.1	8.285898e-07	2.1909658444239998e-21	0.1	8.285898e-07	1.8563651598299998e-17	0.1	8.285898e-07	2.28889731e-26	0.1
1.626731e-06	0.9999999552	0.1	1.626731e-06	4.302082957690001e-21	0.1	1.626731e-06	3.64425005758e-17	0.1	1.626731e-06	4.4930508e-26	0.1
2.663882e-06	1.0000000034	0.1	2.663882e-06	7.04650083247e-21	0.1	2.663882e-06	5.96719607062e-17	0.1	2.663882e-06	7.3564499e-26	0.1
4.323325e-06	0.9999999935000001	0.1	4.323325e-06	1.1440526421580001e-20	0.1	4.323325e-06	9.683253833559999e-17	0.1	4.323325e-06	1.19363061e-25	0.1
6.633303e-06	0.9999999884	0.1	6.633303e-06	1.7563976385629997e-20	0.1	6.633303e-06	1.485504471344e-16	0.1	6.633303e-06	1.8309050700000001e-25	0.1
9.885981e-06	0.9999999433999999	0.1	9.885981e-06	2.6201664734959996e-20	0.1	9.885981e-06	2.21360165613e-16	0.1	9.885981e-06	2.72790872e-25	0.1
1.370965e-05	0.9999999895	0.1	1.370965e-05	3.638065797164e-20	0.1	1.370965e-05	3.06938092241e-16	0.1	1.370965e-05	3.7820525e-25	0.1
1.767606e-05	1.0000000325	0.1	1.767606e-05	4.696995818637e-20	0.1	1.767606e-05	3.95702260007e-16	0.1	1.767606e-05	4.8753356e-25	0.1
2.164248e-05	0.9999999203999997	0.1	2.164248e-05	5.759123710279e-20	0.1	2.164248e-05	4.84461267651e-16	0.1	2.164248e-05	5.9684895e-25	0.1
