Batch	m_SP	7	P3	W4_L	W3	R	P1	P2_L	P4											
1.110746e-10	9.73361566287e-06	0.1	1.110746e-10	1.9270904e-07	0.1	1.110746e-10	9.681106e-11	0.1	1.110746e-10	6.466834e-09	0.1	1.110746e-10	2.828599e-08	0.1	1.110746e-10	3.8712805e-08	0.1	1.110746e-10	1.170431e-12	0.1
2.377662e-10	9.438544669736e-06	0.1	2.377662e-10	4.0688254e-07	0.1	2.377662e-10	2.043778e-10	0.1	2.377662e-10	1.364008e-08	0.1	2.377662e-10	6.020332e-08	0.1	2.377662e-10	8.0394381e-08	0.1	2.377662e-10	2.468687e-12	0.1
5.324377e-10	8.7864023777816e-06	0.1	5.324377e-10	8.8269288e-07	0.1	5.324377e-10	4.432432e-10	0.1	5.324377e-10	2.952233e-08	0.1	5.324377e-10	1.329787e-07	0.1	5.324377e-10	1.67775671e-07	0.1	5.324377e-10	5.343036e-12	0.1
1.062846e-09	7.7240814411417e-06	0.1	1.062846e-09	1.6656241000000002e-06	0.1	1.062846e-09	8.359532e-10	0.1	1.062846e-09	5.548531e-08	0.1	1.062846e-09	2.586468e-07	0.1	1.062846e-09	2.9500877e-07	0.1	1.062846e-09	1.004143e-11	0.1
1.572864e-09	6.8240133471075e-06	0.1	1.572864e-09	2.3374774e-06	0.1	1.572864e-09	1.17259e-09	0.1	1.572864e-09	7.758199e-08	0.1	1.572864e-09	3.728252e-07	0.1	1.572864e-09	3.8644945e-07	0.1	1.572864e-09	1.40398e-11	0.1
1.963895e-09	6.2056898395725e-06	0.1	1.963895e-09	2.8041226e-06	0.1	1.963895e-09	1.406194e-09	0.1	1.963895e-09	9.282156e-08	0.1	1.963895e-09	4.558767e-07	0.1	1.963895e-09	4.3946371e-07	0.1	1.963895e-09	1.679717e-11	0.1
2.501824e-09	5.445646730956499e-06	0.1	2.501824e-09	3.3841365e-06	0.1	2.501824e-09	1.696292e-09	0.1	2.501824e-09	1.116294e-07	0.1	2.501824e-09	5.637625e-07	0.1	2.501824e-09	4.9229837e-07	0.1	2.501824e-09	2.019991e-11	0.1
3.259547e-09	4.5303970711832e-06	0.1	3.259547e-09	4.0933882e-06	0.1	3.259547e-09	2.050598e-09	0.1	3.259547e-09	1.344054e-07	0.1	3.259547e-09	7.034203e-07	0.1	3.259547e-09	5.3519525e-07	0.1	3.259547e-09	2.432019e-11	0.1
4.291876e-09	3.526005213516e-06	0.1	4.291876e-09	4.8881451999999995e-06	0.1	4.291876e-09	2.446981e-09	0.1	4.291876e-09	1.595951e-07	0.1	4.291876e-09	8.714776e-07	0.1	4.291876e-09	5.507462e-07	0.1	4.291876e-09	2.887654e-11	0.1
5.324205e-09	2.7444452618688e-06	0.1	5.324205e-09	5.521609099999999e-06	0.1	5.324205e-09	2.762358e-09	0.1	5.324205e-09	1.793766e-07	0.1	5.324205e-09	1.01575e-06	0.1	5.324205e-09	5.3404511e-07	0.1	5.324205e-09	3.24542e-11	0.1
6.356533e-09	2.1362468601376997e-06	0.1	6.356533e-09	6.0263629e-06	0.1	6.356533e-09	3.013232e-09	0.1	6.356533e-09	1.949133e-07	0.1	6.356533e-09	1.138587e-06	0.1	6.356533e-09	4.9846585e-07	0.1	6.356533e-09	3.526384e-11	0.1
7.388862e-09	1.66293104237e-06	0.1	7.388862e-09	6.428445100000001e-06	0.1	7.388862e-09	3.212759e-09	0.1	7.388862e-09	2.07118e-07	0.1	7.388862e-09	1.242453e-06	0.1	7.388862e-09	4.5306581e-07	0.1	7.388862e-09	3.747073e-11	0.1
