Batch	m_SP	7	P3	R	W4_L	W3	P1	P2_L	P4											
8.736976e-14	9.813255866460002e-06	0.1	8.736976e-14	2.215e-10	0.1	8.736976e-14	1.8528649e-07	0.1	8.736976e-14	1.687619e-12	0.1	8.736976e-14	2.047996e-10	0.1	8.736976e-14	8.2192328e-10	0.1	8.736976e-14	8.649048e-15	0.1
2.076113e-13	9.56207337831e-06	0.1	2.076113e-13	5.195924e-10	0.1	2.076113e-13	4.3464314e-07	0.1	2.076113e-13	3.9588e-12	0.1	2.076113e-13	4.804168e-10	0.1	2.076113e-13	1.9280589999999997e-09	0.1	2.076113e-13	2.028885e-14	0.1
4.599022e-13	9.05574144168e-06	0.1	4.599022e-13	1.120482e-09	0.1	4.599022e-13	9.372924899999999e-07	0.1	4.599022e-13	8.537013e-12	0.1	4.599022e-13	1.036002e-09	0.1	4.599022e-13	4.157790799999999e-09	0.1	4.599022e-13	4.375218e-14	0.1
9.170091e-13	8.20567194246e-06	0.1	9.170091e-13	2.129304e-09	0.1	9.170091e-13	1.7811801000000002e-06	0.1	9.170091e-13	1.622328e-11	0.1	9.170091e-13	1.968762e-09	0.1	9.170091e-13	7.9012402e-09	0.1	9.170091e-13	8.314427e-14	0.1
1.598353e-12	7.0844091552e-06	0.1	1.598353e-12	3.459966e-09	0.1	1.598353e-12	2.8942894e-06	0.1	1.598353e-12	2.636169e-11	0.1	1.598353e-12	3.199096e-09	0.1	1.598353e-12	1.2838944999999999e-08	0.1	1.598353e-12	1.351035e-13	0.1
2.393033e-12	5.96868631254e-06	0.1	2.393033e-12	4.784054e-09	0.1	2.393033e-12	4.0018982e-06	0.1	2.393033e-12	3.645002e-11	0.1	2.393033e-12	4.423352e-09	0.1	2.393033e-12	1.7752255e-08	0.1	2.393033e-12	1.868059e-13	0.1
3.230842e-12	4.98212617824e-06	0.1	3.230842e-12	5.954857e-09	0.1	3.230842e-12	4.9812843e-06	0.1	3.230842e-12	4.537049e-11	0.1	3.230842e-12	5.50588e-09	0.1	3.230842e-12	2.2096771e-08	0.1	3.230842e-12	2.32523e-13	0.1
4.241163e-12	4.006766931930001e-06	0.1	4.241163e-12	7.112366e-09	0.1	4.241163e-12	5.9495502e-06	0.1	4.241163e-12	5.41897e-11	0.1	4.241163e-12	6.576117e-09	0.1	4.241163e-12	2.6391960000000003e-08	0.1	4.241163e-12	2.777211e-13	0.1
5.251485e-12	3.2223567761100005e-06	0.1	5.251485e-12	8.043267e-09	0.1	5.251485e-12	6.7282567000000005e-06	0.1	5.251485e-12	6.128239e-11	0.1	5.251485e-12	7.436832e-09	0.1	5.251485e-12	2.9846266e-08	0.1	5.251485e-12	3.140706e-13	0.1
6.261806e-12	2.5915110846300003e-06	0.1	6.261806e-12	8.791925e-09	0.1	6.261806e-12	7.3545149e-06	0.1	6.261806e-12	6.698657e-11	0.1	6.261806e-12	8.129044e-09	0.1	6.261806e-12	3.2624326e-08	0.1	6.261806e-12	3.43304e-13	0.1
7.272128e-12	2.08416715812e-06	0.1	7.272128e-12	9.394017e-09	0.1	7.272128e-12	7.858168600000001e-06	0.1	7.272128e-12	7.157407e-11	0.1	7.272128e-12	8.685741e-09	0.1	7.272128e-12	3.4858511e-08	0.1	7.272128e-12	3.668143e-13	0.1
8.448317e-12	1.61725182732e-06	0.1	8.448317e-12	9.948129e-09	0.1	8.448317e-12	8.3216879e-06	0.1	8.448317e-12	7.579604e-11	0.1	8.448317e-12	9.198076e-09	0.1	8.448317e-12	3.6914667e-08	0.1	8.448317e-12	3.884511e-13	0.1
9.665974e-12	1.24376856219e-06	0.1	9.665974e-12	1.039136e-08	0.1	9.665974e-12	8.6924562e-06	0.1	9.665974e-12	7.917323e-11	0.1	9.665974e-12	9.607891e-09	0.1	9.665974e-12	3.855938e-08	0.1	9.665974e-12	4.057584e-13	0.1
1.088363e-11	9.565357345470002e-07	0.1	1.088363e-11	1.073224e-08	0.1	1.088363e-11	8.9776001e-06	0.1	1.088363e-11	8.177055e-11	0.1	1.088363e-11	9.923065e-09	0.1	1.088363e-11	3.982426e-08	0.1	1.088363e-11	4.190687e-13	0.1
1.210129e-11	7.356359435670001e-07	0.1	1.210129e-11	1.099439e-08	0.1	1.210129e-11	9.1968938e-06	0.1	1.210129e-11	8.376809e-11	0.1	1.210129e-11	1.016545e-08	0.1	1.210129e-11	4.0797036e-08	0.1	1.210129e-11	4.293053e-13	0.1
1.3419e-11	5.536733632110001e-07	0.1	1.3419e-11	1.121033e-08	0.1	1.3419e-11	9.3775324e-06	0.1	1.3419e-11	8.541359e-11	0.1	1.3419e-11	1.036512e-08	0.1	1.3419e-11	4.1598347e-08	0.1	1.3419e-11	4.377374e-13	0.1
1.488681e-11	4.03448265477e-07	0.1	1.488681e-11	1.138862e-08	0.1	1.488681e-11	9.526664700000001e-06	0.1	1.488681e-11	8.677215e-11	0.1	1.488681e-11	1.052996e-08	0.1	1.488681e-11	4.2259892e-08	0.1	1.488681e-11	4.446989e-13	0.1
1.635462e-11	2.9398286014200003e-07	0.1	1.635462e-11	1.151852e-08	0.1	1.635462e-11	9.6353351e-06	0.1	1.635462e-11	8.776217e-11	0.1	1.635462e-11	1.065007e-08	0.1	1.635462e-11	4.2741946e-08	0.1	1.635462e-11	4.497716e-13	0.1
1.782242e-11	2.1421815779700001e-07	0.1	1.782242e-11	1.161318e-08	0.1	1.782242e-11	9.7145195e-06	0.1	1.782242e-11	8.848363e-11	0.1	1.782242e-11	1.07376e-08	0.1	1.782242e-11	4.3093205e-08	0.1	1.782242e-11	4.534679e-13	0.1
1.952716e-11	1.48320316782e-07	0.1	1.952716e-11	1.169139e-08	0.1	1.952716e-11	9.779938000000002e-06	0.1	1.952716e-11	8.907976e-11	0.1	1.952716e-11	1.080991e-08	0.1	1.952716e-11	4.3383401000000004e-08	0.1	1.952716e-11	4.565216e-13	0.1
2.129114e-11	1.0139058608400001e-07	0.1	2.129114e-11	1.174708e-08	0.1	2.129114e-11	9.8265266e-06	0.1	2.129114e-11	8.950439e-11	0.1	2.129114e-11	1.08614e-08	0.1	2.129114e-11	4.3590067e-08	0.1	2.129114e-11	4.586964e-13	0.1
