Batch	m_SP	7	P1	R	W4_L	W3	P2_L	P3	P4											
36263.38	9.850755491460001e-06	0.1	36263.38	7.153848e-13	0.1	36263.38	7.5992862e-08	0.1	36263.38	6.082158e-08	0.1	36263.38	1.0013092591800001e-08	0.1	36263.38	7.185637e-13	0.1	36263.38	2.818618e-15	0.1
73700.94	9.70147198431e-06	0.1	73700.94	1.442916e-12	0.1	73700.94	1.53275968e-07	0.1	73700.94	1.226758e-07	0.1	73700.94	2.01961776045e-08	0.1	73700.94	1.449327e-12	0.1	73700.94	5.685091e-15	0.1
139216.7	9.44564754258e-06	0.1	139216.7	2.689665e-12	0.1	139216.7	2.8571394e-07	0.1	139216.7	2.286737e-07	0.1	139216.7	3.7646676108799995e-08	0.1	139216.7	2.701617e-12	0.1	139216.7	1.059729e-14	0.1
251529.4	9.0226878699321e-06	0.1	251529.4	4.750943e-12	0.1	251529.4	5.0467647e-07	0.1	251529.4	4.039224e-07	0.1	251529.4	6.64979469665e-08	0.1	251529.4	4.772055e-12	0.1	251529.4	1.871873e-14	0.1
438717.2	8.3594235689692e-06	0.1	438717.2	7.983344e-12	0.1	438717.2	8.4804339e-07	0.1	438717.2	6.787392e-07	0.1	438717.2	1.11741191254e-07	0.1	438717.2	8.01882e-12	0.1	438717.2	3.145439e-14	0.1
813092.8	7.1755808083292e-06	0.1	813092.8	1.375276e-11	0.1	813092.8	1.4609091800000001e-06	0.1	813092.8	1.169252e-06	0.1	813092.8	1.92494541225e-07	0.1	813092.8	1.381388e-11	0.1	813092.8	5.418592e-14	0.1
1249112.0	6.006451132916099e-06	0.1	1249112.0	1.945048e-11	0.1	1249112.0	2.0661589000000002e-06	0.1	1249112.0	1.653669e-06	0.1	1249112.0	2.7224427690499997e-07	0.1	1249112.0	1.953692e-11	0.1	1249112.0	7.663495e-14	0.1
1726226.0	4.9442330738747996e-06	0.1	1726226.0	2.462717e-11	0.1	1726226.0	2.6160602e-06	0.1	1726226.0	2.093788e-06	0.1	1726226.0	3.44701308732e-07	0.1	1726226.0	2.473661e-11	0.1	1726226.0	9.703112e-14	0.1
2263303.0	3.971530695651201e-06	0.1	2263303.0	2.936761e-11	0.1	2263303.0	3.1196208999999997e-06	0.1	2263303.0	2.496817e-06	0.1	2263303.0	4.11052253605e-07	0.1	2263303.0	2.949811e-11	0.1	2263303.0	1.157085e-13	0.1
2840354.0	3.1385960443955e-06	0.1	2840354.0	3.342689e-11	0.1	2840354.0	3.5508245000000003e-06	0.1	2840354.0	2.841935e-06	0.1	2840354.0	4.67869162708e-07	0.1	2840354.0	3.357543e-11	0.1	2840354.0	1.31702e-13	0.1
3417405.0	2.4803509560415e-06	0.1	3417405.0	3.663484e-11	0.1	3417405.0	3.891593e-06	0.1	3417405.0	3.114672e-06	0.1	3417405.0	5.127701021200001e-07	0.1	3417405.0	3.679763e-11	0.1	3417405.0	1.443413e-13	0.1
3994456.0	1.9601564181415e-06	0.1	3994456.0	3.916999e-11	0.1	3994456.0	4.160893900000001e-06	0.1	3994456.0	3.330209e-06	0.1	3994456.0	5.48254107432e-07	0.1	3994456.0	3.934405e-11	0.1	3994456.0	1.543298e-13	0.1
4571507.0	1.5490605797838e-06	0.1	4571507.0	4.117346e-11	0.1	4571507.0	4.3737153e-06	0.1	4571507.0	3.500543e-06	0.1	4571507.0	5.76296106766e-07	0.1	4571507.0	4.135642e-11	0.1	4571507.0	1.622235e-13	0.1
5172558.0	1.2122561499486001e-06	0.1	5172558.0	4.281486e-11	0.1	5172558.0	4.5480765999999995e-06	0.1	5172558.0	3.640094e-06	0.1	5172558.0	5.99270533934e-07	0.1	5172558.0	4.300512e-11	0.1	5172558.0	1.686907e-13	0.1
5869611.0	9.1225103003658e-07	0.1	5869611.0	4.427693e-11	0.1	5869611.0	4.7033876e-06	0.1	5869611.0	3.764399e-06	0.1	5869611.0	6.19734825356e-07	0.1	5869611.0	4.447368e-11	0.1	5869611.0	1.744512e-13	0.1
6566663.0	6.8649002312862e-07	0.1	6566663.0	4.537717e-11	0.1	6566663.0	4.8202619e-06	0.1	6566663.0	3.85794e-06	0.1	6566663.0	6.351346446579999e-07	0.1	6566663.0	4.557881e-11	0.1	6566663.0	1.787862e-13	0.1
7263716.0	5.165997239848799e-07	0.1	7263716.0	4.620513e-11	0.1	7263716.0	4.9082125e-06	0.1	7263716.0	3.928333e-06	0.1	7263716.0	6.467234096880001e-07	0.1	7263716.0	4.641045e-11	0.1	7263716.0	1.820483e-13	0.1
7988924.0	3.8431408779526e-07	0.1	7988924.0	4.684982e-11	0.1	7988924.0	4.976695899999999e-06	0.1	7988924.0	3.983144e-06	0.1	7988924.0	6.557469381890001e-07	0.1	7988924.0	4.7058e-11	0.1	7988924.0	1.845884e-13	0.1
8826756.0	2.7306607816170003e-07	0.1	8826756.0	4.739198e-11	0.1	8826756.0	5.034288e-06	0.1	8826756.0	4.029238e-06	0.1	8826756.0	6.63335546254e-07	0.1	8826756.0	4.760258e-11	0.1	8826756.0	1.867245e-13	0.1
9664587.0	1.9402122395068998e-07	0.1	9664587.0	4.77772e-11	0.1	9664587.0	5.0752092e-06	0.1	9664587.0	4.06199e-06	0.1	9664587.0	6.68727423037e-07	0.1	9664587.0	4.798951e-11	0.1	9664587.0	1.882423e-13	0.1
10502420.0	1.378575249087e-07	0.1	10502420.0	4.805092e-11	0.1	10502420.0	5.1042846000000005e-06	0.1	10502420.0	4.085261e-06	0.1	10502420.0	6.725584775939999e-07	0.1	10502420.0	4.826444e-11	0.1	10502420.0	1.893207e-13	0.1
