Batch	m_SP	7	W3	R	W4_L	P1	P2_L	P3	P4											
1.232756e-06	0.9895652	0.1	1.232756e-06	1.226745e-06	0.1	1.232756e-06	1.437785e-05	0.1	1.232756e-06	0.004644734	0.1	1.232756e-06	1.2010726699999999e-05	0.1	1.232756e-06	1.422571e-06	0.1	1.232756e-06	0.0004135382	0.1
1.38143e-06	0.9883232	0.1	1.38143e-06	1.373464e-06	0.1	1.38143e-06	1.610839e-05	0.1	1.38143e-06	0.005209905	0.1	1.38143e-06	1.34470917e-05	0.1	1.38143e-06	1.592703e-06	0.1	1.38143e-06	0.0004629789	0.1
1.560114e-06	0.986832	0.1	1.560114e-06	1.549432e-06	0.1	1.560114e-06	1.818403e-05	0.1	1.560114e-06	0.005889274	0.1	1.560114e-06	1.5169831400000001e-05	0.1	1.560114e-06	1.796752e-06	0.1	1.560114e-06	0.0005222762	0.1
1.767773e-06	0.9851015	0.1	1.767773e-06	1.753435e-06	0.1	1.767773e-06	2.059043e-05	0.1	1.767773e-06	0.006678605	0.1	1.767773e-06	1.71670458e-05	0.1	1.767773e-06	2.03331e-06	0.1	1.767773e-06	0.0005910203	0.1
2.007642e-06	0.9831064	0.1	2.007642e-06	1.988411e-06	0.1	2.007642e-06	2.33623e-05	0.1	2.007642e-06	0.007589631	0.1	2.007642e-06	1.9467517299999997e-05	0.1	2.007642e-06	2.305783e-06	0.1	2.007642e-06	0.0006702019	0.1
2.324476e-06	0.9804782	0.1	2.324476e-06	2.297691e-06	0.1	2.324476e-06	2.701079e-05	0.1	2.324476e-06	0.008791056	0.1	2.324476e-06	2.24954605e-05	0.1	2.324476e-06	2.664418e-06	0.1	2.324476e-06	0.0007744219	0.1
2.64131e-06	0.9778585	0.1	2.64131e-06	2.605733e-06	0.1	2.64131e-06	3.064477e-05	0.1	2.64131e-06	0.009989605	0.1	2.64131e-06	2.55112972e-05	0.1	2.64131e-06	3.021617e-06	0.1	2.64131e-06	0.0008782247	0.1
3.011067e-06	0.9748128	0.1	3.011067e-06	2.963673e-06	0.1	3.011067e-06	3.486748e-05	0.1	3.011067e-06	0.01138401	0.1	3.011067e-06	2.9015676500000003e-05	0.1	3.011067e-06	3.436676e-06	0.1	3.011067e-06	0.000998842	0.1
3.394055e-06	0.9716717	0.1	3.394055e-06	3.332665e-06	0.1	3.394055e-06	3.922065e-05	0.1	3.394055e-06	0.01282279	0.1	3.394055e-06	3.26282684e-05	0.1	3.394055e-06	3.864552e-06	0.1	3.394055e-06	0.001123184	0.1
3.777042e-06	0.9685448	0.1	3.777042e-06	3.699883e-06	0.1	3.777042e-06	4.355293e-05	0.1	3.777042e-06	0.01425556	0.1	3.777042e-06	3.6223504e-05	0.1	3.777042e-06	4.29037e-06	0.1	3.777042e-06	0.001246927	0.1
4.238451e-06	0.9647968	0.1	4.238451e-06	4.139954e-06	0.1	4.238451e-06	4.874475e-05	0.1	4.238451e-06	0.01597335	0.1	4.238451e-06	4.0532015e-05	0.1	4.238451e-06	4.800667e-06	0.1	4.238451e-06	0.001395221	0.1
4.69986e-06	0.9610699	0.1	4.69986e-06	4.577491e-06	0.1	4.69986e-06	5.390669e-05	0.1	4.69986e-06	0.01768177	0.1	4.69986e-06	4.4815707000000004e-05	0.1	4.69986e-06	5.308025e-06	0.1	4.69986e-06	0.00154266	0.1
5.21992e-06	0.9568945	0.1	5.21992e-06	5.06763e-06	0.1	5.21992e-06	5.968924e-05	0.1	5.21992e-06	0.01959598	0.1	5.21992e-06	4.9614419e-05	0.1	5.21992e-06	5.876381e-06	0.1	5.21992e-06	0.001707825	0.1
5.77908e-06	0.952435	0.1	5.77908e-06	5.591092e-06	0.1	5.77908e-06	6.586493e-05	0.1	5.77908e-06	0.02164057	0.1	5.77908e-06	5.4739375e-05	0.1	5.77908e-06	6.483376e-06	0.1	5.77908e-06	0.00188422	0.1
6.411148e-06	0.9474309	0.1	6.411148e-06	6.178449e-06	0.1	6.411148e-06	7.279446e-05	0.1	6.411148e-06	0.02393492	0.1	6.411148e-06	6.0489900000000005e-05	0.1	6.411148e-06	7.164463e-06	0.1	6.411148e-06	0.002082145	0.1
7.091822e-06	0.9420855	0.1	7.091822e-06	6.80586e-06	0.1	7.091822e-06	8.019653e-05	0.1	7.091822e-06	0.02638582	0.1	7.091822e-06	6.663256300000001e-05	0.1	7.091822e-06	7.891994e-06	0.1	7.091822e-06	0.002293567	0.1
7.892075e-06	0.9358581	0.1	7.892075e-06	7.536794e-06	0.1	7.892075e-06	8.881997e-05	0.1	7.892075e-06	0.02924121	0.1	7.892075e-06	7.3788794e-05	0.1	7.892075e-06	8.739571e-06	0.1	7.892075e-06	0.002539875	0.1
8.792732e-06	0.928922	0.1	8.792732e-06	8.350899e-06	0.1	8.792732e-06	9.842462e-05	0.1	8.792732e-06	0.03242153	0.1	8.792732e-06	8.175928799999999e-05	0.1	8.792732e-06	9.683589e-06	0.1	8.792732e-06	0.002814208	0.1
9.799152e-06	0.921261	0.1	9.799152e-06	9.250075e-06	0.1	9.799152e-06	0.000109033	0.1	9.799152e-06	0.0359342	0.1	9.799152e-06	9.0562687e-05	0.1	9.799152e-06	1.072626e-05	0.1	9.799152e-06	0.003117209	0.1
1.106001e-05	0.9117944	0.1	1.106001e-05	1.036119e-05	0.1	1.106001e-05	0.0001221417	0.1	1.106001e-05	0.04027482	0.1	1.106001e-05	0.00010144104	0.1	1.106001e-05	1.201468e-05	0.1	1.106001e-05	0.003491627	0.1
1.256861e-05	0.9006553	0.1	1.256861e-05	1.16686e-05	0.1	1.256861e-05	0.0001375663	0.1	1.256861e-05	0.04538232	0.1	1.256861e-05	0.000114241354	0.1	1.256861e-05	1.353073e-05	0.1	1.256861e-05	0.003932195	0.1
1.438578e-05	0.887502	0.1	1.438578e-05	1.321243e-05	0.1	1.438578e-05	0.0001557801	0.1	1.438578e-05	0.05141337	0.1	1.438578e-05	0.000129356149	0.1	1.438578e-05	1.532092e-05	0.1	1.438578e-05	0.004452428	0.1
1.677659e-05	0.8706222	0.1	1.677659e-05	1.519364e-05	0.1	1.677659e-05	0.0001791541	0.1	1.677659e-05	0.05915308	0.1	1.677659e-05	0.00014875323499999999	0.1	1.677659e-05	1.761829e-05	0.1	1.677659e-05	0.005120048	0.1
2.066275e-05	0.8441714	0.1	2.066275e-05	1.829822e-05	0.1	2.066275e-05	0.0002157814	0.1	2.066275e-05	0.07128132	0.1	2.066275e-05	0.00017914866400000002	0.1	2.066275e-05	2.12183e-05	0.1	2.066275e-05	0.006166218	0.1
2.747875e-05	0.800525	0.1	2.747875e-05	2.342108e-05	0.1	2.747875e-05	0.00027622	0.1	2.747875e-05	0.09129407	0.1	2.747875e-05	0.00022930405099999998	0.1	2.747875e-05	2.715866e-05	0.1	2.747875e-05	0.007892499	0.1
3.690312e-05	0.7453542	0.1	3.690312e-05	2.989658e-05	0.1	3.690312e-05	0.0003526167	0.1	3.690312e-05	0.116591	0.1	3.690312e-05	0.00029270243400000005	0.1	3.690312e-05	3.46675e-05	0.1	3.690312e-05	0.01007459	0.1
4.960392e-05	0.6792087	0.1	4.960392e-05	3.766019e-05	0.1	4.960392e-05	0.0004442104	0.1	4.960392e-05	0.14692	0.1	4.960392e-05	0.00036871216	0.1	4.960392e-05	4.367003e-05	0.1	4.960392e-05	0.01269074	0.1
6.998416e-05	0.5891426	0.1	6.998416e-05	4.82314e-05	0.1	6.998416e-05	0.0005689277	0.1	6.998416e-05	0.188217	0.1	6.998416e-05	0.00047220971	0.1	6.998416e-05	5.592818e-05	0.1	6.998416e-05	0.01625298	0.1
9.427793e-05	0.5018481	0.1	9.427793e-05	5.847731e-05	0.1	9.427793e-05	0.0006898071	0.1	9.427793e-05	0.2282433	0.1	9.427793e-05	0.0005725224400000001	0.1	9.427793e-05	6.780912e-05	0.1	9.427793e-05	0.01970561	0.1
