Batch	m_SP	7	P3	W4_L	W3	R	P1	P2_L	P4											
5.568577e-12	9.78023019672e-06	0.1	5.568577e-12	2.19516559e-07	0.1	5.568577e-12	6.253224e-14	0.1	5.568577e-12	3.478703e-12	0.1	5.568577e-12	7.703088e-11	0.1	5.568577e-12	5.36491044e-11	0.1	5.568577e-12	1.633089e-19	0.1
1.239347e-11	9.51757082334e-06	0.1	1.239347e-11	4.8199292e-07	0.1	1.239347e-11	1.373154e-13	0.1	1.239347e-11	7.638178e-12	0.1	1.239347e-11	1.693348e-10	0.1	1.239347e-11	1.16105768e-10	0.1	1.239347e-11	3.585769e-19	0.1
2.571226e-11	9.025133747760001e-06	0.1	2.571226e-11	9.740911e-07	0.1	2.571226e-11	2.775612e-13	0.1	2.571226e-11	1.543644e-11	0.1	2.571226e-11	3.429887e-10	0.1	2.571226e-11	2.28075051e-10	0.1	2.571226e-11	7.246691e-19	0.1
4.93901e-11	8.211753881640001e-06	0.1	4.93901e-11	1.78692112e-06	0.1	4.93901e-11	5.093351e-13	0.1	4.93901e-11	2.831718e-11	0.1	4.93901e-11	6.316324e-10	0.1	4.93901e-11	3.97562999e-10	0.1	4.93901e-11	1.329361e-18	0.1
8.227277e-11	7.20231997608e-06	0.1	8.227277e-11	2.7956892000000004e-06	0.1	8.227277e-11	7.972084e-13	0.1	8.227277e-11	4.430267e-11	0.1	8.227277e-11	9.932703e-10	0.1	8.227277e-11	5.78712279e-10	0.1	8.227277e-11	2.079806e-18	0.1
1.282969e-10	5.99437205568e-06	0.1	1.282969e-10	4.0028718000000004e-06	0.1	1.282969e-10	1.142081e-12	0.1	1.282969e-10	6.343189e-11	0.1	1.282969e-10	1.431677e-09	0.1	1.282969e-10	7.47262457e-10	0.1	1.282969e-10	2.977836e-18	0.1
1.743209e-10	4.98901710933e-06	0.1	1.743209e-10	5.0076174e-06	0.1	1.743209e-10	1.429486e-12	0.1	1.743209e-10	7.935287e-11	0.1	1.743209e-10	1.802032e-09	0.1	1.743209e-10	8.4076266e-10	0.1	1.743209e-10	3.725254e-18	0.1
2.440911e-10	3.7770292293300003e-06	0.1	2.440911e-10	6.2189148e-06	0.1	2.440911e-10	1.776514e-12	0.1	2.440911e-10	9.854619e-11	0.1	2.440911e-10	2.256576e-09	0.1	2.440911e-10	8.8450648e-10	0.1	2.440911e-10	4.626296e-18	0.1
3.138613e-10	2.859471405e-06	0.1	3.138613e-10	7.1359884e-06	0.1	3.138613e-10	2.039742e-12	0.1	3.138613e-10	1.130769e-10	0.1	3.138613e-10	2.608064e-09	0.1	3.138613e-10	8.5458003e-10	0.1	3.138613e-10	5.30845e-18	0.1
3.836314e-10	2.1648163516200003e-06	0.1	3.836314e-10	7.8303062e-06	0.1	3.836314e-10	2.239398e-12	0.1	3.836314e-10	1.240777e-10	0.1	3.836314e-10	2.879649e-09	0.1	3.836314e-10	7.8494382e-10	0.1	3.836314e-10	5.824891e-18	0.1
4.534016e-10	1.63891461069e-06	0.1	4.534016e-10	8.3559741e-06	0.1	4.534016e-10	2.390831e-12	0.1	4.534016e-10	1.324061e-10	0.1	4.534016e-10	3.089338e-09	0.1	4.534016e-10	6.9720922e-10	0.1	4.534016e-10	6.215875e-18	0.1
5.231718e-10	1.24077159216e-06	0.1	5.231718e-10	8.753956499999999e-06	0.1	5.231718e-10	2.505683e-12	0.1	5.231718e-10	1.387113e-10	0.1	5.231718e-10	3.251124e-09	0.1	5.231718e-10	6.0468578e-10	0.1	5.231718e-10	6.511879e-18	0.1
5.929419e-10	9.393492064140001e-07	0.1	5.929419e-10	9.0552703e-06	0.1	5.929419e-10	2.592788e-12	0.1	5.929419e-10	1.434848e-10	0.1	5.929419e-10	3.375867e-09	0.1	5.929419e-10	5.15176435e-10	0.1	5.929419e-10	6.735976e-18	0.1
6.627121e-10	7.111519884090001e-07	0.1	6.627121e-10	9.283392600000001e-06	0.1	6.627121e-10	2.658848e-12	0.1	6.627121e-10	1.470987e-10	0.1	6.627121e-10	3.471989e-09	0.1	6.627121e-10	4.3289656500000003e-10	0.1	6.627121e-10	6.905634e-18	0.1
7.324823e-10	5.38391016036e-07	0.1	7.324823e-10	9.456104700000001e-06	0.1	7.324823e-10	2.708946e-12	0.1	7.324823e-10	1.498347e-10	0.1	7.324823e-10	3.546012e-09	0.1	7.324823e-10	3.5977654500000004e-10	0.1	7.324823e-10	7.034077e-18	0.1
8.051378e-10	4.0293477061200006e-07	0.1	8.051378e-10	9.591528200000001e-06	0.1	8.051378e-10	2.748293e-12	0.1	8.051378e-10	1.519799e-10	0.1	8.051378e-10	3.605034e-09	0.1	8.051378e-10	2.93921789e-10	0.1	8.051378e-10	7.134787e-18	0.1
8.893348e-10	2.87990420067e-07	0.1	8.893348e-10	9.706448299999999e-06	0.1	8.893348e-10	2.781743e-12	0.1	8.893348e-10	1.538003e-10	0.1	8.893348e-10	3.656015e-09	0.1	8.893348e-10	2.30238244e-10	0.1	8.893348e-10	7.220246e-18	0.1
9.735319e-10	2.05836041619e-07	0.1	9.735319e-10	9.78859e-06	0.1	9.735319e-10	2.805698e-12	0.1	9.735319e-10	1.551014e-10	0.1	9.735319e-10	3.693133e-09	0.1	9.735319e-10	1.7878292e-10	0.1	9.735319e-10	7.281328e-18	0.1
1.057729e-09	1.47117628809e-07	0.1	1.057729e-09	9.847301799999999e-06	0.1	1.057729e-09	2.822851e-12	0.1	1.057729e-09	1.560313e-10	0.1	1.057729e-09	3.720138e-09	0.1	1.057729e-09	1.3782824e-10	0.1	1.057729e-09	7.324985e-18	0.1
