Batch	m_SP	13	R	W1	W2	W3	W4	W5	W6	P1	P2	P3	P4	P5	P6																							
6.797821e-13	9.8933190764681e-06	0.1	6.797821e-13	3.597655e-118	0.1	6.797821e-13	3.597655e-118	0.1	6.797821e-13	1.21452e-10	0.1	6.797821e-13	3.597655e-118	0.1	6.797821e-13	4.406306e-08	0.1	6.797821e-13	1.035365e-10	0.1	6.797821e-13	6.269871e-09	0.1	6.797821e-13	2.862593e-08	0.1	6.797821e-13	2.178263e-08	0.1	6.797821e-13	8.813382e-11	0.1	6.797821e-13	5.517316e-09	0.1	6.797821e-13	9.386365e-12	0.1
2.35455e-12	9.6355637162476e-06	0.1	2.35455e-12	1.242616e-117	0.1	2.35455e-12	1.242616e-117	0.1	2.35455e-12	4.152004e-10	0.1	2.35455e-12	1.242616e-117	0.1	2.35455e-12	1.506049e-07	0.1	2.35455e-12	3.539348e-10	0.1	2.35455e-12	2.14363e-08	0.1	2.35455e-12	9.78659e-08	0.1	2.35455e-12	7.446756e-08	0.1	2.35455e-12	3.013016e-10	0.1	2.35455e-12	1.886191e-08	0.1	2.35455e-12	3.208692e-11	0.1
5.122904e-12	9.224150145406501e-06	0.1	5.122904e-12	2.691314e-117	0.1	5.122904e-12	2.691314e-117	0.1	5.122904e-12	8.841464e-10	0.1	5.122904e-12	2.691314e-117	0.1	5.122904e-12	3.205959e-07	0.1	5.122904e-12	7.536171e-10	0.1	5.122904e-12	4.565415e-08	0.1	5.122904e-12	2.084152e-07	0.1	5.122904e-12	1.58577e-07	0.1	5.122904e-12	6.416197e-10	0.1	5.122904e-12	4.016617e-08	0.1	5.122904e-12	6.832147e-11	0.1
8.904742e-12	8.6903801428808e-06	0.1	8.904742e-12	4.64983e-117	0.1	8.904742e-12	4.64983e-117	0.1	8.904742e-12	1.492726e-09	0.1	8.904742e-12	4.64983e-117	0.1	8.904742e-12	5.410145e-07	0.1	8.904742e-12	1.272191e-09	0.1	8.904742e-12	7.70948e-08	0.1	8.904742e-12	3.519082e-07	0.1	8.904742e-12	2.677349e-07	0.1	8.904742e-12	1.083297e-09	0.1	8.904742e-12	6.781531e-08	0.1	8.904742e-12	1.153351e-10	0.1
1.518728e-11	7.8711098425824e-06	0.1	1.518728e-11	7.854219e-117	0.1	1.518728e-11	7.854219e-117	0.1	1.518728e-11	2.427239e-09	0.1	1.518728e-11	7.854219e-117	0.1	1.518728e-11	8.790064e-07	0.1	1.518728e-11	2.068194e-09	0.1	1.518728e-11	1.254033e-07	0.1	1.518728e-11	5.723166e-07	0.1	1.518728e-11	4.353642e-07	0.1	1.518728e-11	1.761583e-09	0.1	1.518728e-11	1.102756e-07	0.1	1.518728e-11	1.875019e-10	0.1
2.633748e-11	6.602736766208e-06	0.1	2.633748e-11	1.340529e-116	0.1	2.633748e-11	1.340529e-116	0.1	2.633748e-11	3.875268e-09	0.1	2.633748e-11	1.340529e-116	0.1	2.633748e-11	1.401314e-06	0.1	2.633748e-11	3.300693e-09	0.1	2.633748e-11	2.00345e-07	0.1	2.633748e-11	9.140365e-07	0.1	2.633748e-11	6.951366e-07	0.1	2.633748e-11	2.812784e-09	0.1	2.633748e-11	1.760779e-07	0.1	2.633748e-11	2.992486e-10	0.1
3.866333e-11	5.4372789456804e-06	0.1	3.866333e-11	1.936684e-116	0.1	3.866333e-11	1.936684e-116	0.1	3.866333e-11	5.207615e-09	0.1	3.866333e-11	1.936684e-116	0.1	3.866333e-11	1.879839e-06	0.1	3.866333e-11	4.433371e-09	0.1	3.866333e-11	2.694277e-07	0.1	3.866333e-11	1.228743e-06	0.1	3.866333e-11	9.342003e-07	0.1	3.866333e-11	3.78029e-09	0.1	3.866333e-11	2.366377e-07	0.1	3.866333e-11	4.019573e-10	0.1
5.275265e-11	4.3550880765582e-06	0.1	5.275265e-11	2.59944e-116	0.1	5.275265e-11	2.59944e-116	0.1	5.275265e-11	6.447065e-09	0.1	5.275265e-11	2.59944e-116	0.1	5.275265e-11	2.322396e-06	0.1	5.275265e-11	5.485296e-09	0.1	5.275265e-11	3.338565e-07	0.1	5.275265e-11	1.521869e-06	0.1	5.275265e-11	1.156652e-06	0.1	5.275265e-11	4.680707e-09	0.1	5.275265e-11	2.929933e-07	0.1	5.275265e-11	4.973646e-10	0.1
6.684197e-11	3.4885478573752e-06	0.1	6.684197e-11	3.245818e-116	0.1	6.684197e-11	3.245818e-116	0.1	6.684197e-11	7.441952e-09	0.1	6.684197e-11	3.245818e-116	0.1	6.684197e-11	2.674878e-06	0.1	6.684197e-11	6.327712e-09	0.1	6.684197e-11	3.857451e-07	0.1	6.684197e-11	1.757542e-06	0.1	6.684197e-11	1.33527e-06	0.1	6.684197e-11	5.403858e-09	0.1	6.684197e-11	3.382487e-07	0.1	6.684197e-11	5.737988e-10	0.1
8.093128e-11	2.7946833149334e-06	0.1	8.093128e-11	3.878816e-116	0.1	8.093128e-11	3.878816e-116	0.1	8.093128e-11	8.241002e-09	0.1	8.093128e-11	3.878816e-116	0.1	8.093128e-11	2.955239e-06	0.1	8.093128e-11	7.002295e-09	0.1	8.093128e-11	4.275921e-07	0.1	8.093128e-11	1.947208e-06	0.1	8.093128e-11	1.478789e-06	0.1	8.093128e-11	5.985067e-09	0.1	8.093128e-11	3.746156e-07	0.1	8.093128e-11	6.350406e-10	0.1
