Batch	m_SP	11	N1a_L	N3	N4	N5	N6	N7a	N7c	N7b	Flvln	Nphln	Azln																			
0.0	0.9999999500000001	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1
6.62286e-14	0.99999993	0.1	6.62286e-14	0.0	0.1	6.62286e-14	0.0	0.1	6.62286e-14	0.0	0.1	6.62286e-14	0.0	0.1	6.62286e-14	0.0	0.1	6.62286e-14	0.0	0.1	6.62286e-14	0.0	0.1	6.62286e-14	0.0	0.1	6.62286e-14	0.0	0.1	6.62286e-14	0.0	0.1
5.127369e-13	0.9999999900000001	0.1	5.127369e-13	0.0	0.1	5.127369e-13	0.0	0.1	5.127369e-13	0.0	0.1	5.127369e-13	0.0	0.1	5.127369e-13	0.0	0.1	5.127369e-13	0.0	0.1	5.127369e-13	0.0	0.1	5.127369e-13	0.0	0.1	5.127369e-13	0.0	0.1	5.127369e-13	0.0	0.1
1.584778e-12	0.9999999499999999	0.1	1.584778e-12	0.0	0.1	1.584778e-12	0.0	0.1	1.584778e-12	0.0	0.1	1.584778e-12	0.0	0.1	1.584778e-12	0.0	0.1	1.584778e-12	0.0	0.1	1.584778e-12	0.0	0.1	1.584778e-12	0.0	0.1	1.584778e-12	0.0	0.1	1.584778e-12	0.0	0.1
4.15936e-12	1.00000004	0.1	4.15936e-12	0.0	0.1	4.15936e-12	0.0	0.1	4.15936e-12	0.0	0.1	4.15936e-12	0.0	0.1	4.15936e-12	0.0	0.1	4.15936e-12	0.0	0.1	4.15936e-12	0.0	0.1	4.15936e-12	0.0	0.1	4.15936e-12	0.0	0.1	4.15936e-12	0.0	0.1
8.791411e-12	0.99999998	0.1	8.791411e-12	0.0	0.1	8.791411e-12	0.0	0.1	8.791411e-12	0.0	0.1	8.791411e-12	0.0	0.1	8.791411e-12	0.0	0.1	8.791411e-12	0.0	0.1	8.791411e-12	0.0	0.1	8.791411e-12	0.0	0.1	8.791411e-12	0.0	0.1	8.791411e-12	0.0	0.1
1.563772e-11	1.0000000199999999	0.1	1.563772e-11	0.0	0.1	1.563772e-11	0.0	0.1	1.563772e-11	0.0	0.1	1.563772e-11	0.0	0.1	1.563772e-11	0.0	0.1	1.563772e-11	0.0	0.1	1.563772e-11	0.0	0.1	1.563772e-11	0.0	0.1	1.563772e-11	0.0	0.1	1.563772e-11	0.0	0.1
2.384072e-11	1.00000003	0.1	2.384072e-11	0.0	0.1	2.384072e-11	0.0	0.1	2.384072e-11	0.0	0.1	2.384072e-11	0.0	0.1	2.384072e-11	0.0	0.1	2.384072e-11	0.0	0.1	2.384072e-11	0.0	0.1	2.384072e-11	0.0	0.1	2.384072e-11	0.0	0.1	2.384072e-11	0.0	0.1
3.252638e-11	0.9999999900000001	0.1	3.252638e-11	0.0	0.1	3.252638e-11	0.0	0.1	3.252638e-11	0.0	0.1	3.252638e-11	0.0	0.1	3.252638e-11	0.0	0.1	3.252638e-11	0.0	0.1	3.252638e-11	0.0	0.1	3.252638e-11	0.0	0.1	3.252638e-11	0.0	0.1	3.252638e-11	0.0	0.1
4.314264e-11	1.00000003	0.1	4.314264e-11	0.0	0.1	4.314264e-11	0.0	0.1	4.314264e-11	0.0	0.1	4.314264e-11	0.0	0.1	4.314264e-11	0.0	0.1	4.314264e-11	0.0	0.1	4.314264e-11	0.0	0.1	4.314264e-11	0.0	0.1	4.314264e-11	0.0	0.1	4.314264e-11	0.0	0.1
5.37589e-11	0.99999998	0.1	5.37589e-11	0.0	0.1	5.37589e-11	0.0	0.1	5.37589e-11	0.0	0.1	5.37589e-11	0.0	0.1	5.37589e-11	0.0	0.1	5.37589e-11	0.0	0.1	5.37589e-11	0.0	0.1	5.37589e-11	0.0	0.1	5.37589e-11	0.0	0.1	5.37589e-11	0.0	0.1
6.437516e-11	0.99999992	0.1	6.437516e-11	0.0	0.1	6.437516e-11	0.0	0.1	6.437516e-11	0.0	0.1	6.437516e-11	0.0	0.1	6.437516e-11	0.0	0.1	6.437516e-11	0.0	0.1	6.437516e-11	0.0	0.1	6.437516e-11	0.0	0.1	6.437516e-11	0.0	0.1	6.437516e-11	0.0	0.1
7.499142e-11	1.00000006	0.1	7.499142e-11	0.0	0.1	7.499142e-11	0.0	0.1	7.499142e-11	0.0	0.1	7.499142e-11	0.0	0.1	7.499142e-11	0.0	0.1	7.499142e-11	0.0	0.1	7.499142e-11	0.0	0.1	7.499142e-11	0.0	0.1	7.499142e-11	0.0	0.1	7.499142e-11	0.0	0.1
8.560768e-11	1.0	0.1	8.560768e-11	0.0	0.1	8.560768e-11	0.0	0.1	8.560768e-11	0.0	0.1	8.560768e-11	0.0	0.1	8.560768e-11	0.0	0.1	8.560768e-11	0.0	0.1	8.560768e-11	0.0	0.1	8.560768e-11	0.0	0.1	8.560768e-11	0.0	0.1	8.560768e-11	0.0	0.1
9.70953e-11	0.99999996	0.1	9.70953e-11	0.0	0.1	9.70953e-11	0.0	0.1	9.70953e-11	0.0	0.1	9.70953e-11	0.0	0.1	9.70953e-11	0.0	0.1	9.70953e-11	0.0	0.1	9.70953e-11	0.0	0.1	9.70953e-11	0.0	0.1	9.70953e-11	0.0	0.1	9.70953e-11	0.0	0.1
1.0989e-10	1.00000001	0.1	1.0989e-10	0.0	0.1	1.0989e-10	0.0	0.1	1.0989e-10	0.0	0.1	1.0989e-10	0.0	0.1	1.0989e-10	0.0	0.1	1.0989e-10	0.0	0.1	1.0989e-10	0.0	0.1	1.0989e-10	0.0	0.1	1.0989e-10	0.0	0.1	1.0989e-10	0.0	0.1
1.226846e-10	1.00000005	0.1	1.226846e-10	0.0	0.1	1.226846e-10	0.0	0.1	1.226846e-10	0.0	0.1	1.226846e-10	0.0	0.1	1.226846e-10	0.0	0.1	1.226846e-10	0.0	0.1	1.226846e-10	0.0	0.1	1.226846e-10	0.0	0.1	1.226846e-10	0.0	0.1	1.226846e-10	0.0	0.1
1.354793e-10	0.9999999999999999	0.1	1.354793e-10	0.0	0.1	1.354793e-10	0.0	0.1	1.354793e-10	0.0	0.1	1.354793e-10	0.0	0.1	1.354793e-10	0.0	0.1	1.354793e-10	0.0	0.1	1.354793e-10	0.0	0.1	1.354793e-10	0.0	0.1	1.354793e-10	0.0	0.1	1.354793e-10	0.0	0.1
1.482739e-10	0.99999994	0.1	1.482739e-10	0.0	0.1	1.482739e-10	0.0	0.1	1.482739e-10	0.0	0.1	1.482739e-10	0.0	0.1	1.482739e-10	0.0	0.1	1.482739e-10	0.0	0.1	1.482739e-10	0.0	0.1	1.482739e-10	0.0	0.1	1.482739e-10	0.0	0.1	1.482739e-10	0.0	0.1
1.610686e-10	0.99999999	0.1	1.610686e-10	0.0	0.1	1.610686e-10	0.0	0.1	1.610686e-10	0.0	0.1	1.610686e-10	0.0	0.1	1.610686e-10	0.0	0.1	1.610686e-10	0.0	0.1	1.610686e-10	0.0	0.1	1.610686e-10	0.0	0.1	1.610686e-10	0.0	0.1	1.610686e-10	0.0	0.1
1.743805e-10	0.99999997	0.1	1.743805e-10	0.0	0.1	1.743805e-10	0.0	0.1	1.743805e-10	0.0	0.1	1.743805e-10	0.0	0.1	1.743805e-10	0.0	0.1	1.743805e-10	0.0	0.1	1.743805e-10	0.0	0.1	1.743805e-10	0.0	0.1	1.743805e-10	0.0	0.1	1.743805e-10	0.0	0.1
1.897613e-10	1.00000009	0.1	1.897613e-10	0.0	0.1	1.897613e-10	0.0	0.1	1.897613e-10	0.0	0.1	1.897613e-10	0.0	0.1	1.897613e-10	0.0	0.1	1.897613e-10	0.0	0.1	1.897613e-10	0.0	0.1	1.897613e-10	0.0	0.1	1.897613e-10	0.0	0.1	1.897613e-10	0.0	0.1
2.05142e-10	1.00000001	0.1	2.05142e-10	0.0	0.1	2.05142e-10	0.0	0.1	2.05142e-10	0.0	0.1	2.05142e-10	0.0	0.1	2.05142e-10	0.0	0.1	2.05142e-10	0.0	0.1	2.05142e-10	0.0	0.1	2.05142e-10	0.0	0.1	2.05142e-10	0.0	0.1	2.05142e-10	0.0	0.1
2.205228e-10	1.00000004	0.1	2.205228e-10	0.0	0.1	2.205228e-10	0.0	0.1	2.205228e-10	0.0	0.1	2.205228e-10	0.0	0.1	2.205228e-10	0.0	0.1	2.205228e-10	0.0	0.1	2.205228e-10	0.0	0.1	2.205228e-10	0.0	0.1	2.205228e-10	0.0	0.1	2.205228e-10	0.0	0.1
