Batch	m_SP	11	W4_L	W2	W3	W6	R	P1	P2	P3	P4	P5	P6																			
5.628877	0.98930414	0.1	5.628877	1.54761e-10	0.1	5.628877	8.262451e-07	0.1	5.628877	0.0002982835	0.1	5.628877	4.671689e-08	0.1	5.628877	0.005198151	0.1	5.628877	1.549258e-07	0.1	5.628877	3.920592e-09	0.1	5.628877	5.929913e-13	0.1	5.628877	8.316052e-10	0.1	5.628877	4.882201e-19	0.1
6.403984	0.98780402	0.1	6.403984	1.565941e-10	0.1	6.403984	9.365774e-07	0.1	6.403984	0.0002978325	0.1	6.403984	4.666385e-08	0.1	6.403984	0.005948385	0.1	6.403984	1.547499e-07	0.1	6.403984	3.916141e-09	0.1	6.403984	6.769166e-13	0.1	6.403984	8.306611e-10	0.1	6.403984	4.876658e-19	0.1
7.336267	0.986004198	0.1	7.336267	1.587791e-10	0.1	7.336267	1.068173e-06	0.1	7.336267	0.0002972911	0.1	7.336267	4.66002e-08	0.1	7.336267	0.006848499	0.1	7.336267	1.545389e-07	0.1	7.336267	3.910799e-09	0.1	7.336267	7.784639e-13	0.1	7.336267	8.295282e-10	0.1	7.336267	4.870007e-19	0.1
8.738761	0.983305872	0.1	8.738761	1.620254e-10	0.1	8.738761	1.263878e-06	0.1	8.738761	0.0002964797	0.1	8.738761	4.650477e-08	0.1	8.738761	0.008197985	0.1	8.738761	1.542224e-07	0.1	8.738761	3.90279e-09	0.1	8.738761	9.323684e-13	0.1	8.738761	8.278293e-10	0.1	8.738761	4.860033e-19	0.1
10.98275	0.979011514	0.1	10.98275	1.671194e-10	0.1	10.98275	1.571428e-06	0.1	10.98275	0.0002951889	0.1	10.98275	4.635284e-08	0.1	10.98275	0.0103457	0.1	10.98275	1.537185e-07	0.1	10.98275	3.89004e-09	0.1	10.98275	1.181089e-12	0.1	10.98275	8.251248e-10	0.1	10.98275	4.844156e-19	0.1
14.90973	0.971563295	0.1	14.90973	1.757438e-10	0.1	14.90973	2.093481e-06	0.1	14.90973	0.0002929522	0.1	14.90973	4.60892e-08	0.1	14.90973	0.01407063	0.1	14.90973	1.528442e-07	0.1	14.90973	3.867914e-09	0.1	14.90973	1.621799e-12	0.1	14.90973	8.204317e-10	0.1	14.90973	4.816604e-19	0.1
22.22826	0.9579062829999999	0.1	22.22826	1.908705e-10	0.1	22.22826	3.013642e-06	0.1	22.22826	0.0002888575	0.1	22.22826	4.560533e-08	0.1	22.22826	0.0209007	0.1	22.22826	1.512396e-07	0.1	22.22826	3.827307e-09	0.1	22.22826	2.450218e-12	0.1	22.22826	8.118184e-10	0.1	22.22826	4.766036e-19	0.1
35.01184	0.934727165	0.1	35.01184	2.145412e-10	0.1	35.01184	4.467288e-06	0.1	35.01184	0.0002819277	0.1	35.01184	4.478269e-08	0.1	35.01184	0.032493	0.1	35.01184	1.485115e-07	0.1	35.01184	3.758269e-09	0.1	35.01184	3.85884e-12	0.1	35.01184	7.971747e-10	0.1	35.01184	4.680066e-19	0.1
53.18047	0.903188455	0.1	53.18047	2.428051e-10	0.1	53.18047	6.232381e-06	0.1	53.18047	0.0002725402	0.1	53.18047	4.36604e-08	0.1	53.18047	0.04826617	0.1	53.18047	1.447897e-07	0.1	53.18047	3.664084e-09	0.1	53.18047	5.609953e-12	0.1	53.18047	7.771967e-10	0.1	53.18047	4.562779e-19	0.1
75.47592	0.8665852700000001	0.1	75.47592	2.701195e-10	0.1	75.47592	7.984761e-06	0.1	75.47592	0.0002617082	0.1	75.47592	4.235325e-08	0.1	75.47592	0.06657235	0.1	75.47592	1.404548e-07	0.1	75.47592	3.554384e-09	0.1	75.47592	7.181975e-12	0.1	75.47592	7.539282e-10	0.1	75.47592	4.426174e-19	0.1
