Batch	m_SP	7	P2_L	R	W4_L	W3	P1	P3	P4											
1.79218e-13	9.769773600620001e-06	0.1	1.79218e-13	3.172594e-09	0.1	1.79218e-13	1.6334959e-07	0.1	1.79218e-13	5.536423e-11	0.1	1.79218e-13	1.260438e-08	0.1	1.79218e-13	5.319267e-09	0.1	1.79218e-13	2.965604e-12	0.1
4.314521e-13	9.50912781364e-06	0.1	4.314521e-13	7.535815e-09	0.1	4.314521e-13	3.8799886000000003e-07	0.1	4.314521e-13	1.31499e-10	0.1	4.314521e-13	2.993498e-08	0.1	4.314521e-13	1.263479e-08	0.1	4.314521e-13	7.04403e-12	0.1
9.665169e-13	8.979025415899999e-06	0.1	9.665169e-13	1.641031e-08	0.1	9.665169e-13	8.449089e-07	0.1	9.665169e-13	2.863268e-10	0.1	9.665169e-13	6.516961e-08	0.1	9.665169e-13	2.75141e-08	0.1	9.665169e-13	1.533882e-11	0.1
1.938131e-12	8.09086917026082e-06	0.1	1.938131e-12	3.128071e-08	0.1	1.938131e-12	1.610489e-06	0.1	1.938131e-12	5.456843e-10	0.1	1.938131e-12	1.241645e-07	0.1	1.938131e-12	5.244652e-08	0.1	1.938131e-12	2.923646e-11	0.1
3.326152e-12	6.9723651553788e-06	0.1	3.326152e-12	5.001106e-08	0.1	3.326152e-12	2.5747287e-06	0.1	3.326152e-12	8.722186e-10	0.1	3.326152e-12	1.983871e-07	0.1	3.326152e-12	8.3851e-08	0.1	3.326152e-12	4.673891e-11	0.1
4.245909e-12	6.3178113458261196e-06	0.1	4.245909e-12	6.097393e-08	0.1	4.245909e-12	3.1390608999999998e-06	0.1	4.245909e-12	1.063259e-09	0.1	4.245909e-12	2.417822e-07	0.1	4.245909e-12	1.022322e-07	0.1	4.245909e-12	5.698163e-11	0.1
5.337838e-12	5.62007251021202e-06	0.1	5.337838e-12	7.266167e-08	0.1	5.337838e-12	3.7406768999999997e-06	0.1	5.337838e-12	1.266863e-09	0.1	5.337838e-12	2.880055e-07	0.1	5.337838e-12	1.218288e-07	0.1	5.337838e-12	6.790034e-11	0.1
6.688025e-12	4.8629598935943604e-06	0.1	6.688025e-12	8.534593e-08	0.1	6.688025e-12	4.393548300000001e-06	0.1	6.688025e-12	1.487742e-09	0.1	6.688025e-12	3.381185e-07	0.1	6.688025e-12	1.430965e-07	0.1	6.688025e-12	7.974841e-11	0.1
9.131334e-12	3.7427751715360497e-06	0.1	9.131334e-12	1.04117e-07	0.1	9.131334e-12	5.3596321e-06	0.1	9.131334e-12	1.814439e-09	0.1	9.131334e-12	4.12172e-07	0.1	9.131334e-12	1.745703e-07	0.1	9.131334e-12	9.72787e-11	0.1
1.157464e-11	2.8807143441453e-06	0.1	1.157464e-11	1.185665e-07	0.1	1.157464e-11	6.1032235e-06	0.1	1.157464e-11	2.065768e-09	0.1	1.157464e-11	4.690788e-07	0.1	1.157464e-11	1.987984e-07	0.1	1.157464e-11	1.1077e-10	0.1
