Batch	m_SP	7	P1	W4_L	W3	R	P2_L	P3	P4											
8.044435e-06	9.999735001649999e-06	0.1	8.044435e-06	1.108759e-12	0.1	8.044435e-06	6.153802e-12	0.1	8.044435e-06	5.512389e-12	0.1	8.044435e-06	1.15824307e-10	0.1	8.044435e-06	7.144841e-12	0.1	8.044435e-06	1.404185e-11	0.1
1.460187e-05	9.99961500285e-06	0.1	1.460187e-05	1.108842e-12	0.1	1.460187e-05	6.249418e-12	0.1	1.460187e-05	1.01152e-11	0.1	1.460187e-05	2.10722046e-10	0.1	1.460187e-05	1.309828e-11	0.1	1.460187e-05	2.854331e-11	0.1
3.455282e-05	9.9992500065e-06	0.1	3.455282e-05	1.109067e-12	0.1	3.455282e-05	6.253662e-12	0.1	3.455282e-05	2.412163e-11	0.1	3.455282e-05	4.99419828e-10	0.1	3.455282e-05	3.121254e-11	0.1	3.455282e-05	7.284059e-11	0.1
8.585526e-05	9.998311015890002e-06	0.1	8.585526e-05	1.110767e-12	0.1	8.585526e-05	6.253307e-12	0.1	8.585526e-05	6.017659e-11	0.1	8.585526e-05	1.2413835199999999e-09	0.1	8.585526e-05	7.780763e-11	0.1	8.585526e-05	1.867472e-10	0.1
0.0001998607	9.996230036700001e-06	0.1	0.0001998607	1.119957e-12	0.1	0.0001998607	6.253186e-12	0.1	0.0001998607	1.407759e-10	0.1	0.0001998607	2.8857219900000002e-09	0.1	0.0001998607	1.815592e-10	0.1	0.0001998607	4.398325e-10	0.1
0.0004278715	9.99209907801e-06	0.1	0.0004278715	1.160333e-12	0.1	0.0004278715	6.255835e-12	0.1	0.0004278715	3.064084e-10	0.1	0.0004278715	6.1347786600000004e-09	0.1	0.0004278715	3.910026e-10	0.1	0.0004278715	9.458206e-10	0.1
0.0008046734	9.985459144409999e-06	0.1	0.0008046734	1.285615e-12	0.1	0.0008046734	6.268485e-12	0.1	0.0008046734	6.054287e-10	0.1	0.0008046734	1.12835904e-08	0.1	0.0008046734	7.476082e-10	0.1	0.0008046734	1.781384e-09	0.1
0.001364621	9.97628423616e-06	0.1	0.001364621	1.572935e-12	0.1	0.001364621	6.305187e-12	0.1	0.001364621	1.146335e-09	0.1	0.001364621	1.81151384e-08	0.1	0.001364621	1.310557e-09	0.1	0.001364621	3.021245e-09	0.1
0.001983305	9.967396325040001e-06	0.1	0.001983305	1.956613e-12	0.1	0.001983305	6.367899e-12	0.1	0.001983305	1.922555e-09	0.1	0.001983305	2.42020033e-08	0.1	0.001983305	1.968215e-09	0.1	0.001983305	4.387369e-09	0.1
0.00240555	9.96212737773e-06	0.1	0.00240555	2.217572e-12	0.1	0.00240555	6.422443e-12	0.1	0.00240555	2.56863e-09	0.1	0.00240555	2.74457895e-08	0.1	0.00240555	2.418775e-09	0.1	0.00240555	5.316351e-09	0.1
0.002980286	9.95590443996e-06	0.1	0.002980286	2.537934e-12	0.1	0.002980286	6.510449e-12	0.1	0.002980286	3.589665e-09	0.1	0.002980286	3.08046345e-08	0.1	0.002980286	3.003209e-09	0.1	0.002980286	6.574623e-09	0.1
0.003871668	9.9479975242102e-06	0.1	0.003871668	2.92402e-12	0.1	0.003871668	6.675934e-12	0.1	0.003871668	5.434897e-09	0.1	0.003871668	3.4151272e-08	0.1	0.003871668	3.784568e-09	0.1	0.003871668	8.506732e-09	0.1
0.004422907	9.9438905656909e-06	0.1	0.004422907	3.098042e-12	0.1	0.004422907	6.794988e-12	0.1	0.004422907	6.689297e-09	0.1	0.004422907	3.5433053e-08	0.1	0.004422907	4.175245e-09	0.1	0.004422907	9.686384e-09	0.1
0.005228653	9.9386166189583e-06	0.1	0.005228653	3.283781e-12	0.1	0.005228653	6.990887e-12	0.1	0.005228653	8.613886e-09	0.1	0.005228653	3.6634552999999997e-08	0.1	0.005228653	4.624236e-09	0.1	0.005228653	1.138497e-08	0.1
0.006407916	9.931912686668699e-06	0.1	0.006407916	3.459461e-12	0.1	0.006407916	7.321269e-12	0.1	0.006407916	1.150493e-08	0.1	0.006407916	3.7577785e-08	0.1	0.006407916	5.072569e-09	0.1	0.006407916	1.38057e-08	0.1
0.007892948	9.9244987615501e-06	0.1	0.007892948	3.598937e-12	0.1	0.007892948	7.801553e-12	0.1	0.007892948	1.508196e-08	0.1	0.007892948	3.8155518999999997e-08	0.1	0.007892948	5.41253e-09	0.1	0.007892948	1.672393e-08	0.1
0.009276665	9.9182738244226e-06	0.1	0.009276665	3.696272e-12	0.1	0.009276665	8.30003e-12	0.1	0.009276665	1.821944e-08	0.1	0.009276665	3.8471899999999997e-08	0.1	0.009276665	5.612562e-09	0.1	0.009276665	1.929428e-08	0.1
0.0105309	9.9130968767103e-06	0.1	0.0105309	3.774794e-12	0.1	0.0105309	8.781997e-12	0.1	0.0105309	2.084087e-08	0.1	0.0105309	3.8696536e-08	0.1	0.0105309	5.748683e-09	0.1	0.0105309	2.148888e-08	0.1
0.01218971	9.9068829394717e-06	0.1	0.01218971	3.872949e-12	0.1	0.01218971	9.444936e-12	0.1	0.01218971	2.394397e-08	0.1	0.01218971	3.896217e-08	0.1	0.01218971	5.899139e-09	0.1	0.01218971	2.418319e-08	0.1
0.01442356	9.899615012878501e-06	0.1	0.01442356	3.997224e-12	0.1	0.01442356	1.034758e-11	0.1	0.01442356	2.745765e-08	0.1	0.01442356	3.9292781999999997e-08	0.1	0.01442356	6.076667e-09	0.1	0.01442356	2.742772e-08	0.1
0.01723404	9.8921650881235e-06	0.1	0.01723404	4.135701e-12	0.1	0.01723404	1.143789e-11	0.1	0.01723404	3.08772e-08	0.1	0.01723404	3.966247e-08	0.1	0.01723404	6.270631e-09	0.1	0.01723404	3.0894e-08	0.1
0.0206938	9.885260157864001e-06	0.1	0.0206938	4.271182e-12	0.1	0.0206938	1.263254e-11	0.1	0.0206938	3.382816e-08	0.1	0.0206938	4.0027602e-08	0.1	0.0206938	6.460921e-09	0.1	0.0206938	3.429102e-08	0.1
0.02526074	9.8791282197972e-06	0.1	0.02526074	4.392349e-12	0.1	0.02526074	1.389091e-11	0.1	0.02526074	3.621164e-08	0.1	0.02526074	4.0357234e-08	0.1	0.02526074	6.632077e-09	0.1	0.02526074	3.75378e-08	0.1
0.03019585	9.8751152603285e-06	0.1	0.03019585	4.467935e-12	0.1	0.03019585	1.485583e-11	0.1	0.03019585	3.759807e-08	0.1	0.03019585	4.0564236e-08	0.1	0.03019585	6.739152e-09	0.1	0.03019585	3.984871e-08	0.1
0.0356832	9.8725882858512e-06	0.1	0.0356832	4.51132e-12	0.1	0.0356832	1.554884e-11	0.1	0.0356832	3.836285e-08	0.1	0.0356832	4.0683491e-08	0.1	0.0356832	6.800666e-09	0.1	0.0356832	4.14291e-08	0.1
0.04365105	9.8708223036878e-06	0.1	0.04365105	4.537516e-12	0.1	0.04365105	1.609535e-11	0.1	0.04365105	3.881385e-08	0.1	0.04365105	4.0755604e-08	0.1	0.04365105	6.837829e-09	0.1	0.04365105	4.263425e-08	0.1
