Batch	m_SP	5	N1a_L	N7a_L	Nphln	Flvln	Azln							
2.837237e-10	0.9882885824	0.1	2.837237e-10	0.011141570600000001	0.1	2.837237e-10	9.554959e-06	0.1	2.837237e-10	0.0002070658	0.1	2.837237e-10	1.236042e-08	0.1
3.385493e-10	0.9860410113	0.1	3.385493e-10	0.013280865499999999	0.1	3.385493e-10	1.323943e-05	0.1	3.385493e-10	0.0002467714	0.1	3.385493e-10	1.473067e-08	0.1
4.006002e-10	0.9835033453	0.1	4.006002e-10	0.0156956914	0.1	4.006002e-10	1.807637e-05	0.1	4.006002e-10	0.0002915905	0.1	4.006002e-10	1.740616e-08	0.1
4.750936e-10	0.9804652601	0.1	4.750936e-10	0.0185858158	0.1	4.750936e-10	2.478625e-05	0.1	4.750936e-10	0.0003452303	0.1	4.750936e-10	2.060821e-08	0.1
5.662699e-10	0.9767595068	0.1	5.662699e-10	0.022109980700000004	0.1	5.662699e-10	3.42847e-05	0.1	5.662699e-10	0.0004106371	0.1	5.662699e-10	2.45127e-08	0.1
6.697987e-10	0.9725683651	0.1	6.697987e-10	0.0260941207	0.1	6.697987e-10	4.670255e-05	0.1	6.697987e-10	0.0004845793	0.1	6.697987e-10	2.892672e-08	0.1
7.856001e-10	0.9679015342999999	0.1	7.856001e-10	0.0305286786	0.1	7.856001e-10	6.253395e-05	0.1	7.856001e-10	0.0005668796	0.1	7.856001e-10	3.383967e-08	0.1
9.111341e-10	0.9628675213	0.1	9.111341e-10	0.035310066300000005	0.1	9.111341e-10	8.186686e-05	0.1	9.111341e-10	0.0006556151	0.1	9.111341e-10	3.913679e-08	0.1
1.051267e-09	0.9572787371	0.1	1.051267e-09	0.040615985099999995	0.1	1.051267e-09	0.0001059306	0.1	1.051267e-09	0.0007540832	0.1	1.051267e-09	4.50149e-08	0.1
1.204653e-09	0.9511984239	0.1	1.204653e-09	0.0463859468	0.1	1.204653e-09	0.0001350422	0.1	1.204653e-09	0.000861161	0.1	1.204653e-09	5.140697e-08	0.1
1.377918e-09	0.9443763155	0.1	1.377918e-09	0.0528567246	0.1	1.377918e-09	0.0001711127	0.1	1.377918e-09	0.0009812421	0.1	1.377918e-09	5.857528e-08	0.1
1.579132e-09	0.9365148192	0.1	1.579132e-09	0.0603094829	0.1	1.579132e-09	0.0002168299	0.1	1.579132e-09	0.001119543	0.1	1.579132e-09	6.683124e-08	0.1
1.808274e-09	0.9276418809000001	0.1	1.808274e-09	0.0687166739	0.1	1.808274e-09	0.0002733395	0.1	1.808274e-09	0.001275552	0.1	1.808274e-09	7.614431e-08	0.1
2.068826e-09	0.9176548023	0.1	2.068826e-09	0.0781742761	0.1	2.068826e-09	0.0003426023	0.1	2.068826e-09	0.001451049	0.1	2.068826e-09	8.662072e-08	0.1
2.404168e-09	0.9049597712999999	0.1	2.404168e-09	0.0901893659	0.1	2.404168e-09	0.0004383616	0.1	2.404168e-09	0.001673998	0.1	2.404168e-09	9.992981e-08	0.1
2.801494e-09	0.8901464283	0.1	2.801494e-09	0.104200437	0.1	2.801494e-09	0.0005596143	0.1	2.801494e-09	0.001933976	0.1	2.801494e-09	1.154494e-07	0.1
3.240144e-09	0.8740763826000001	0.1	3.240144e-09	0.11939127000000001	0.1	3.240144e-09	0.0007010108	0.1	3.240144e-09	0.002215839	0.1	3.240144e-09	1.322755e-07	0.1
3.678793e-09	0.8582994556	0.1	3.678793e-09	0.134297365	0.1	3.678793e-09	0.0008481897	0.1	3.678793e-09	0.002492411	0.1	3.678793e-09	1.487857e-07	0.1
4.135025e-09	0.842196	0.1	4.135025e-09	0.149505437	0.1	4.135025e-09	0.001005517	0.1	4.135025e-09	0.002774583	0.1	4.135025e-09	1.656302e-07	0.1
4.661586e-09	0.8239906867000001	0.1	4.661586e-09	0.166692053	0.1	4.661586e-09	0.001190478	0.1	4.661586e-09	0.003093459	0.1	4.661586e-09	1.846658e-07	0.1
5.188148e-09	0.8061849487	0.1	5.188148e-09	0.183495984	0.1	5.188148e-09	0.001377297	0.1	5.188148e-09	0.00340523	0.1	5.188148e-09	2.032773e-07	0.1
