Batch	m_SP	7	W3	R	W4_L	P1	P2_L	P3	P4											
2.9788e-09	0.9826194	0.1	2.9788e-09	3.910248e-06	0.1	2.9788e-09	1.33515e-05	0.1	2.9788e-09	0.001942248	0.1	2.9788e-09	3.1741195e-05	0.1	2.9788e-09	5.674259e-06	0.1	2.9788e-09	0.006673801	0.1
4.674661e-09	0.9729177	0.1	4.674661e-09	6.091173e-06	0.1	4.674661e-09	2.080098e-05	0.1	4.674661e-09	0.003033307	0.1	4.674661e-09	4.9447288e-05	0.1	4.674661e-09	8.839048e-06	0.1	4.674661e-09	0.01039603	0.1
6.580636e-09	0.9621788	0.1	6.580636e-09	8.504175e-06	0.1	6.580636e-09	2.904495e-05	0.1	6.580636e-09	0.004245511	0.1	6.580636e-09	6.9039174e-05	0.1	6.580636e-09	1.23406e-05	0.1	6.580636e-09	0.01451431	0.1
8.828007e-09	0.9497365	0.1	8.828007e-09	1.129874e-05	0.1	8.828007e-09	3.85944e-05	0.1	8.828007e-09	0.005654714	0.1	8.828007e-09	9.173088e-05	0.1	8.828007e-09	1.639585e-05	0.1	8.828007e-09	0.01928377	0.1
1.107538e-08	0.9375277	0.1	1.107538e-08	1.403991e-05	0.1	1.107538e-08	4.796287e-05	0.1	1.107538e-08	0.007041335	0.1	1.107538e-08	0.00011399034600000001	0.1	1.107538e-08	2.03736e-05	0.1	1.107538e-08	0.02396204	0.1
1.332275e-08	0.9255472	0.1	1.332275e-08	1.672909e-05	0.1	1.332275e-08	5.715484e-05	0.1	1.332275e-08	0.008404906	0.1	1.332275e-08	0.000135828798	0.1	1.332275e-08	2.427592e-05	0.1	1.332275e-08	0.02855159	0.1
1.594284e-08	0.9118609	0.1	1.594284e-08	1.980051e-05	0.1	1.594284e-08	6.765439e-05	0.1	1.594284e-08	0.009965291	0.1	1.594284e-08	0.00016077230700000002	0.1	1.594284e-08	2.873289e-05	0.1	1.594284e-08	0.03379346	0.1
1.865612e-08	0.8979982	0.1	1.865612e-08	2.291096e-05	0.1	1.865612e-08	7.828824e-05	0.1	1.865612e-08	0.01154796	0.1	1.865612e-08	0.000186033643	0.1	1.865612e-08	3.324652e-05	0.1	1.865612e-08	0.03910193	0.1
2.13694e-08	0.8844421	0.1	2.13694e-08	2.595224e-05	0.1	2.13694e-08	8.868622e-05	0.1	2.13694e-08	0.01309718	0.1	2.13694e-08	0.000210733734	0.1	2.13694e-08	3.765976e-05	0.1	2.13694e-08	0.04429233	0.1
2.442693e-08	0.869522	0.1	2.442693e-08	2.929922e-05	0.1	2.442693e-08	0.0001001299	0.1	2.442693e-08	0.01480358	0.1	2.442693e-08	0.0002379171	0.1	2.442693e-08	4.25166e-05	0.1	2.442693e-08	0.05000444	0.1
2.771396e-08	0.8538886	0.1	2.771396e-08	3.280595e-05	0.1	2.771396e-08	0.0001121201	0.1	2.771396e-08	0.01659259	0.1	2.771396e-08	0.00026639832	0.1	2.771396e-08	4.760526e-05	0.1	2.771396e-08	0.05598918	0.1
3.1001e-08	0.8386616	0.1	3.1001e-08	3.622135e-05	0.1	3.1001e-08	0.0001237984	0.1	3.1001e-08	0.01833579	0.1	3.1001e-08	0.00029413795	0.1	3.1001e-08	5.256139e-05	0.1	3.1001e-08	0.06181804	0.1
3.484585e-08	0.8213466	0.1	3.484585e-08	4.010496e-05	0.1	3.484585e-08	0.0001370778	0.1	3.484585e-08	0.0203186	0.1	3.484585e-08	0.00032568063	0.1	3.484585e-08	5.819694e-05	0.1	3.484585e-08	0.06844596	0.1
3.883015e-08	0.8039449	0.1	3.883015e-08	4.400788e-05	0.1	3.883015e-08	0.0001504235	0.1	3.883015e-08	0.02231172	0.1	3.883015e-08	0.0003573803	0.1	3.883015e-08	6.386053e-05	0.1	3.883015e-08	0.07510684	0.1
4.32987e-08	0.785055	0.1	4.32987e-08	4.824455e-05	0.1	4.32987e-08	0.0001649104	0.1	4.32987e-08	0.02447559	0.1	4.32987e-08	0.00039179077999999996	0.1	4.32987e-08	7.00084e-05	0.1	4.32987e-08	0.08233729	0.1
4.809008e-08	0.7655019	0.1	4.809008e-08	5.262989e-05	0.1	4.809008e-08	0.0001799058	0.1	4.809008e-08	0.02671561	0.1	4.809008e-08	0.0004274088	0.1	4.809008e-08	7.637202e-05	0.1	4.809008e-08	0.08982148	0.1
5.35087e-08	0.7442193	0.1	5.35087e-08	5.74031e-05	0.1	5.35087e-08	0.0001962275	0.1	5.35087e-08	0.0291539	0.1	5.35087e-08	0.00046617727	0.1	5.35087e-08	8.32985e-05	0.1	5.35087e-08	0.09796763	0.1
5.934547e-08	0.722226	0.1	5.934547e-08	6.233569e-05	0.1	5.934547e-08	0.0002130943	0.1	5.934547e-08	0.03167367	0.1	5.934547e-08	0.00050624016	0.1	5.934547e-08	9.045624e-05	0.1	5.934547e-08	0.1063858	0.1
6.62324e-08	0.6974431	0.1	6.62324e-08	6.789391e-05	0.1	6.62324e-08	0.0002321003	0.1	6.62324e-08	0.0345131	0.1	6.62324e-08	0.0005513844000000001	0.1	6.62324e-08	9.852184e-05	0.1	6.62324e-08	0.1158716	0.1
7.400684e-08	0.6708838	0.1	7.400684e-08	7.385055e-05	0.1	7.400684e-08	0.0002524687	0.1	7.400684e-08	0.03755608	0.1	7.400684e-08	0.00059976471	0.1	7.400684e-08	0.0001071656	0.1	7.400684e-08	0.1260374	0.1
8.271873e-08	0.6427754	0.1	8.271873e-08	8.01546e-05	0.1	8.271873e-08	0.0002740251	0.1	8.271873e-08	0.04077656	0.1	8.271873e-08	0.00065096673	0.1	8.271873e-08	0.0001163135	0.1	8.271873e-08	0.1367961	0.1
9.370768e-08	0.6096028	0.1	9.370768e-08	8.759445e-05	0.1	9.370768e-08	0.0002994653	0.1	9.370768e-08	0.04457726	0.1	9.370768e-08	0.0007113937599999999	0.1	9.370768e-08	0.0001271096	0.1	9.370768e-08	0.1494932	0.1
1.06949e-07	0.5726852	0.1	1.06949e-07	9.58742e-05	0.1	1.06949e-07	0.0003277774	0.1	1.06949e-07	0.04880704	0.1	1.06949e-07	0.00077864248	0.1	1.06949e-07	0.0001391244	0.1	1.06949e-07	0.1636236	0.1
1.230207e-07	0.5318527	0.1	1.230207e-07	0.000105032	0.1	1.230207e-07	0.0003590919	0.1	1.230207e-07	0.05348536	0.1	1.230207e-07	0.0008530226	0.1	1.230207e-07	0.0001524134	0.1	1.230207e-07	0.1792526	0.1
1.444073e-07	0.4833671	0.1	1.444073e-07	0.0001159062	0.1	1.444073e-07	0.0003962756	0.1	1.444073e-07	0.05904053	0.1	1.444073e-07	0.00094134373	0.1	1.444073e-07	0.0001681932	0.1	1.444073e-07	0.1978108	0.1
1.761065e-07	0.4217038	0.1	1.761065e-07	0.000129736	0.1	1.761065e-07	0.0004435653	0.1	1.761065e-07	0.06610552	0.1	1.761065e-07	0.00105366963	0.1	1.761065e-07	0.0001882617	0.1	1.761065e-07	0.2214129	0.1
2.131658e-07	0.3619217	0.1	2.131658e-07	0.0001431438	0.1	2.131658e-07	0.0004894124	0.1	2.131658e-07	0.07295498	0.1	2.131658e-07	0.00116256771	0.1	2.131658e-07	0.0002077181	0.1	2.131658e-07	0.244295	0.1
2.543978e-07	0.30745	0.1	2.543978e-07	0.0001553606	0.1	2.543978e-07	0.0005311868	0.1	2.543978e-07	0.07919599	0.1	2.543978e-07	0.00126179352	0.1	2.543978e-07	0.0002254461	0.1	2.543978e-07	0.2651444	0.1
2.956297e-07	0.2627569	0.1	2.956297e-07	0.0001653843	0.1	2.956297e-07	0.0005654621	0.1	2.956297e-07	0.08431665	0.1	2.956297e-07	0.00134320611	0.1	2.956297e-07	0.0002399917	0.1	2.956297e-07	0.282251	0.1
3.368617e-07	0.2256809	0.1	3.368617e-07	0.0001736997	0.1	3.368617e-07	0.0005938957	0.1	3.368617e-07	0.08856458	0.1	3.368617e-07	0.00141074388	0.1	3.368617e-07	0.0002520582	0.1	3.368617e-07	0.2964421	0.1
3.780937e-07	0.194642	0.1	3.780937e-07	0.000180661	0.1	3.780937e-07	0.0006176995	0.1	3.780937e-07	0.09212082	0.1	3.780937e-07	0.0014672837300000001	0.1	3.780937e-07	0.0002621599	0.1	3.780937e-07	0.3083225	0.1
4.193256e-07	0.1684581	0.1	4.193256e-07	0.0001865335	0.1	4.193256e-07	0.00063778	0.1	4.193256e-07	0.0951208	0.1	4.193256e-07	0.00151498032	0.1	4.193256e-07	0.0002706815	0.1	4.193256e-07	0.3183446	0.1
4.605576e-07	0.1462272	0.1	4.605576e-07	0.0001915194	0.1	4.605576e-07	0.0006548289	0.1	4.605576e-07	0.09766788	0.1	4.605576e-07	0.00155547596	0.1	4.605576e-07	0.0002779167	0.1	4.605576e-07	0.3268536	0.1
5.017895e-07	0.1272492	0.1	5.017895e-07	0.0001957757	0.1	5.017895e-07	0.0006693832	0.1	5.017895e-07	0.09984226	0.1	5.017895e-07	0.00159004607	0.1	5.017895e-07	0.0002840931	0.1	5.017895e-07	0.3341176	0.1
5.430215e-07	0.1109724	0.1	5.430215e-07	0.0001994263	0.1	5.430215e-07	0.0006818659	0.1	5.430215e-07	0.1017071	0.1	5.430215e-07	0.0016196967099999999	0.1	5.430215e-07	0.0002893904	0.1	5.430215e-07	0.3403477	0.1
5.842535e-07	0.09695645	0.1	5.842535e-07	0.0002025697	0.1	5.842535e-07	0.0006926147	0.1	5.842535e-07	0.103313	0.1	5.842535e-07	0.00164522763	0.1	5.842535e-07	0.000293952	0.1	5.842535e-07	0.3457124	0.1
6.254854e-07	0.08484577	0.1	6.254854e-07	0.0002052859	0.1	6.254854e-07	0.0007019024	0.1	6.254854e-07	0.1047006	0.1	6.254854e-07	0.00166728851	0.1	6.254854e-07	0.0002978934	0.1	6.254854e-07	0.3503478	0.1
6.667174e-07	0.07435023	0.1	6.667174e-07	0.0002076398	0.1	6.667174e-07	0.0007099515	0.1	6.667174e-07	0.1059031	0.1	6.667174e-07	0.0016864065900000001	0.1	6.667174e-07	0.0003013092	0.1	6.667174e-07	0.3543651	0.1
