Batch	m_SP	7	P3	R	W4_L	W3	P1	P2_L	P4											
6.670331e-11	9.738380615220001e-06	0.1	6.670331e-11	3.650019e-11	0.1	6.670331e-11	2.59726281e-07	0.1	6.670331e-11	1.058907e-12	0.1	6.670331e-11	1.135116e-09	0.1	6.670331e-11	6.079487860000001e-10	0.1	6.670331e-11	6.979157e-18	0.1
1.428567e-10	9.44816251743e-06	0.1	1.428567e-10	7.700593e-11	0.1	1.428567e-10	5.479550399999999e-07	0.1	1.428567e-10	2.234018e-12	0.1	1.428567e-10	2.3948e-09	0.1	1.428567e-10	1.2826146400000002e-09	0.1	1.428567e-10	1.472421e-17	0.1
3.190825e-10	8.80930390608e-06	0.1	3.190825e-10	1.661714e-10	0.1	3.190825e-10	1.18243405e-06	0.1	3.190825e-10	4.820796e-12	0.1	3.190825e-10	5.167747e-09	0.1	3.190825e-10	2.76775813e-09	0.1	3.190825e-10	3.177343e-17	0.1
6.36289e-10	7.76624833674e-06	0.1	6.36289e-10	3.117507e-10	0.1	6.36289e-10	2.21834024e-06	0.1	6.36289e-10	9.044196e-12	0.1	6.36289e-10	9.695104e-09	0.1	6.36289e-10	5.19253356e-09	0.1	6.36289e-10	5.960947e-17	0.1
1.035198e-09	6.62802471909e-06	0.1	1.035198e-09	4.706125e-10	0.1	1.035198e-09	3.3487612e-06	0.1	1.035198e-09	1.365293e-11	0.1	1.035198e-09	1.463553e-08	0.1	1.035198e-09	7.83854158e-09	0.1	1.035198e-09	8.998524e-17	0.1
1.465078e-09	5.587444125000001e-06	0.1	1.465078e-09	6.158462e-10	0.1	1.465078e-09	4.3822079e-06	0.1	1.465078e-09	1.786631e-11	0.1	1.465078e-09	1.915214e-08	0.1	1.465078e-09	1.02575604e-08	0.1	1.465078e-09	1.177552e-16	0.1
1.964941e-09	4.58107618878e-06	0.1	1.964941e-09	7.563049e-10	0.1	1.964941e-09	5.3816771e-06	0.1	1.964941e-09	2.194115e-11	0.1	1.964941e-09	2.352025e-08	0.1	1.964941e-09	1.2597043400000001e-08	0.1	1.964941e-09	1.446121e-16	0.1
2.511459e-09	3.68699012973e-06	0.1	2.511459e-09	8.810925e-10	0.1	2.511459e-09	6.2696345e-06	0.1	2.511459e-09	2.556136e-11	0.1	2.511459e-09	2.740101e-08	0.1	2.511459e-09	1.4675512699999999e-08	0.1	2.511459e-09	1.684726e-16	0.1
3.057978e-09	2.96740232568e-06	0.1	3.057978e-09	9.815253e-10	0.1	3.057978e-09	6.984288999999999e-06	0.1	3.057978e-09	2.847502e-11	0.1	3.057978e-09	3.052436e-08	0.1	3.057978e-09	1.63483301e-08	0.1	3.057978e-09	1.876763e-16	0.1
3.604496e-09	2.3882561172e-06	0.1	3.604496e-09	1.062357e-09	0.1	3.604496e-09	7.5594661000000005e-06	0.1	3.604496e-09	3.082002e-11	0.1	3.604496e-09	3.303813e-08	0.1	3.604496e-09	1.76946557e-08	0.1	3.604496e-09	2.031319e-16	0.1
