Batch	m_SP	18	T1a_L	C5H5	N1a	N1b	N1c	T2	T3	T4a	T4b	T4c	T4d	T4e	T4f	T4g	T4h	N7a	N7c	N7b																																	
0.0	1.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1
3.045086e-12	1.000000071	0.1	3.045086e-12	0.0	0.1	3.045086e-12	0.0	0.1	3.045086e-12	0.0	0.1	3.045086e-12	0.0	0.1	3.045086e-12	0.0	0.1	3.045086e-12	0.0	0.1	3.045086e-12	0.0	0.1	3.045086e-12	0.0	0.1	3.045086e-12	0.0	0.1	3.045086e-12	0.0	0.1	3.045086e-12	0.0	0.1	3.045086e-12	0.0	0.1	3.045086e-12	0.0	0.1	3.045086e-12	0.0	0.1	3.045086e-12	0.0	0.1	3.045086e-12	0.0	0.1	3.045086e-12	0.0	0.1
8.320657e-11	0.9999999669999999	0.1	8.320657e-11	0.0	0.1	8.320657e-11	0.0	0.1	8.320657e-11	0.0	0.1	8.320657e-11	0.0	0.1	8.320657e-11	0.0	0.1	8.320657e-11	0.0	0.1	8.320657e-11	0.0	0.1	8.320657e-11	0.0	0.1	8.320657e-11	0.0	0.1	8.320657e-11	0.0	0.1	8.320657e-11	0.0	0.1	8.320657e-11	0.0	0.1	8.320657e-11	0.0	0.1	8.320657e-11	0.0	0.1	8.320657e-11	0.0	0.1	8.320657e-11	0.0	0.1	8.320657e-11	0.0	0.1
3.169779e-10	0.999999984	0.1	3.169779e-10	0.0	0.1	3.169779e-10	0.0	0.1	3.169779e-10	0.0	0.1	3.169779e-10	0.0	0.1	3.169779e-10	0.0	0.1	3.169779e-10	0.0	0.1	3.169779e-10	0.0	0.1	3.169779e-10	0.0	0.1	3.169779e-10	0.0	0.1	3.169779e-10	0.0	0.1	3.169779e-10	0.0	0.1	3.169779e-10	0.0	0.1	3.169779e-10	0.0	0.1	3.169779e-10	0.0	0.1	3.169779e-10	0.0	0.1	3.169779e-10	0.0	0.1	3.169779e-10	0.0	0.1
5.81972e-10	0.9999998769999999	0.1	5.81972e-10	0.0	0.1	5.81972e-10	0.0	0.1	5.81972e-10	0.0	0.1	5.81972e-10	0.0	0.1	5.81972e-10	0.0	0.1	5.81972e-10	0.0	0.1	5.81972e-10	0.0	0.1	5.81972e-10	0.0	0.1	5.81972e-10	0.0	0.1	5.81972e-10	0.0	0.1	5.81972e-10	0.0	0.1	5.81972e-10	0.0	0.1	5.81972e-10	0.0	0.1	5.81972e-10	0.0	0.1	5.81972e-10	0.0	0.1	5.81972e-10	0.0	0.1	5.81972e-10	0.0	0.1
9.953779e-10	1.00000007	0.1	9.953779e-10	0.0	0.1	9.953779e-10	0.0	0.1	9.953779e-10	0.0	0.1	9.953779e-10	0.0	0.1	9.953779e-10	0.0	0.1	9.953779e-10	0.0	0.1	9.953779e-10	0.0	0.1	9.953779e-10	0.0	0.1	9.953779e-10	0.0	0.1	9.953779e-10	0.0	0.1	9.953779e-10	0.0	0.1	9.953779e-10	0.0	0.1	9.953779e-10	0.0	0.1	9.953779e-10	0.0	0.1	9.953779e-10	0.0	0.1	9.953779e-10	0.0	0.1	9.953779e-10	0.0	0.1
1.552089e-09	1.0000000340000001	0.1	1.552089e-09	0.0	0.1	1.552089e-09	0.0	0.1	1.552089e-09	0.0	0.1	1.552089e-09	0.0	0.1	1.552089e-09	0.0	0.1	1.552089e-09	0.0	0.1	1.552089e-09	0.0	0.1	1.552089e-09	0.0	0.1	1.552089e-09	0.0	0.1	1.552089e-09	0.0	0.1	1.552089e-09	0.0	0.1	1.552089e-09	0.0	0.1	1.552089e-09	0.0	0.1	1.552089e-09	0.0	0.1	1.552089e-09	0.0	0.1	1.552089e-09	0.0	0.1	1.552089e-09	0.0	0.1
2.19616e-09	0.999999951	0.1	2.19616e-09	0.0	0.1	2.19616e-09	0.0	0.1	2.19616e-09	0.0	0.1	2.19616e-09	0.0	0.1	2.19616e-09	0.0	0.1	2.19616e-09	0.0	0.1	2.19616e-09	0.0	0.1	2.19616e-09	0.0	0.1	2.19616e-09	0.0	0.1	2.19616e-09	0.0	0.1	2.19616e-09	0.0	0.1	2.19616e-09	0.0	0.1	2.19616e-09	0.0	0.1	2.19616e-09	0.0	0.1	2.19616e-09	0.0	0.1	2.19616e-09	0.0	0.1	2.19616e-09	0.0	0.1
2.840231e-09	1.0000000699999998	0.1	2.840231e-09	0.0	0.1	2.840231e-09	0.0	0.1	2.840231e-09	0.0	0.1	2.840231e-09	0.0	0.1	2.840231e-09	0.0	0.1	2.840231e-09	0.0	0.1	2.840231e-09	0.0	0.1	2.840231e-09	0.0	0.1	2.840231e-09	0.0	0.1	2.840231e-09	0.0	0.1	2.840231e-09	0.0	0.1	2.840231e-09	0.0	0.1	2.840231e-09	0.0	0.1	2.840231e-09	0.0	0.1	2.840231e-09	0.0	0.1	2.840231e-09	0.0	0.1	2.840231e-09	0.0	0.1
3.61804e-09	0.999999979	0.1	3.61804e-09	0.0	0.1	3.61804e-09	0.0	0.1	3.61804e-09	0.0	0.1	3.61804e-09	0.0	0.1	3.61804e-09	0.0	0.1	3.61804e-09	0.0	0.1	3.61804e-09	0.0	0.1	3.61804e-09	0.0	0.1	3.61804e-09	0.0	0.1	3.61804e-09	0.0	0.1	3.61804e-09	0.0	0.1	3.61804e-09	0.0	0.1	3.61804e-09	0.0	0.1	3.61804e-09	0.0	0.1	3.61804e-09	0.0	0.1	3.61804e-09	0.0	0.1	3.61804e-09	0.0	0.1
4.523276e-09	0.999999941	0.1	4.523276e-09	0.0	0.1	4.523276e-09	0.0	0.1	4.523276e-09	0.0	0.1	4.523276e-09	0.0	0.1	4.523276e-09	0.0	0.1	4.523276e-09	0.0	0.1	4.523276e-09	0.0	0.1	4.523276e-09	0.0	0.1	4.523276e-09	0.0	0.1	4.523276e-09	0.0	0.1	4.523276e-09	0.0	0.1	4.523276e-09	0.0	0.1	4.523276e-09	0.0	0.1	4.523276e-09	0.0	0.1	4.523276e-09	0.0	0.1	4.523276e-09	0.0	0.1	4.523276e-09	0.0	0.1
5.5908e-09	0.9999999390000001	0.1	5.5908e-09	0.0	0.1	5.5908e-09	0.0	0.1	5.5908e-09	0.0	0.1	5.5908e-09	0.0	0.1	5.5908e-09	0.0	0.1	5.5908e-09	0.0	0.1	5.5908e-09	0.0	0.1	5.5908e-09	0.0	0.1	5.5908e-09	0.0	0.1	5.5908e-09	0.0	0.1	5.5908e-09	0.0	0.1	5.5908e-09	0.0	0.1	5.5908e-09	0.0	0.1	5.5908e-09	0.0	0.1	5.5908e-09	0.0	0.1	5.5908e-09	0.0	0.1	5.5908e-09	0.0	0.1
6.852166e-09	1.000000003	0.1	6.852166e-09	0.0	0.1	6.852166e-09	0.0	0.1	6.852166e-09	0.0	0.1	6.852166e-09	0.0	0.1	6.852166e-09	0.0	0.1	6.852166e-09	0.0	0.1	6.852166e-09	0.0	0.1	6.852166e-09	0.0	0.1	6.852166e-09	0.0	0.1	6.852166e-09	0.0	0.1	6.852166e-09	0.0	0.1	6.852166e-09	0.0	0.1	6.852166e-09	0.0	0.1	6.852166e-09	0.0	0.1	6.852166e-09	0.0	0.1	6.852166e-09	0.0	0.1	6.852166e-09	0.0	0.1
8.273863e-09	0.999999956	0.1	8.273863e-09	0.0	0.1	8.273863e-09	0.0	0.1	8.273863e-09	0.0	0.1	8.273863e-09	0.0	0.1	8.273863e-09	0.0	0.1	8.273863e-09	0.0	0.1	8.273863e-09	0.0	0.1	8.273863e-09	0.0	0.1	8.273863e-09	0.0	0.1	8.273863e-09	0.0	0.1	8.273863e-09	0.0	0.1	8.273863e-09	0.0	0.1	8.273863e-09	0.0	0.1	8.273863e-09	0.0	0.1	8.273863e-09	0.0	0.1	8.273863e-09	0.0	0.1	8.273863e-09	0.0	0.1
9.878364e-09	0.999999972	0.1	9.878364e-09	0.0	0.1	9.878364e-09	0.0	0.1	9.878364e-09	0.0	0.1	9.878364e-09	0.0	0.1	9.878364e-09	0.0	0.1	9.878364e-09	0.0	0.1	9.878364e-09	0.0	0.1	9.878364e-09	0.0	0.1	9.878364e-09	0.0	0.1	9.878364e-09	0.0	0.1	9.878364e-09	0.0	0.1	9.878364e-09	0.0	0.1	9.878364e-09	0.0	0.1	9.878364e-09	0.0	0.1	9.878364e-09	0.0	0.1	9.878364e-09	0.0	0.1	9.878364e-09	0.0	0.1
1.160473e-08	1.000000019	0.1	1.160473e-08	0.0	0.1	1.160473e-08	0.0	0.1	1.160473e-08	0.0	0.1	1.160473e-08	0.0	0.1	1.160473e-08	0.0	0.1	1.160473e-08	0.0	0.1	1.160473e-08	0.0	0.1	1.160473e-08	0.0	0.1	1.160473e-08	0.0	0.1	1.160473e-08	0.0	0.1	1.160473e-08	0.0	0.1	1.160473e-08	0.0	0.1	1.160473e-08	0.0	0.1	1.160473e-08	0.0	0.1	1.160473e-08	0.0	0.1	1.160473e-08	0.0	0.1	1.160473e-08	0.0	0.1
1.356433e-08	0.999999965	0.1	1.356433e-08	0.0	0.1	1.356433e-08	0.0	0.1	1.356433e-08	0.0	0.1	1.356433e-08	0.0	0.1	1.356433e-08	0.0	0.1	1.356433e-08	0.0	0.1	1.356433e-08	0.0	0.1	1.356433e-08	0.0	0.1	1.356433e-08	0.0	0.1	1.356433e-08	0.0	0.1	1.356433e-08	0.0	0.1	1.356433e-08	0.0	0.1	1.356433e-08	0.0	0.1	1.356433e-08	0.0	0.1	1.356433e-08	0.0	0.1	1.356433e-08	0.0	0.1	1.356433e-08	0.0	0.1
1.567941e-08	0.999999986	0.1	1.567941e-08	0.0	0.1	1.567941e-08	0.0	0.1	1.567941e-08	0.0	0.1	1.567941e-08	0.0	0.1	1.567941e-08	0.0	0.1	1.567941e-08	0.0	0.1	1.567941e-08	0.0	0.1	1.567941e-08	0.0	0.1	1.567941e-08	0.0	0.1	1.567941e-08	0.0	0.1	1.567941e-08	0.0	0.1	1.567941e-08	0.0	0.1	1.567941e-08	0.0	0.1	1.567941e-08	0.0	0.1	1.567941e-08	0.0	0.1	1.567941e-08	0.0	0.1	1.567941e-08	0.0	0.1
