Batch	m_SP	7	P4	W4_L	W3	R	P1	P2_L	P3											
2.753323e-13	9.838485614160002e-06	0.1	2.753323e-13	8.077082e-12	0.1	2.753323e-13	1.607926e-07	0.1	2.753323e-13	1.616247e-12	0.1	2.753323e-13	5.13788e-10	0.1	2.753323e-13	1.72046058e-11	0.1	2.753323e-13	2.641742e-12	0.1
6.891657e-13	9.60076299141e-06	0.1	6.891657e-13	1.9972645e-11	0.1	6.891657e-13	3.976e-07	0.1	6.891657e-13	3.996576e-12	0.1	6.891657e-13	1.270471e-09	0.1	6.891657e-13	4.2542705e-11	0.1	6.891657e-13	6.532369e-12	0.1
1.584441e-12	9.10595193957e-06	0.1	1.584441e-12	4.4733009e-11	0.1	1.584441e-12	8.905068e-07	0.1	1.584441e-12	8.951157e-12	0.1	1.584441e-12	2.845491e-09	0.1	1.584441e-12	9.528318699999999e-11	0.1	1.584441e-12	1.463059e-11	0.1
3.212948e-12	8.27035029567e-06	0.1	3.212948e-12	8.654693999999999e-11	0.1	3.212948e-12	1.722891e-06	0.1	3.212948e-12	1.73181e-11	0.1	3.212948e-12	5.505293e-09	0.1	3.212948e-12	1.84347577e-10	0.1	3.212948e-12	2.830627e-11	0.1
5.635617e-12	7.1670013292700004e-06	0.1	5.635617e-12	1.4176024999999999e-10	0.1	5.635617e-12	2.821992e-06	0.1	5.635617e-12	2.836605e-11	0.1	5.635617e-12	9.017426e-09	0.1	5.635617e-12	3.0195078e-10	0.1	5.635617e-12	4.636403e-11	0.1
8.443212e-12	6.071145287940001e-06	0.1	8.443212e-12	1.9660024e-10	0.1	8.443212e-12	3.913629e-06	0.1	8.443212e-12	3.933902e-11	0.1	8.443212e-12	1.25058e-08	0.1	8.443212e-12	4.1875600999999997e-10	0.1	8.443212e-12	6.429922e-11	0.1
1.140677e-11	5.0956590429e-06	0.1	1.140677e-11	2.4541854e-10	0.1	1.140677e-11	4.88536e-06	0.1	1.140677e-11	4.910677e-11	0.1	1.140677e-11	1.561111e-08	0.1	1.140677e-11	5.227319099999999e-10	0.1	1.140677e-11	8.026446e-11	0.1
1.499419e-11	4.122081778770001e-06	0.1	1.499419e-11	2.9414389e-10	0.1	1.499419e-11	5.855188e-06	0.1	1.499419e-11	5.885547e-11	0.1	1.499419e-11	1.871049e-08	0.1	1.499419e-11	6.2650524e-10	0.1	1.499419e-11	9.619854e-11	0.1
1.85816e-11	3.3345166545000002e-06	0.1	1.85816e-11	3.3356259e-10	0.1	1.85816e-11	6.639721e-06	0.1	1.85816e-11	6.674166e-11	0.1	1.85816e-11	2.121786e-08	0.1	1.85816e-11	7.1045261e-10	0.1	1.85816e-11	1.090884e-10	0.1
2.216902e-11	2.69742402549e-06	0.1	2.216902e-11	3.6545287e-10	0.1	2.216902e-11	7.274361e-06	0.1	2.216902e-11	7.312119e-11	0.1	2.216902e-11	2.324633e-08	0.1	2.216902e-11	7.7836204e-10	0.1	2.216902e-11	1.195155e-10	0.1
2.575643e-11	2.18205417924e-06	0.1	2.575643e-11	3.9125292e-10	0.1	2.575643e-11	7.787746e-06	0.1	2.575643e-11	7.828193e-11	0.1	2.575643e-11	2.488739e-08	0.1	2.575643e-11	8.3329775e-10	0.1	2.575643e-11	1.279506e-10	0.1
2.991835e-11	1.70622093762e-06	0.1	2.991835e-11	4.1507739000000003e-10	0.1	2.991835e-11	8.261747e-06	0.1	2.991835e-11	8.304686e-11	0.1	2.991835e-11	2.640276e-08	0.1	2.991835e-11	8.8402033e-10	0.1	2.991835e-11	1.357387e-10	0.1
3.42239e-11	1.32287377113e-06	0.1	3.42239e-11	4.342751e-10	0.1	3.42239e-11	8.643618e-06	0.1	3.42239e-11	8.688576e-11	0.1	3.42239e-11	2.762381e-08	0.1	3.42239e-11	9.2488554e-10	0.1	3.42239e-11	1.420132e-10	0.1
3.852944e-11	1.0256557433400001e-06	0.1	3.852944e-11	4.4916355999999996e-10	0.1	3.852944e-11	8.939692e-06	0.1	3.852944e-11	8.986225e-11	0.1	3.852944e-11	2.857073e-08	0.1	3.852944e-11	9.5657076e-10	0.1	3.852944e-11	1.468781e-10	0.1
4.283499e-11	7.95215647764e-07	0.1	4.283499e-11	4.6071105e-10	0.1	4.283499e-11	9.169244e-06	0.1	4.283499e-11	9.217011e-11	0.1	4.283499e-11	2.930513e-08	0.1	4.283499e-11	9.8113855e-10	0.1	4.283499e-11	1.506501e-10	0.1
4.732121e-11	6.10001199927e-07	0.1	4.732121e-11	4.6999641e-10	0.1	4.732121e-11	9.353745e-06	0.1	4.732121e-11	9.402516e-11	0.1	4.732121e-11	2.989563e-08	0.1	4.732121e-11	1.00088617e-09	0.1	4.732121e-11	1.536819e-10	0.1
5.253015e-11	4.48359116364e-07	0.1	5.253015e-11	4.7810552e-10	0.1	5.253015e-11	9.514764e-06	0.1	5.253015e-11	9.564425e-11	0.1	5.253015e-11	3.041127e-08	0.1	5.253015e-11	1.0181225e-09	0.1	5.253015e-11	1.563281e-10	0.1
5.773908e-11	3.2955040446300003e-07	0.1	5.773908e-11	4.840716e-10	0.1	5.773908e-11	9.633115e-06	0.1	5.773908e-11	9.683447e-11	0.1	5.773908e-11	3.07906e-08	0.1	5.773908e-11	1.03079345e-09	0.1	5.773908e-11	1.582733e-10	0.1
6.294801e-11	2.4222457773e-07	0.1	6.294801e-11	4.884623e-10	0.1	6.294801e-11	9.720104e-06	0.1	6.294801e-11	9.770944e-11	0.1	6.294801e-11	3.106972e-08	0.1	6.294801e-11	1.0401087599999999e-09	0.1	6.294801e-11	1.597032e-10	0.1
6.859175e-11	1.73522064762e-07	0.1	6.859175e-11	4.919233e-10	0.1	6.859175e-11	9.788541e-06	0.1	6.859175e-11	9.8398e-11	0.1	6.859175e-11	3.128967e-08	0.1	6.859175e-11	1.04744025e-09	0.1	6.859175e-11	1.608284e-10	0.1
7.48877e-11	1.1960560393200002e-07	0.1	7.48877e-11	4.946473e-10	0.1	7.48877e-11	9.84225e-06	0.1	7.48877e-11	9.893857e-11	0.1	7.48877e-11	3.146271e-08	0.1	7.48877e-11	1.0531955e-09	0.1	7.48877e-11	1.617117e-10	0.1
