Batch	m_SP	12	N7a_L	N1b	N1c	N1a	N_2	N3	N4	N5	N6	Flvln	Nphln	Azln																					
0.0	0.9999998999999999	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1	0.0	0.0	0.1
1.073687e-15	1.0	0.1	1.073687e-15	0.0	0.1	1.073687e-15	0.0	0.1	1.073687e-15	0.0	0.1	1.073687e-15	0.0	0.1	1.073687e-15	0.0	0.1	1.073687e-15	0.0	0.1	1.073687e-15	0.0	0.1	1.073687e-15	0.0	0.1	1.073687e-15	0.0	0.1	1.073687e-15	0.0	0.1	1.073687e-15	0.0	0.1
8.216129e-15	1.0	0.1	8.216129e-15	0.0	0.1	8.216129e-15	0.0	0.1	8.216129e-15	0.0	0.1	8.216129e-15	0.0	0.1	8.216129e-15	0.0	0.1	8.216129e-15	0.0	0.1	8.216129e-15	0.0	0.1	8.216129e-15	0.0	0.1	8.216129e-15	0.0	0.1	8.216129e-15	0.0	0.1	8.216129e-15	0.0	0.1
2.151104e-14	1.0	0.1	2.151104e-14	0.0	0.1	2.151104e-14	0.0	0.1	2.151104e-14	0.0	0.1	2.151104e-14	0.0	0.1	2.151104e-14	0.0	0.1	2.151104e-14	0.0	0.1	2.151104e-14	0.0	0.1	2.151104e-14	0.0	0.1	2.151104e-14	0.0	0.1	2.151104e-14	0.0	0.1	2.151104e-14	0.0	0.1
4.518317e-14	0.9999998999999999	0.1	4.518317e-14	0.0	0.1	4.518317e-14	0.0	0.1	4.518317e-14	0.0	0.1	4.518317e-14	0.0	0.1	4.518317e-14	0.0	0.1	4.518317e-14	0.0	0.1	4.518317e-14	0.0	0.1	4.518317e-14	0.0	0.1	4.518317e-14	0.0	0.1	4.518317e-14	0.0	0.1	4.518317e-14	0.0	0.1
7.812809e-14	1.0	0.1	7.812809e-14	0.0	0.1	7.812809e-14	0.0	0.1	7.812809e-14	0.0	0.1	7.812809e-14	0.0	0.1	7.812809e-14	0.0	0.1	7.812809e-14	0.0	0.1	7.812809e-14	0.0	0.1	7.812809e-14	0.0	0.1	7.812809e-14	0.0	0.1	7.812809e-14	0.0	0.1	7.812809e-14	0.0	0.1
1.11073e-13	0.9999998999999999	0.1	1.11073e-13	0.0	0.1	1.11073e-13	0.0	0.1	1.11073e-13	0.0	0.1	1.11073e-13	0.0	0.1	1.11073e-13	0.0	0.1	1.11073e-13	0.0	0.1	1.11073e-13	0.0	0.1	1.11073e-13	0.0	0.1	1.11073e-13	0.0	0.1	1.11073e-13	0.0	0.1	1.11073e-13	0.0	0.1
1.761321e-13	0.9999998999999999	0.1	1.761321e-13	0.0	0.1	1.761321e-13	0.0	0.1	1.761321e-13	0.0	0.1	1.761321e-13	0.0	0.1	1.761321e-13	0.0	0.1	1.761321e-13	0.0	0.1	1.761321e-13	0.0	0.1	1.761321e-13	0.0	0.1	1.761321e-13	0.0	0.1	1.761321e-13	0.0	0.1	1.761321e-13	0.0	0.1
2.932384e-13	1.0000001	0.1	2.932384e-13	0.0	0.1	2.932384e-13	0.0	0.1	2.932384e-13	0.0	0.1	2.932384e-13	0.0	0.1	2.932384e-13	0.0	0.1	2.932384e-13	0.0	0.1	2.932384e-13	0.0	0.1	2.932384e-13	0.0	0.1	2.932384e-13	0.0	0.1	2.932384e-13	0.0	0.1	2.932384e-13	0.0	0.1
4.406926e-13	1.0	0.1	4.406926e-13	0.0	0.1	4.406926e-13	0.0	0.1	4.406926e-13	0.0	0.1	4.406926e-13	0.0	0.1	4.406926e-13	0.0	0.1	4.406926e-13	0.0	0.1	4.406926e-13	0.0	0.1	4.406926e-13	0.0	0.1	4.406926e-13	0.0	0.1	4.406926e-13	0.0	0.1	4.406926e-13	0.0	0.1
6.141507e-13	1.0	0.1	6.141507e-13	0.0	0.1	6.141507e-13	0.0	0.1	6.141507e-13	0.0	0.1	6.141507e-13	0.0	0.1	6.141507e-13	0.0	0.1	6.141507e-13	0.0	0.1	6.141507e-13	0.0	0.1	6.141507e-13	0.0	0.1	6.141507e-13	0.0	0.1	6.141507e-13	0.0	0.1	6.141507e-13	0.0	0.1
8.398393e-13	1.0	0.1	8.398393e-13	0.0	0.1	8.398393e-13	0.0	0.1	8.398393e-13	0.0	0.1	8.398393e-13	0.0	0.1	8.398393e-13	0.0	0.1	8.398393e-13	0.0	0.1	8.398393e-13	0.0	0.1	8.398393e-13	0.0	0.1	8.398393e-13	0.0	0.1	8.398393e-13	0.0	0.1	8.398393e-13	0.0	0.1
1.065528e-12	0.9999998999999999	0.1	1.065528e-12	0.0	0.1	1.065528e-12	0.0	0.1	1.065528e-12	0.0	0.1	1.065528e-12	0.0	0.1	1.065528e-12	0.0	0.1	1.065528e-12	0.0	0.1	1.065528e-12	0.0	0.1	1.065528e-12	0.0	0.1	1.065528e-12	0.0	0.1	1.065528e-12	0.0	0.1	1.065528e-12	0.0	0.1
1.291216e-12	1.0	0.1	1.291216e-12	0.0	0.1	1.291216e-12	0.0	0.1	1.291216e-12	0.0	0.1	1.291216e-12	0.0	0.1	1.291216e-12	0.0	0.1	1.291216e-12	0.0	0.1	1.291216e-12	0.0	0.1	1.291216e-12	0.0	0.1	1.291216e-12	0.0	0.1	1.291216e-12	0.0	0.1	1.291216e-12	0.0	0.1
1.516905e-12	1.0	0.1	1.516905e-12	0.0	0.1	1.516905e-12	0.0	0.1	1.516905e-12	0.0	0.1	1.516905e-12	0.0	0.1	1.516905e-12	0.0	0.1	1.516905e-12	0.0	0.1	1.516905e-12	0.0	0.1	1.516905e-12	0.0	0.1	1.516905e-12	0.0	0.1	1.516905e-12	0.0	0.1	1.516905e-12	0.0	0.1
1.742594e-12	1.0	0.1	1.742594e-12	0.0	0.1	1.742594e-12	0.0	0.1	1.742594e-12	0.0	0.1	1.742594e-12	0.0	0.1	1.742594e-12	0.0	0.1	1.742594e-12	0.0	0.1	1.742594e-12	0.0	0.1	1.742594e-12	0.0	0.1	1.742594e-12	0.0	0.1	1.742594e-12	0.0	0.1	1.742594e-12	0.0	0.1
1.968282e-12	1.0	0.1	1.968282e-12	0.0	0.1	1.968282e-12	0.0	0.1	1.968282e-12	0.0	0.1	1.968282e-12	0.0	0.1	1.968282e-12	0.0	0.1	1.968282e-12	0.0	0.1	1.968282e-12	0.0	0.1	1.968282e-12	0.0	0.1	1.968282e-12	0.0	0.1	1.968282e-12	0.0	0.1	1.968282e-12	0.0	0.1
2.193971e-12	1.0	0.1	2.193971e-12	0.0	0.1	2.193971e-12	0.0	0.1	2.193971e-12	0.0	0.1	2.193971e-12	0.0	0.1	2.193971e-12	0.0	0.1	2.193971e-12	0.0	0.1	2.193971e-12	0.0	0.1	2.193971e-12	0.0	0.1	2.193971e-12	0.0	0.1	2.193971e-12	0.0	0.1	2.193971e-12	0.0	0.1
2.419659e-12	1.0	0.1	2.419659e-12	0.0	0.1	2.419659e-12	0.0	0.1	2.419659e-12	0.0	0.1	2.419659e-12	0.0	0.1	2.419659e-12	0.0	0.1	2.419659e-12	0.0	0.1	2.419659e-12	0.0	0.1	2.419659e-12	0.0	0.1	2.419659e-12	0.0	0.1	2.419659e-12	0.0	0.1	2.419659e-12	0.0	0.1
