Batch	m_SP	7	P1	R	W4_L	W3	P2_L	P3	P4											
110206900.0	9.874237256640001e-06	0.1	110206900.0	4.411667e-12	0.1	110206900.0	6.7583659e-08	0.1	110206900.0	5.398084e-08	0.1	110206900.0	4.0052426556e-09	0.1	110206900.0	4.446636e-12	0.1	110206900.0	5.92303e-15	0.1
227776200.0	9.74201057892e-06	0.1	227776200.0	9.057e-12	0.1	227776200.0	1.38746902e-07	0.1	227776200.0	1.108208e-07	0.1	227776200.0	8.222624612e-09	0.1	227776200.0	9.12879e-12	0.1	227776200.0	1.215977e-14	0.1
462914900.0	9.482847170580001e-06	0.1	462914900.0	1.816188e-11	0.1	462914900.0	2.7822732599999996e-07	0.1	462914900.0	2.222274e-07	0.1	462914900.0	1.6488717892e-08	0.1	462914900.0	1.830584e-11	0.1	462914900.0	2.438383e-14	0.1
874407500.0	9.0457895412e-06	0.1	874407500.0	3.351647e-11	0.1	874407500.0	5.134490099999999e-07	0.1	874407500.0	4.101051e-07	0.1	874407500.0	3.0428767575e-08	0.1	874407500.0	3.378214e-11	0.1	874407500.0	4.499865e-14	0.1
1544629000.0	8.3766323951583e-06	0.1	1544629000.0	5.702507e-11	0.1	1544629000.0	8.7358423e-07	0.1	1544629000.0	6.977546e-07	0.1	1544629000.0	5.17716434e-08	0.1	1544629000.0	5.747708e-11	0.1	1544629000.0	7.656089e-14	0.1
2544351000.0	7.4693615586863005e-06	0.1	2544351000.0	8.889909e-11	0.1	2544351000.0	1.36187186e-06	0.1	2544351000.0	1.087763e-06	0.1	2544351000.0	8.070926363e-08	0.1	2544351000.0	8.960374e-11	0.1	2544351000.0	1.193544e-13	0.1
4153580000.0	6.2107502707887e-06	0.1	4153580000.0	1.331163e-10	0.1	4153580000.0	2.0392481899999996e-06	0.1	4153580000.0	1.628801e-06	0.1	4153580000.0	1.2085289838e-07	0.1	4153580000.0	1.341714e-10	0.1	4153580000.0	1.787196e-13	0.1
5762809000.0	5.1642183244358e-06	0.1	5762809000.0	1.698827e-10	0.1	5762809000.0	2.60248423e-06	0.1	5762809000.0	2.078672e-06	0.1	5762809000.0	1.5423225431e-07	0.1	5762809000.0	1.712293e-10	0.1	5762809000.0	2.280816e-13	0.1
8015753000.0	3.9884883170042e-06	0.1	8015753000.0	2.111882e-10	0.1	8015753000.0	3.235255e-06	0.1	8015753000.0	2.584083e-06	0.1	8015753000.0	1.9173243194000002e-07	0.1	8015753000.0	2.128621e-10	0.1	8015753000.0	2.835376e-13	0.1
10429630000.0	3.0241111537516e-06	0.1	10429630000.0	2.450684e-10	0.1	10429630000.0	3.7542764999999997e-06	0.1	10429630000.0	2.998639e-06	0.1	10429630000.0	2.2249146537e-07	0.1	10429630000.0	2.470109e-10	0.1	10429630000.0	3.290247e-13	0.1
12843500000.0	2.2929106120732002e-06	0.1	12843500000.0	2.707567e-10	0.1	12843500000.0	4.1478039000000005e-06	0.1	12843500000.0	3.312959e-06	0.1	12843500000.0	2.4581331579e-07	0.1	12843500000.0	2.729029e-10	0.1	12843500000.0	3.635134e-13	0.1
15257370000.0	1.7385070931925e-06	0.1	15257370000.0	2.902339e-10	0.1	15257370000.0	4.4461795999999996e-06	0.1	15257370000.0	3.55128e-06	0.1	15257370000.0	2.6349604179000003e-07	0.1	15257370000.0	2.925344e-10	0.1	15257370000.0	3.896631e-13	0.1
17671250000.0	1.3181534228799001e-06	0.1	17671250000.0	3.050016e-10	0.1	17671250000.0	4.6724125e-06	0.1	17671250000.0	3.731978e-06	0.1	17671250000.0	2.7690341523999995e-07	0.1	17671250000.0	3.074192e-10	0.1	17671250000.0	4.0949e-13	0.1
20085120000.0	9.994368056948702e-07	0.1	20085120000.0	3.161987e-10	0.1	20085120000.0	4.8439426e-06	0.1	20085120000.0	3.868984e-06	0.1	20085120000.0	2.8706894226999997e-07	0.1	20085120000.0	3.18705e-10	0.1	20085120000.0	4.24523e-13	0.1
22499000000.0	7.577827947568199e-07	0.1	22499000000.0	3.246884e-10	0.1	22499000000.0	4.9739995999999995e-06	0.1	22499000000.0	3.972864e-06	0.1	22499000000.0	2.9477647919e-07	0.1	22499000000.0	3.272621e-10	0.1	22499000000.0	4.359212e-13	0.1
24912870000.0	5.7455838198771e-07	0.1	24912870000.0	3.311254e-10	0.1	24912870000.0	5.0726093e-06	0.1	24912870000.0	4.051626e-06	0.1	24912870000.0	3.0062054449e-07	0.1	24912870000.0	3.337501e-10	0.1	24912870000.0	4.445634e-13	0.1
27428320000.0	4.3059126486429e-07	0.1	27428320000.0	3.361832e-10	0.1	27428320000.0	5.150091499999999e-06	0.1	27428320000.0	4.113513e-06	0.1	27428320000.0	3.0521236012e-07	0.1	27428320000.0	3.38848e-10	0.1	27428320000.0	4.513539e-13	0.1
30350070000.0	3.0800832748155e-07	0.1	30350070000.0	3.404898e-10	0.1	30350070000.0	5.216065000000001e-06	0.1	30350070000.0	4.166208e-06	0.1	30350070000.0	3.0912213975e-07	0.1	30350070000.0	3.431887e-10	0.1	30350070000.0	4.571358e-13	0.1
33271820000.0	2.2032303064941e-07	0.1	33271820000.0	3.435703e-10	0.1	33271820000.0	5.2632577e-06	0.1	33271820000.0	4.203901e-06	0.1	33271820000.0	3.1191889743e-07	0.1	33271820000.0	3.462936e-10	0.1	33271820000.0	4.612717e-13	0.1
36193570000.0	1.576003766994e-07	0.1	36193570000.0	3.457739e-10	0.1	36193570000.0	5.297014399999999e-06	0.1	36193570000.0	4.230864e-06	0.1	36193570000.0	3.1391949634e-07	0.1	36193570000.0	3.485146e-10	0.1	36193570000.0	4.642301e-13	0.1
39586170000.0	1.0680849986112e-07	0.1	39586170000.0	3.475583e-10	0.1	39586170000.0	5.3243494e-06	0.1	39586170000.0	4.252697e-06	0.1	39586170000.0	3.1553951938000003e-07	0.1	39586170000.0	3.503132e-10	0.1	39586170000.0	4.666259e-13	0.1
