Batch	m_SP	13	P6	W1	W2	W3	W4	W5	W6	R	P1	P2	P3	P4	P5																							
3.287407e-10	9.772531296437001e-06	0.1	3.287407e-10	1.597952e-118	0.1	3.287407e-10	1.597952e-118	0.1	3.287407e-10	1.597952e-118	0.1	3.287407e-10	1.597952e-118	0.1	3.287407e-10	1.597952e-118	0.1	3.287407e-10	1.597952e-118	0.1	3.287407e-10	4.313516e-08	0.1	3.287407e-10	1.26171e-08	0.1	3.287407e-10	7.188413e-08	0.1	3.287407e-10	7.985476e-08	0.1	3.287407e-10	8.722603e-10	0.1	3.287407e-10	1.900686e-08	0.1
7.217377e-10	9.5074959733208e-06	0.1	7.217377e-10	3.49622e-118	0.1	7.217377e-10	3.49622e-118	0.1	7.217377e-10	3.49622e-118	0.1	7.217377e-10	3.49622e-118	0.1	7.217377e-10	3.49622e-118	0.1	7.217377e-10	3.49622e-118	0.1	7.217377e-10	9.435004e-08	0.1	7.217377e-10	2.931511e-08	0.1	7.217377e-10	1.551453e-07	0.1	7.217377e-10	1.705385e-07	0.1	7.217377e-10	1.911979e-09	0.1	7.217377e-10	4.11468e-08	0.1
1.655721e-09	8.90610826614e-06	0.1	1.655721e-09	7.953636e-118	0.1	1.655721e-09	7.953636e-118	0.1	1.655721e-09	7.953636e-118	0.1	1.655721e-09	7.953636e-118	0.1	1.655721e-09	7.953636e-118	0.1	1.655721e-09	7.953636e-118	0.1	1.655721e-09	2.144746e-07	0.1	1.655721e-09	7.56602e-08	0.1	1.655721e-09	3.416056e-07	0.1	1.655721e-09	3.664401e-07	0.1	1.655721e-09	4.367986e-09	0.1	1.655721e-09	9.125177e-08	0.1
3.186381e-09	8.001675181344001e-06	0.1	3.186381e-09	1.508796e-117	0.1	3.186381e-09	1.508796e-117	0.1	3.186381e-09	1.508796e-117	0.1	3.186381e-09	1.508796e-117	0.1	3.186381e-09	1.508796e-117	0.1	3.186381e-09	1.508796e-117	0.1	3.186381e-09	4.062534e-07	0.1	3.186381e-09	1.699142e-07	0.1	3.186381e-09	6.139065e-07	0.1	3.186381e-09	6.339164e-07	0.1	3.186381e-09	8.33939e-09	0.1	3.186381e-09	1.659105e-07	0.1
5.073329e-09	7.012123865789e-06	0.1	5.073329e-09	2.35773e-117	0.1	5.073329e-09	2.35773e-117	0.1	5.073329e-09	2.35773e-117	0.1	5.073329e-09	2.35773e-117	0.1	5.073329e-09	2.35773e-117	0.1	5.073329e-09	2.35773e-117	0.1	5.073329e-09	6.334853e-07	0.1	5.073329e-09	3.126218e-07	0.1	5.073329e-09	8.966783e-07	0.1	5.073329e-09	8.861107e-07	0.1	5.073329e-09	1.312523e-08	0.1	5.073329e-09	2.457776e-07	0.1
7.184494e-09	6.0493300368514e-06	0.1	7.184494e-09	3.265884e-117	0.1	7.184494e-09	3.265884e-117	0.1	7.184494e-09	3.265884e-117	0.1	7.184494e-09	3.265884e-117	0.1	7.184494e-09	3.265884e-117	0.1	7.184494e-09	3.265884e-117	0.1	7.184494e-09	8.751636e-07	0.1	7.184494e-09	4.998679e-07	0.1	7.184494e-09	1.150556e-06	0.1	7.184494e-09	1.08641e-06	0.1	7.184494e-09	1.831112e-08	0.1	7.184494e-09	3.202923e-07	0.1
9.640213e-09	5.0944653751406e-06	0.1	9.640213e-09	4.265402e-117	0.1	9.640213e-09	4.265402e-117	0.1	9.640213e-09	4.265402e-117	0.1	9.640213e-09	4.265402e-117	0.1	9.640213e-09	4.265402e-117	0.1	9.640213e-09	4.265402e-117	0.1	9.640213e-09	1.139217e-06	0.1	9.640213e-09	7.44735e-07	0.1	9.640213e-09	1.373197e-06	0.1	9.640213e-09	1.235164e-06	0.1	9.640213e-09	2.409059e-08	0.1	9.640213e-09	3.890698e-07	0.1
1.209593e-08	4.2903447990647995e-06	0.1	1.209593e-08	5.203161e-117	0.1	1.209593e-08	5.203161e-117	0.1	1.209593e-08	5.203161e-117	0.1	1.209593e-08	5.203161e-117	0.1	1.209593e-08	5.203161e-117	0.1	1.209593e-08	5.203161e-117	0.1	1.209593e-08	1.384898e-06	0.1	1.209593e-08	1.009239e-06	0.1	1.209593e-08	1.529239e-06	0.1	1.209593e-08	1.315858e-06	0.1	1.209593e-08	2.957518e-08	0.1	1.209593e-08	4.407919e-07	0.1
1.455165e-08	3.6131683895265004e-06	0.1	1.455165e-08	6.079534e-117	0.1	1.455165e-08	6.079534e-117	0.1	1.455165e-08	6.079534e-117	0.1	1.455165e-08	6.079534e-117	0.1	1.455165e-08	6.079534e-117	0.1	1.455165e-08	6.079534e-117	0.1	1.455165e-08	1.612545e-06	0.1	1.455165e-08	1.285198e-06	0.1	1.455165e-08	1.629854e-06	0.1	1.455165e-08	1.346716e-06	0.1	1.455165e-08	3.475041e-08	0.1	1.455165e-08	4.777221e-07	0.1
1.740535e-08	2.959352048208e-06	0.1	1.740535e-08	7.022446e-117	0.1	1.740535e-08	7.022446e-117	0.1	1.740535e-08	7.022446e-117	0.1	1.740535e-08	7.022446e-117	0.1	1.740535e-08	7.022446e-117	0.1	1.740535e-08	7.022446e-117	0.1	1.740535e-08	1.855232e-06	0.1	1.740535e-08	1.611615e-06	0.1	1.740535e-08	1.690343e-06	0.1	1.740535e-08	1.338155e-06	0.1	1.740535e-08	4.036763e-08	0.1	1.740535e-08	5.048946e-07	0.1
